freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(398.10717055349687+0j),(1.2759072665493687+0j),(-0.36853008542564797+0j),(1.1463840769985971-0.2758645880019201j),(1.4075486965249304-0.4730621427476672j),0.0032224206227416527,0.0019937265292038387
(316.227766016838+0j),(1.337333395793952+0j),(-0.40635890830736016+0j),(1.1925881568860153-0.30850677277380945j),(1.4863989746625297-0.5184909685701822j),0.0033953159556484487,0.002127354519559314
(251.18864315095797+0j),(1.4067226879206545+0j),(-0.44111113497668314+0j),(1.2460360637244832-0.338722775798362j),(1.5746459309970717-0.5599318104818775j),0.0051968153648544,0.002146487520447641
(199.5262314968879+0j),(1.4829739844646403+0j),(-0.4714403048372835+0j),(1.30577713301863-0.36510193666095403j),(1.6708964000111353-0.5958598144744227j),0.0037496566317983793,0.004824861185782397
(158.48931924611125+0j),(1.5645946601672747+0j),(-0.4964368064672022+0j),(1.3704036879003938-0.38665787295289394j),(1.7733185633255177-0.6252853656761805j),0.004616267562895115,0.004597288235927952
(125.89254117941664+0j),(1.6499326913126628+0j),(-0.5157380121871978+0j),(1.4382969730865751-0.40297761625909634j),(1.8799186867324753-0.6478778543499517j),0.0045833091482120935,0.002545718588045398
(100+0j),(1.7374392743971048+0j),(-0.5295112658303915+0j),(1.5079205577962898-0.414225993482809j),(1.9888531502964468-0.6639410040940777j),0.004583135192212432,0.0022768393283038937
(79.43282347242804+0j),(1.825889427472354+0j),(-0.5383086677963745+0j),(1.5780758902730334-0.4209997031448373j),(2.098693351020322-0.674237341627232j),0.004764402356242277,0.0022536307324126895
(63.09573444801929+0j),(1.9144972960132343+0j),(-0.5428334332077154+0j),(1.6480439166016496-0.4240723317468507j),(2.208569107342723-0.6797034886807359j),0.004891839544427799,0.0022370554387129843
(50.11872336272725+0j),(2.0028940740156047+0j),(-0.5436868065455168+0j),(1.7175690887390132-0.42410826168906174j),(2.318146720866935-0.6811337623359144j),0.005083820928832087,0.002227289871432142
(39.81071705534969+0j),(2.0909792277191817+0j),(-0.5411714475283748+0j),(1.78669280839638-0.4214378678810004j),(2.427445872990822-0.6789246056157756j),0.005220620522733268,0.002233638191404692
(31.622776601683796+0j),(2.1786951532953873+0j),(-0.5352090689733938+0j),(1.855496350891703-0.415967338654231j),(2.5365500271985244-0.672958029399458j),0.005415643488366608,0.0023691582192885345
(25.118864315095767+0j),(2.2657979337159184+0j),(-0.5253935248589419+0j),(1.9238443988901235-0.4072476427931858j),(2.645301091991672-0.6626617017022169j),0.005635696535453703,0.002288462207517419
(19.95262314968879+0j),(2.351695550566486+0j),(-0.5111582629740153+0j),(1.9912147373182987-0.39467071371504947j),(2.7530779079913703-0.6472264137300954j),0.006373484861376387,0.0023007853145580984
(15.848931924611108+0j),(2.4354008451417157+0j),(-0.4920031442894672+0j),(2.0566631817094043-0.3777221607286172j),(2.858730042394745-0.6259063573135377j),0.013264199473291436,0.002273969435503303
(12.589254117941664+0j),(2.5156086037393197+0j),(-0.46771141798293236+0j),(2.1189254365676358-0.3562106024350213j),(2.960679305513834-0.5983016479066123j),0.00823480792408134,0.002224086405156376
(10+0j),(2.590868658487879+0j),(-0.4384969869855261+0j),(2.1766176668050496-0.3304103493019346j),(3.057141696839942-0.5645414737188822j),0.014804403986859515,0.002140322686863566
(7.943282347242805+0j),(2.659803195048717+0j),(-0.4050489698977442+0j),(2.2284748730527406-0.3010862029578921j),(3.14639389067478-0.5253340369376063j),0.007151538200930556,0.0020922669106991226
(6.30957344480193+0j),(2.7213124502454136+0j),(-0.3684724437897686+0j),(2.2735647631344538-0.2694048652645083j),(3.227014947718459-0.4818947098674251j),0.006983804153621168,0.0021199856505248757
(5.011872336272715+0j),(2.7747249898091684+0j),(-0.33014916909929515+0j),(2.311430662999034-0.2367638410299427j),(3.298058789622181-0.4357896671438235j),0.007088247789572929,0.001915629567138586
(3.981071705534969+0j),(2.8198676840414127+0j),(-0.29155522255798616+0j),(2.342138129289946-0.20458143735555684j),(3.359139651224464-0.3887385379815314j),0.007422617756014636,0.0019155404905746589
(3.1622776601683795+0j),(2.8570497367680225+0j),(-0.2540759975790199+0j),(2.366220743695819-0.17409680797501356j),(3.4104315067382176-0.34241394863891944j),0.009821153906634844,0.001830951400729142
(2.5118864315095766+0j),(2.886973083761558+0j),(-0.21885541929955038+0j),(2.384545356238502-0.14622699487098423j),(3.452592707935886-0.2982682557085924j),0.014210762207449367,0.0018151025100187979
(1.9952623149688788+0j),(2.9105964434861895+0j),(-0.18670508854861784+0j),(2.3981407912224775-0.12150930365726006j),(3.486635262866948-0.25741172456890227j),0.007258666998764675,0.0018039516002500767
(1.584893192461111+0j),(2.928987734382064+0j),(-0.15808160305826438+0j),(2.408039633495785-0.10012545154194363j),(3.5137669959508675-0.2205572632430971j),0.007274919798010669,0.001779243285392669
(1.2589254117941662+0j),(2.9431962450950033+0j),(-0.13312212326853148+0j),(2.415165714613245-0.08197909202441062j),(3.5352390504102504-0.1880318031867438j),0.007290615059548661,0.001791120497513796
(1+0j),(2.9541638007304796+0j),(-0.11171615672165691+0j),(2.420275954258488-0.06679287603199996j),(3.5522255594360903-0.15983855297027028j),0.007341527173908468,0.0017730238158001324
(0.7943282347242805+0j),(2.962679198422867+0j),(-0.09358895555393526+0j),(2.4239486598408755-0.05419885768962636j),(3.565748738265583-0.13574540116344663j),0.007371169026434926,0.0017665698055546355
(0.6309573444801929+0j),(2.969368504364607+0j),(-0.0783774043406073+0j),(2.4266026989845173-0.04380707865571996j),(3.576648163464955-0.11537546851971212j),0.008063413040217854,0.0017641882797698393
(0.5011872336272715+0j),(2.974708488056952+0j),(-0.06568832805888714+0j),(2.42853047704913-0.035247928424439245j),(3.5855832695648924-0.0982833177610871j),0.014197749526911338,0.0017630629307247862
(0.3981071705534969+0j),(2.9790509429956105+0j),(-0.05513730331850489+0j),(2.429931409321447-0.0281924349771253j),(3.5930549077033853-0.08400991796578047j),0.01690228815557825,0.0017676442959322855
(0.31622776601683794+0j),(2.9826492116134533+0j),(-0.04637094986922792+0j),(2.430939230371743-0.02235838013707086j),(3.5994339397632267-0.07211708057032007j),0.007294664817458304,0.0017617245485704134
(0.2511886431509577+0j),(2.9856821846417434+0j),(-0.03907733375461513+0j),(2.431641982546005-0.017509118890909815j),(3.6049892340360508-0.06220597011333037j),0.012839640462486411,0.0017615279214974913
(0.1995262314968879+0j),(2.9882739493423416+0j),(-0.032988830696583094+0j),(2.4320958748982653-0.013449368897597166j),(3.60991149793503-0.05392512741830212j),0.007328238557852955,0.0017614546408116734
(0.1584893192461111+0j),(2.9905089649491003+0j),(-0.027880781110518837+0j),(2.432334528044021-0.010020330442580973j),(3.6143323445353683-0.04697259860742482j),0.0072941610716541466,0.0017621729709840263
(0.12589254117941662+0j),(2.9924435010017474+0j),(-0.023568194816563755+0j),(2.4323751562534843-0.007095509319824215j),(3.6183396766912916-0.041095075393764634j),0.007304160989193735,0.0017655178200457692
(0.1+0j),(2.9941143499868232+0j),(-0.019901734107167487+0j),(2.4322233738449883-0.0045778947482465054j),(3.6219906454745248-0.03608507724746117j),0.007293486006417321,0.0017610995967847487
(0.07943282347242805+0j),(2.995545671332777+0j),(-0.016763438747913393+0j),(2.4318780149164283-0.0023978819964926234j),(3.625322559289906-0.031776149450646454j),0.008010871562137723,0.001761828293738728
(0.0630957344480193+0j),(2.996754457118908+0j),(-0.014062308246012432+0j),(2.4313364686022654-0.0005110225260855258j),(3.628361328459682-0.028036533785545638j),0.011375442646471638,0.0017611915546858728
(0.05011872336272714+0j),(2.9977547936694275+0j),(-0.01172972886599099+0j),(2.430600102016503+0.0011053976257979021j),(3.631127046310264-0.02476204385658508j),0.014167187417010174,0.0017646701776465122
(0.039810717055349686+0j),(2.9985609655286836+0j),(-0.009714869877868173+0j),(2.4296789324841472+0.0024571885898733367j),(3.633636838951945-0.021869269592401j),0.007355895926162236,0.0017621947377720324
(0.031622776601683784+0j),(2.9991894611326684+0j),(-0.007980213214149892+0j),(2.42859492728461+0.0035389825561892027j),(3.6359055078546003-0.01928995651121853j),0.007297207898971373,0.0017607266158846178
(0.02511886431509577+0j),(2.9996599643422615+0j),(-0.00649736001144682+0j),(2.427383846474956+0.00434052152891848j),(3.6379446053320352-0.016967151618910343j),0.007533465226038577,0.001760592074071242
(0.019952623149688792+0j),(2.999995390833302+0j),(-0.00524323054220988+0j),(2.426095697042465+0.0048534780537533165j),(3.639760791125806-0.014853573907333682j),0.007295257979900126,0.0017620641707265712
(0.01584893192461111+0j),(3.0002210054042187+0j),(-0.0041968444902798436+0j),(2.4247930365084014+0.005079231762335577j),(3.641354815562927-0.01291243060618554j),0.0072947186490521275,0.0017626238147394923
(0.01258925411794166+0j),(3.0003627302533022+0j),(-0.0033369737210081143+0j),(2.4235453262301534+0.005036726435481781j),(3.6427228031545624-0.01111999256611749j),0.007320893868237542,0.001762141099004364
(0.01+0j),(3.0004449652420098+0j),(-0.0026409686995565976+0j),(2.422418338886837+0.004767294684605472j),(3.643860809616999-0.009467443104333936j),0.007301122823796284,0.001762299460651078
