freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(2511.8864315095802+0j),(0.999287936308891+0j),(-0.07048936444109027+0j),(0.9214818000285623+0.06935230538890842j),(1.0794491683236038-0.2348540574538711j),0.006407742944743759,0.001894814247337944
(1995.2623149688789+0j),(1.0016635719792115+0j),(-0.08887149151474585+0j),(0.9167159449539917+0.08257667330648981j),(1.0897665950375415-0.2913259614389493j),0.004421390627674013,0.0018442617846562673
(1584.8931924611124+0j),(1.005535135399807+0j),(-0.11180305057468157+0j),(0.9108254493534155+0.09879950984248313j),(1.1047416786940263-0.3615297003347474j),0.01012219590086627,0.0018492634234174498
(1258.9254117941662+0j),(1.0117389329787594+0j),(-0.14023849650607423+0j),(0.9033363861754845+0.11856994219257655j),(1.1268447525752379-0.4482791759613408j),0.0041506845207746924,0.0018607269792436868
(1000+0j),(1.0215277760233032+0j),(-0.17517022711749203+0j),(0.893609111096973+0.1424530186087073j),(1.159717122539993-0.5544981870306591j),0.003339607107406282,0.0018781445123599752
(794.3282347242813+0j),(1.0367134683467314+0j),(-0.2174711651338704+0j),(0.8808158558527245+0.1709786191887951j),(1.208550783857313-0.6827939842225093j),0.0033631603525403667,0.0019039304265642384
(630.957344480193+0j),(1.0597808750741105+0j),(-0.26760220498025034+0j),(0.8639433204930074+0.20457901765780154j),(1.280388848174478-0.8346832513290928j),0.0031922148657880615,0.0019471409826789102
(501.187233627272+0j),(1.0938705115915335+0j),(-0.3251520114979347+0j),(0.8418250858561562+0.24354063185504235j),(1.3840922900404973-1.0093987647286395j),0.0032509610240317537,0.0019937641472648404
(398.10717055349687+0j),(1.142460394685746+0j),(-0.3882535859966033+0j),(0.8131737371100826+0.2880036625289376j),(1.529573531580937-1.2023866391675835j),0.0033511504192608103,0.0020733722491349926
(316.227766016838+0j),(1.2085703968857138+0j),(-0.45309076798878206+0j),(0.7765302784263928+0.33800181977447447j),(1.7258808058708728-1.4039788510769329j),0.0035309526037645487,0.002212338432737596
(251.18864315095797+0j),(1.293483946606937+0j),(-0.5139174094144581+0j),(0.7300538197330115+0.3934126976516518j),(1.9780708497616766-1.5991986468758324j),0.005404418611849561,0.0022322357619366877
(199.5262314968879+0j),(1.3953938557049075+0j),(-0.5640511574897515+0j),(0.6712559935131104+0.45357911566201436j),(2.28369097247195-1.7698224170601218j),0.0038994485403473747,0.005017605545192099
(158.48931924611125+0j),(1.5088169229220305+0j),(-0.5978991652042782+0j),(0.5970947642437751+0.5165187088847428j),(2.6307643171702146-1.8990695362556749j),0.004800678989465457,0.0047809414731789625
(125.89254117941664+0j),(1.6255762528360347+0j),(-0.6132718383523039+0j),(0.5048708994612159+0.5781649143060669j),(2.999377564458792-1.977494858526885j),0.004766403946535397,0.002647415378812366
(100+0j),(1.7373250955993007+0j),(-0.6126739961287168+0j),(0.39374714789602516+0.6324599540273541j),(3.367336547106274-2.006983628133678j),0.004766223041312446,0.0023677948855551404
(79.43282347242804+0j),(1.8384984789791807+0j),(-0.6026330725650482+0j),(0.26594106885045943+0.6726325500297619j),(3.717567936267931-2.000087007359124j),0.004954731496245313,0.002343659148804209
(63.09573444801929+0j),(1.9282120733559522+0j),(-0.5912717181260347+0j),(0.12677373796342695+0.6929849247303239j),(4.043427946535542-1.9746338435049837j),0.005087259566480285,0.002326421702507121
(50.11872336272725+0j),(2.0102823240173624+0j),(-0.585272630237057+0j),(-0.016282668737479966+0.6902336456861915j),(4.349361094419603-1.9463793126770734j),0.005286910255250184,0.0023162660187157017
(39.81071705534969+0j),(2.0915152235079195+0j),(-0.5874707799825014+0j),(-0.15488640463874448+0.6641224948863644j),(4.64707616780075-1.9230940464225057j),0.005429174742145943,0.0023228679424333793
(31.622776601683796+0j),(2.1789810592936667+0j),(-0.5958413425126079+0j),(-0.2811182531362688+0.6175496597456344j),(4.94924736351207-1.902203770955787j),0.005631988517739151,0.0024638017469951136
(25.118864315095767+0j),(2.2771592151553675+0j),(-0.6041810063823491+0j),(-0.38884805880862905+0.5562563825048605j),(5.263184523632544-1.8725242591724924j),0.005860832280654909,0.002379882077486119
(19.95262314968879+0j),(2.385917167305773+0j),(-0.6043673241212336+0j),(-0.4750315648975605+0.4878006457093625j),(5.586774914033796-1.8194076504281966j),0.00662809389768055,0.002392697470062285
(15.848931924611108+0j),(2.5002255252386103+0j),(-0.5894898390740881+0j),(-0.5403305353594223+0.4197496770518593j),(5.908431385164669-1.731337168653655j),0.013794079926245333,0.0023648103457982695
(12.589254117941664+0j),(2.611916568668298+0j),(-0.5565264253405972+0j),(-0.5884532434444889+0.35771707034559386j),(6.2111898439463555-1.6050256993701355j),0.008563773404552796,0.0023129345798348303
(10+0j),(2.7126939628714277+0j),(-0.5072526550775018+0j),(-0.6243755453153794+0.3042943326010258j),(6.478870013388838-1.4466257252610848j),0.015395812786618992,0.0022258246545523363
(7.943282347242805+0j),(2.7968242274210118+0j),(-0.44706005262609194+0j),(-0.6524660114282603+0.2594156020898144j),(6.701118322915339-1.2689241250077692j),0.007437229041818208,0.0021758491382262387
(6.30957344480193+0j),(2.8622728844206606+0j),(-0.3826156983046164+0j),(-0.6755307554927781+0.2216505335105744j),(6.875250920790399-1.0866280356964981j),0.007262794326809796,0.0022046751908938833
(5.011872336272715+0j),(2.910189754961383+0j),(-0.3197453742722163+0j),(-0.6949399385907247+0.18943168479652744j),(7.005016897433023-0.912304616394844j),0.007371410294551177,0.0019921554566030173
(3.981071705534969+0j),(2.943550183532196+0j),(-0.26235953076411755+0j),(-0.7112653132469455+0.1616376179055285j),(7.097853722408818-0.7543444396080152j),0.007719137728183351,0.001992062821593657
(3.1622776601683795+0j),(2.9658411683810852+0j),(-0.21239495726475688+0j),(-0.724833663823289+0.1376092765368479j),(7.1622339259907735-0.6168516385144955j),0.010213491001011054,0.0019040945526780009
(2.5118864315095766+0j),(2.9802332453689964+0j),(-0.1703016098534896+0j),(-0.7359838881274025+0.11694798875654039j),(7.205919808312441-0.5006202620041602j),0.014778456106388813,0.0018876125278380529
(1.9952623149688788+0j),(2.9892436348450655+0j),(-0.13563330602777846+0j),(-0.7451058299764847+0.099339987952933j),(7.235187984059564-0.4043772188693936j),0.007548637438736692,0.001876016159665981
(1.584893192461111+0j),(2.9947112493235553+0j),(-0.1075171336342371+0j),(-0.7525971802022628+0.08447349547896103j),(7.254721595927464-0.32582478361214473j),0.0075655395075178425,0.0018503207929254396
(1.2589254117941662+0j),(2.9979091126818895+0j),(-0.0849528779975668+0j),(-0.7588188348785592+0.07202245912977354j),(7.2678323449791264-0.2623420830327552j),0.007581861765981637,0.0018626724778974346
(1+0j),(2.9996875653840784+0j),(-0.06697458949091203+0j),(-0.7640718924814598+0.06165819620401907j),(7.27677939922224-0.21138317278224086j),0.007634807725977747,0.0018438528669242474
(0.7943282347242805+0j),(3.000600885025416+0j),(-0.05272275378366181+0j),(-0.7685929080433307+0.053065836261256966j),(7.283067043082623-0.1706646329619706j),0.007665633716173029,0.0018371410308009705
(0.6309573444801929+0j),(3.0010039728300306+0j),(-0.04146609733884488+0j),(-0.7725591488096479+0.045957418497321864j),(7.287680038024718-0.13822847495685295j),0.008385531609281016,0.001834664367426898
(0.5011872336272715+0j),(3.001120570988314+0j),(-0.03259832431250019+0j),(-0.7760986049983096+0.04008037441939203j),(7.291254379038849-0.11244020658699216j),0.01476492359311821,0.001833494062750491
(0.3981071705534969+0j),(3.0010891078234745+0j),(-0.025624374673444632+0j),(-0.7793022094683959+0.03522134155787977j),(7.294195151761816-0.0919579614406287j),0.017577503582025138,0.0018382584450994457
(0.31622776601683794+0j),(3.0009926318928164+0j),(-0.02014387510197986+0j),(-0.7822361324696284+0.031205212950566222j),(7.296755579438396-0.07569230363058119j),0.0075860733042957314,0.0018321022146825805
(0.2511886431509577+0j),(3.000878161054019+0j),(-0.015835321549958658+0j),(-0.7849519766684665+0.02789028896170998j),(7.299089687591756-0.06276627950804746j),0.013352560561262581,0.0018318977327185532
(0.1995262314968879+0j),(3.0007692786972466+0j),(-0.01244227157277921+0j),(-0.7874936615049013+0.025161354091394864j),(7.301287957208447-0.05247913954711024j),0.007620988254071581,0.0018318215246036754
(0.1584893192461111+0j),(3.0006745195087627+0j),(-0.009761768055793426+0j),(-0.789901004255035+0.02292245721376232j),(7.303401764786678-0.04427407892863253j),0.007585549434770167,0.0018325685507495667
(0.12589254117941662+0j),(3.000593177686776+0j),(-0.007634768305152303+0j),(-0.7922106224166744+0.021090637535488378j),(7.305459588966416-0.037709824033355606j),0.007595948830683558,0.0018360470203995305
(0.1+0j),(3.00051952118342+0j),(-0.005938157366524105+0j),(-0.794455126691354+0.019591363840371422j),(7.307476911365935-0.032436356377898795j),0.007584847401914664,0.0018314522972187437
(0.07943282347242805+0j),(3.0004459120697624+0j),(-0.004577948775920992+0j),(-0.7966617732693284+0.018355777870496793j),(7.309461807553852-0.028175073272839884j),0.008330891195470914,0.0018322101042801834
(0.0630957344480193+0j),(3.000365051605229+0j),(-0.003483332367790135+0j),(-0.7988513675728681+0.017319228723461758j),(7.311417962701166-0.024702795344299734j),0.011829870726673582,0.00183154792866944
(0.05011872336272714+0j),(3.0002714795720893+0j),(-0.002601529809802355+0j),(-0.8010373915108551+0.016420153790480174j),(7.313345922721103-0.02183869485327431j),0.014733140582953124,0.001835165516240326
(0.039810717055349686+0j),(3.0001624418013755+0j),(-0.001893661137277305+0j),(-0.8032247568741047+0.015599507006030291j),(7.315242599477753-0.019434241957016336j),0.007649750483543177,0.001832591187080851
(0.031622776601683784+0j),(3.0000382098938925+0j),(-0.0013312095531836598+0j),(-0.8054076913302496+0.014799020943906293j),(7.317099122370864-0.017366268425687913j),0.007588717977253257,0.0018310644164154031
(0.02511886431509577+0j),(2.9999019230623025+0j),(-0.000892234774273001+0j),(-0.8075669396642908+0.013964406206233921j),(7.318898022914718-0.01553378953259922j),0.007834413351428551,0.0018309244999032259
(0.019952623149688792+0j),(2.9997590540576873+0j),(-0.0005585707646666763+0j),(-0.8096674082513533+0.013051311476659775j),(7.320611569622038-0.013854306328958031j),0.0075866901624897145,0.0018324554041212796
(0.01584893192461111+0j),(2.9996166028270004+0j),(-0.00031467975790779805+0j),(-0.8116584211193916+0.012028251762971077j),(7.32220300375824-0.01227006257597679j),0.007586129286363044,0.0018330374048865746
(0.01258925411794166+0j),(2.999482046573304+0j),(-0.00014566350803480162+0j),(-0.8134793039781739+0.010889045725913767j),(7.323631590682336-0.01074969803125893j),0.007613350157570358,0.0018325354055427452
(0.01+0j),(2.999362066761406+0j),(-3.672779990955072e-05+0j),(-0.8150714851233297+0.009657198740899462j),(7.324861144157613-0.009287670764147552j),0.00759278929614806,0.0018327000934469358
