tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi
1.3712724343984037,-364.9907774914179,-40316.54136009916,40044.20967532995,1.2128025294788467e-09,4.320924597538908e-11,3.3534056708038056e-09
1.4924955450518322,302.28938537784137,-39659.55251463,41304.27504010272,1.3124879654776282e-09,5.977626593849928e-11,3.527468067085103e-09
1.6244350109588688,892.4740733610514,-38853.767132891146,42092.991275315995,1.4262321711593808e-09,8.342387634036419e-11,3.741612949459639e-09
1.7680381784572086,1416.0788615482045,-37845.10571556143,42395.10377769526,1.5512446541169114e-09,1.1755726147731573e-10,4.0050820757830235e-09
1.924336141115984,1869.3608873083774,-36925.14036129164,42280.21445239701,1.6988500471500483e-09,1.7163594636823345e-10,4.334421303602476e-09
2.094451143151473,2242.0357205444543,-36351.123167402744,41774.01038574544,1.8794766531508583e-09,2.521735757341479e-10,4.728629573366423e-09
2.279604637318982,2543.722083128489,-36025.3469248794,40938.74252897773,2.0891072117064196e-09,3.492142506479766e-10,5.148001195671849e-09
2.4811260551377754,2796.6028896033363,-35524.91190475611,39891.164841806436,2.306393667499593e-09,4.354108660547969e-10,5.513718601988878e-09
2.7004623524206877,3010.973410503893,-34504.62282859176,38732.45164034241,2.5112461739704976e-09,4.860877941620902e-10,5.771982254720313e-09
2.9391883986468903,3176.6854295462126,-33149.26686958411,37663.89892109319,2.7035991824042353e-09,4.966762594819627e-10,5.96506172691301e-09
3.1990182847750672,3268.154599745985,-31951.0783175116,36904.90886668653,2.8930370786706314e-09,4.802189226671657e-10,6.1886376781655366e-09
3.4818176306889734,3282.5320611109096,-31163.11882727071,36507.81600829119,3.0891381528147936e-09,4.6547761359980315e-10,6.507355149959017e-09
3.7896169806447237,3265.9460637926327,-30631.886891567123,36341.29796191996,3.299433489833103e-09,4.988773811656077e-10,6.925478842410449e-09
4.124626382901356,3273.6216303128585,-30023.77902764185,36165.05240108776,3.523436830948272e-09,6.200588974902723e-10,7.41216865762286e-09
4.489251258218608,3323.6034657309497,-29263.722386307556,35867.195932201386,3.7581753793967666e-09,8.161381753006227e-10,7.959454626527995e-09
4.8861096711603365,3391.6216940273353,-28633.529978659677,35531.05838098882,3.9971889864430714e-09,1.0133134574098646e-09,8.587333897673071e-09
5.318051128214208,3444.707500785462,-28383.285321084673,35268.320304494875,4.230274190702046e-09,1.1373247363452224e-09,9.30581481782096e-09
5.7881770377012804,3484.1645697625404,-28446.6599901466,35212.38559220487,4.457365300442515e-09,1.1758459846135315e-09,1.0097482269261534e-08
6.299862978380706,3538.7755175392203,-28486.37219575564,35480.21113813173,4.681842558336634e-09,1.167688174367985e-09,1.090386175821367e-08
6.856782936641752,3631.2803698838816,-28238.720477603332,36088.24069069206,4.907210124106287e-09,1.1562372715724866e-09,1.1663414682352611e-08
7.462935686310145,3766.1697691217423,-27802.935939263138,36969.183859779,5.1449833358523184e-09,1.1693545616759911e-09,1.2349645377977459e-08
8.12267350047972,3932.8826908208116,-27443.546924895294,37987.78181987474,5.401823467723574e-09,1.2183565712883927e-09,1.2943074242172799e-08
8.840733401525082,4125.596260333996,-27302.68734765827,39106.062173994025,5.6781784844252514e-09,1.2968758681973215e-09,1.3457353687403073e-08
9.622271173675154,4348.6134548454465,-27349.290386658246,40451.101951380304,5.968946179797699e-09,1.3810596793977594e-09,1.3951512313165995e-08
10.472898382363617,4594.626185535095,-27482.95435976982,42105.44285177924,6.258777606873042e-09,1.443489705470624e-09,1.4457474870944182e-08
11.398722666160525,4831.562938264774,-27753.605124360794,43989.75999916237,6.540601682467152e-09,1.4756599867088816e-09,1.4950250862403973e-08
12.406391590588344,5000.716050790982,-28350.54160519172,45833.096706468066,6.811104921340078e-09,1.4866627808048024e-09,1.5344127988083487e-08
13.503140378698777,5056.719659356063,-29330.957137313533,47352.187719868736,7.061411044810742e-09,1.4851671739679093e-09,1.555699386449262e-08
14.696843861124474,5022.591598374146,-30446.8338763982,48526.80471434605,7.2913360875789395e-09,1.472663932907255e-09,1.5622057048989213e-08
15.996073018614911,4958.3531388278425,-31222.027229988245,49419.24347433799,7.49760406016045e-09,1.4444251053227392e-09,1.5641357575098805e-08
17.410156523040225,4894.280436584658,-31372.638418481165,49936.51048788345,7.6786701327535e-09,1.3998164365393938e-09,1.5707942443305716e-08
18.949247718738235,4810.857244002867,-31077.84240765371,49811.269064109365,7.849975024692044e-09,1.3521368064926069e-09,1.5902787923913732e-08
20.624397525140967,4656.689441261414,-30689.600646729894,48696.09859689538,8.020316193646452e-09,1.31837699137156e-09,1.6249045161409718e-08
22.44763378413224,4399.183165621198,-30462.587109097843,46646.04848035744,8.190448984948205e-09,1.3069255256154786e-09,1.668215287121135e-08
24.432047621864918,4044.7826274603412,-30522.732586755534,44281.52585383131,8.354383565298714e-09,1.316376402819792e-09,1.705273225279921e-08
26.591887445127018,3616.0637679357583,-30882.786174509085,42226.97601322214,8.49338918898224e-09,1.339918633927457e-09,1.7212192717344938e-08
28.942661247167518,3159.8816398484646,-31529.68176242823,40757.894644561355,8.602224487942096e-09,1.3711265017581893e-09,1.717726470105967e-08
31.501247957553343,2743.013874484332,-32406.005617796553,39832.299926061285,8.67981479669579e-09,1.400149910752849e-09,1.708796442651377e-08
34.28601863556597,2402.437426117597,-33362.37965329384,39235.75092882864,8.713840249726824e-09,1.405870477775766e-09,1.7033489891826863e-08
37.316968377327555,2123.6212884792662,-34175.1844248905,38741.80543740689,8.695741633504498e-09,1.3535804970258005e-09,1.6994135629165876e-08
40.61585988376988,1864.725595947809,-34566.812867655906,38124.583381046315,8.6089227142786e-09,1.2078836230806565e-09,1.6865558869330856e-08
44.20637972028548,1598.0064302388419,-34462.48310156306,37302.991963376655,8.446195071274004e-09,9.763512330682291e-10,1.6580980951558062e-08
48.11430839003265,1331.0497773095651,-34137.32383031941,36448.62346659082,8.230632779348624e-09,7.33143713907035e-10,1.6182869405367044e-08
52.36770544204666,1084.8772328411985,-33932.98993659345,35748.940196123935,7.97816017464641e-09,5.647424528544325e-10,1.5727373768127172e-08
56.99711094326075,870.5027833949921,-34066.30603468439,35260.55222209619,7.689327853320915e-09,5.006812690752395e-10,1.5242771680070008e-08
62.03576476104281,687.4243800533382,-34612.87847010062,34907.251074621665,7.359222869192487e-09,5.139136309163324e-10,1.4739511570942399e-08
67.51984523072522,522.2171857397335,-35525.169521268785,34539.65966973628,6.992727334205812e-09,5.713846810603013e-10,1.4229577647293506e-08
73.48872892180388,347.1214067010728,-36709.71628204954,34091.446847371175,6.652680219379429e-09,6.673094095268353e-10,1.3804748237379347e-08
79.98527336796724,131.23399663103405,-38015.676386363535,33544.52561514267,6.432684533802227e-09,8.10103542083673e-10,1.35987473182619e-08
87.05612479099892,-131.73954271463688,-39318.98979993691,32897.39211296064,6.361342303345909e-09,9.808612334275955e-10,1.3657451043989244e-08
94.75205302806548,-402.77737450076944,-40604.437567242996,32238.46724322473,6.362733577530643e-09,1.1064596017195995e-09,1.3896082740867691e-08
103.12831606721869,-627.1082690640352,-41815.19446384861,31648.20982434304,6.312199422240589e-09,1.0987080907317192e-09,1.417892168799109e-08
112.24505680853105,-790.6896156821136,-42796.93117196012,31150.666184797767,6.149196108945606e-09,9.41889595403226e-10,1.4489023668136603e-08
122.1677348996793,-925.7784874129171,-43224.68474960945,30683.803372710845,5.900386215935391e-09,7.146884096580424e-10,1.492821962565056e-08
132.96759674662152,-1056.884366685209,-42480.83437061352,29916.93181183799,5.578152540630707e-09,5.102521782406166e-10,1.5429582266303356e-08
144.72218707411403,-1148.655732246385,-39744.34857718938,28145.44031352776,5.106793515785867e-09,3.6431447816749494e-10,1.5470914679395878e-08
157.51590570916244,-1115.2337880424168,-34164.878043360586,24455.78071016667,4.34915313203376e-09,2.6150723837201004e-10,1.4188280124738568e-08
171.44061358519755,-908.4004744801448,-25673.01843049691,18551.881824904773,3.257465565820351e-09,1.775884252744914e-10,1.1164022530266925e-08
186.5962923181746,-594.2758712280555,-16036.585583072227,11660.095140675896,2.03268120645345e-09,1.0534101902225607e-10,7.167256643999503e-09
203.09176209047388,-304.46665029718906,-8018.700805850483,5850.500456630601,1.0160720701344732e-09,5.135468572586811e-11,3.636819315310092e-09
221.04546299710285,-120.54930132662439,-3136.3755223517223,2292.409747950451,3.9737810364590225e-10,1.9841968708346975e-11,1.4331010801163374e-09
240.58630546440668,-36.64120522903717,-947.6209315786679,693.2411362914069,1.2005890611583796e-10,5.959838200426693e-12,4.345847117569956e-10
261.8545958474238,-8.521920699789707,-219.7574212925971,160.8352645024265,2.7841767921032014e-11,1.378214007706458e-12,1.0096150593326973e-10
285.0030438518117,-1.5141938837521993,-38.99250962452393,28.54366895713035,4.940053324317589e-12,2.4421154730455207e-13,1.792940748338143e-11
310.19785901381,-0.20538615586354256,-5.285421149933521,3.8694739790264996,6.696205432594427e-13,3.3081314063394894e-14,2.431326932682776e-12
337.6199441111347,-0.021259240407797215,-0.5469107356957925,0.4004144780406108,6.928911630743313e-14,3.422035743956363e-15,2.516321380233187e-13
367.4661940736703,-0.0016789395150098511,-0.04318538242038947,0.031618419743029744,5.471231126323243e-15,2.7017188146008354e-16,1.9871361006184552e-14
399.95090972036695,-0.000101157147552804,-0.0026017537521187996,0.0019049097557091513,3.296206009570111e-16,1.627565813249246e-17,1.1972277439569036e-15
435.3073364731901,-4.649591673497534e-06,-0.00011958289024211932,8.755472229571862e-05,1.515015719142202e-17,7.480429913493957e-19,5.5028679060135113e-17
473.7893390963144,-1.6303520200535663e-07,-4.193032662412927e-06,3.0700106540852523e-06,5.312223121722522e-19,2.6228813156607377e-20,1.92953570787758e-18
515.6732244854974,-4.361062085760809e-09,-1.1215937926004022e-07,8.21197777342453e-08,1.4209658631667126e-20,7.01588691576206e-22,5.161338508302671e-20
561.2597255954989,-8.899088799338425e-11,-2.2886910729118527e-09,1.6757128431914541e-09,2.89958080602759e-22,1.4316357168689464e-23,1.0532099722081689e-21
610.8761607505039,-1.385288650515269e-12,-3.5627151498101405e-11,2.608516841575842e-11,4.513663074810551e-24,2.2285668530709853e-25,1.639492317655822e-23
664.8787838417277,-1.6450383795635374e-14,-4.23074130577703e-13,3.097626660723482e-13,5.359996501791408e-26,2.6464315268472595e-27,1.946906051246769e-25
723.655342286968,-1.4902276063202794e-16,-3.832594342576812e-15,2.8061151278755802e-15,4.855577485747283e-28,2.397379931073208e-29,1.7636869155311757e-27
787.6278611187063,-1.0298403022835749e-18,-2.6485613935887912e-17,1.9392003845911175e-17,3.355506456415422e-30,1.6567385182281538e-31,1.2188176590452478e-29
857.2556731909342,-5.429099786850236e-21,-1.3962652899389974e-19,1.0223052536544356e-19,1.7689517051338123e-32,8.733972613677157e-34,6.425348112249534e-32
933.0387172620399,-2.183365291462622e-23,-5.61521642205706e-22,4.111299858790061e-22,7.114011022202169e-35,3.512451721814923e-36,2.5840161997265472e-34
1015.5211276345691,-6.698315611087112e-26,-1.7226842946073847e-24,1.2612998660903957e-24,2.1824973673890764e-37,1.0775800663700394e-38,7.927466817874364e-37
1105.2951411260244,-1.5676367375727155e-28,-4.031674998667292e-27,2.9518764175948062e-27,5.10779607030016e-40,2.5219087332747654e-41,1.855300479903307e-39
1203.005349423329,-2.7987614100409484e-31,-7.197902470096338e-30,5.270097064175871e-30,9.11914228267944e-43,4.502459403525006e-44,3.3123384087405196e-42
1309.3533273536123,-3.8117722064684658e-34,-9.803180940607185e-33,7.177606994344771e-33,1.2419812881700151e-45,6.132123113362318e-47,4.5112382311253247e-45
1425.1026703030022,-3.960304852011714e-37,-1.0185179726149306e-35,7.457295514288675e-36,1.2903773492606646e-48,6.371072442615864e-50,4.6870268419499015e-48
1551.0844769528405,-3.1388525379953043e-40,-8.072554616316762e-39,5.910492200713518e-39,1.0227253624986589e-51,5.049575128965076e-53,3.714836772679767e-51
1688.2033167003663,-1.8978147818205788e-43,-4.880832497947826e-42,3.573605108224992e-42,6.183607820582103e-55,3.0530769446839236e-56,2.2460666925764755e-54
1837.4437246107323,-8.753411658576491e-47,-2.2512173735161143e-45,1.648276581764061e-45,2.8521047101186067e-58,1.408190070561701e-59,1.0359676065378372e-57
1999.877270535287,-3.079934620353335e-50,-7.921028504817058e-49,5.799549142474323e-49,1.003528267564912e-61,4.954791935983636e-63,3.6451073265098416e-61
2176.6702531534634,-8.266968034039734e-54,-2.1261129704292135e-52,1.556678737743891e-52,2.6936078623682827e-65,1.3299342874679432e-66,9.78396929253488e-65
2369.0920741826417,-1.692745373257663e-57,-4.3534314864244845e-56,3.1874572637541217e-56,5.51543471264682e-69,2.723175053435246e-70,2.0033667341820534e-68
2578.5243528842766,-2.6440984940526022e-61,-6.800137704694582e-60,4.978865152459656e-60,8.615207489587416e-73,4.253648050961818e-74,3.1292946054122627e-72
2806.4708463098445,-3.1506795819155742e-65,-8.102971605829443e-64,5.9327626456450276e-64,1.0265789414567508e-76,5.068601677614613e-78,3.728834096473818e-76
3054.5682465154446,-2.863989784042503e-69,-7.365657883032263e-68,5.3929227541198965e-68,9.331674403568113e-81,4.607394387974527e-82,3.38953628289645e-80
3324.597932270945,-1.986000286396619e-73,-5.107629484817114e-72,3.7396593360303364e-72,6.470940693047219e-85,3.1949438594471405e-86,2.3504343716898584e-84
3618.4987596427577,-1.0505767017423366e-77,-2.7018911198724274e-76,1.9782469306758513e-76,3.423070770449869e-89,1.6900972296421835e-90,1.2433591308044087e-88
3938.380983288489,-4.2395214826596686e-82,-1.0903273818567818e-80,7.983063346726992e-81,1.3813538834352817e-93,6.820257389075915e-95,5.017480148725791e-93
4286.541408420934,-1.305108239440729e-86,-3.356499679431481e-85,2.4575324815322596e-85,4.252405235422193e-98,2.099570470392774e-99,1.5445975943549168e-97
4665.479882234487,-3.064903739113062e-91,-7.882371827051914e-90,5.77124583541627e-90,9.98630788803691e-103,4.930611263319604e-104,3.62731825552799e-102
5077.917243205404,-5.4907005984026855e-96,-1.4121077655819007e-94,1.0339046723607282e-94,1.7890228001922237e-107,8.833070307726317e-109,6.498252542831223e-107
5526.8148571446145,-7.50376635388867e-101,-1.9298314576687767e-99,1.4129670621351333e-99,2.4449355512714184e-112,1.207155527582958e-113,8.880718938518256e-112
6015.3958802748575,-7.822966298113013e-106,-2.0119238449578557e-104,1.4730727458882786e-104,2.548939761263035e-117,1.2585062705168475e-118,9.258492559944772e-117
6547.168402004743,-6.2216307436736365e-111,-1.6000896297788203e-109,1.171539584121297e-109,2.027180148567362e-122,1.0008941628244404e-123,7.363309485932522e-122
7125.9506335684255,-3.7746581056772455e-116,-9.707730239368809e-115,7.107720739971271e-115,1.2298884801606894e-127,6.07241641344906e-129,4.467313632193165e-127
7755.898323389033,-1.7469948563283524e-121,-4.49295123425693e-120,3.289609608423141e-120,5.692194600264908e-133,2.810447977744993e-134,2.067571080228135e-132
8441.534596012994,-6.168026741044042e-127,-1.5863036607530177e-125,1.1614458942937901e-125,2.0097144752589644e-138,9.922707109439889e-140,7.29986906696394e-138
9187.782428863358,-1.6612748326402317e-132,-4.272495012056302e-131,3.1281979061864493e-131,5.412894947947904e-144,2.672547361521739e-145,1.9661213012937438e-143
10000.0,-3.413322629490565e-138,-8.77844148512153e-137,6.427322254525213e-137,1.112155343226518e-149,5.491124170568221e-151,4.039672544345779e-149
