freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(1.9952623149688788+0j),(2.9837049000203137+0j),(-0.13815041850317006+0j),(-0.3129979872799401+0.09310726097011765j),(6.397785069867095-0.3960385627239503j),0.007537632258137493,0.0018732811102200777
(1.584893192461111+0j),(2.9896381166479484+0j),(-0.11093906697911286+0j),(-0.31949650793474876+0.07699246524287029j),(6.416974679317274-0.31997795290698694j),0.007554509685343134,0.001847623204829858
(1.2589254117941662+0j),(2.993574290241341+0j),(-0.08917641104780319+0j),(-0.3243092877162489+0.06352737477926969j),(6.430150431020907-0.2586790660036209j),0.007570808147538577,0.0018599568822442077
(1+0j),(2.996298225390592+0j),(-0.07184639852402239+0j),(-0.32788123719165957+0.05241565415985365j),(6.439493134677404-0.20954410660519446j),0.007623676917464759,0.0018411647084368994
(0.7943282347242805+0j),(2.9983012991923+0j),(-0.05805976447072953+0j),(-0.3305577633429195+0.0433512175133922j),(6.446420335138153-0.17026915488296135j),0.0076544579663587785,0.0018344626575191364
(0.6309573444801929+0j),(2.9998780351608314+0j),(-0.04707015911549099+0j),(-0.3326038075345191+0.03604365763346949j),(6.451830475843757-0.13889826282741313j),0.008373306318222942,0.0018319896048798405
(0.5011872336272715+0j),(3.0011940026013044+0j),(-0.03826880970085674+0j),(-0.33422355241302487+0.030229215484492818j),(6.456277962413321-0.11381599913066322j),0.01474339776782929,0.001830821006394044
(0.3981071705534969+0j),(3.0023325875816456+0j),(-0.031170434354402407+0j),(-0.33557646976922983+0.025673005595091482j),(6.4600937117074535-0.09371330873918848j),0.017551877288144526,0.001835578442736038
(0.31622776601683794+0j),(3.0033272579880452+0j),(-0.025396475444919357+0j),(-0.33678899202450713+0.022166565148154987j),(6.463466771461952-0.07754516053024915j),0.007575013545838645,0.0018294311875055025
(0.2511886431509577+0j),(3.0041840941424445+0j),(-0.02065814860868593+0j),(-0.33796194613240277+0.019523131250257866j),(6.4664998431709675-0.06448826238534937j),0.013333093824168498,0.0018292270036563284
(0.1995262314968879+0j),(3.0048975922650705+0j),(-0.016740130675001665+0j),(-0.3391740078924335+0.01757256782063495j),(6.469247502204602-0.053901473434051946j),0.007609877593007103,0.0018291509066454843
(0.1584893192461111+0j),(3.0054614417952887+0j),(-0.013485136972589906+0j),(-0.34048202702116304+0.016157750803083508j),(6.4717421319593695-0.045289301498876215j),0.0075744904400639945,0.0018298968436997727
(0.12589254117941662+0j),(3.005875209350804+0j),(-0.010779602071016463+0j),(-0.34191977990980055+0.015133552532142786j),(6.4740101040428115-0.03826872687808634j),0.007584874674667669,0.0018333702420786605
(0.1+0j),(3.00614753206123+0j),(-0.008540804896971267+0j),(-0.34349697877512925+0.01436868875206034j),(6.4760798066252585-0.03254022840053666j),0.007573789430704245,0.001828782217558237
(0.07943282347242805+0j),(3.0062963771264517+0j),(-0.006705868747689914+0j),(-0.3452002363678841+0.013749639638010128j),(6.477983346408052-0.02786416700409261j),0.008318745564831939,0.0018295389198105451
(0.0630957344480193+0j),(3.0063470389203957+0j),(-0.0052231021593920155+0j),(-0.34699711942828776+0.013185109605473859j),(6.479754328899802-0.024043237303064173j),0.011812623923542709,0.0018288777095875615
(0.05011872336272714+0j),(3.0063287161380567+0j),(-0.004045661536238385+0j),(-0.34884304205147704+0.012608955559101166j),(6.481424175485122-0.020910488979959136j),0.014711661094207677,0.0018324900230669476
(0.039810717055349686+0j),(3.006270605769795+0j),(-0.003128794293262815+0j),(-0.3506890056365708+0.011978563694160373j),(6.483018598695159-0.018322559946322585j),0.007638597889940232,0.0018299194470294833
(0.031622776601683784+0j),(3.006198350808731+0j),(-0.0024288704585278273+0j),(-0.3524876121219031+0.011270576308013607j),(6.4845546303061-0.016154856095680153j),0.007577654363119731,0.001828394902247454
(0.02511886431509577+0j),(3.0061314231123113+0j),(-0.0019028733117003017+0j),(-0.35419601508833587+0.010477108513908031j),(6.486037897842583-0.014298173252362986j),0.00782299153729044,0.0018282551897199689
(0.019952623149688792+0j),(3.0060817684342784+0j),(-0.0015103821577583444+0j),(-0.3557764319554372+0.009602012027019704j),(6.487460246485983-0.012658908893110596j),0.007575629504713264,0.0018297838620282857
(0.01584893192461111+0j),(3.00605384670781+0j),(-0.0012157912458299414+0j),(-0.3571961109801222+0.008658389997581603j),(6.488799070824174-0.011162960228438802j),0.0075750694462895386,0.001830365014292963
(0.01258925411794166+0j),(3.0060459923095406+0j),(-0.000989838077680273+0j),(-0.3584286416108873+0.007669558255970533j),(6.4900206710855235-0.009760254800014958j),0.007602250632109108,0.001829863746815445
(0.01+0j),(3.006052738536188+0j),(-0.0008109827480143087+0j),(-0.35945726831678265+0.006667530412935159j),(6.491088908998109-0.008428934405014042j),0.007581719746426811,0.0018300281946206586
