tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi
7.520629269592407e-06,1325.3324401240309,35.07701348576921,4163.022813221249,1.068723534400712e-09,2.6983482647057892e-11,3.286439059388623e-09
8.185467307069021e-06,1350.5515441727193,31.760007222996727,4364.214699468457,1.07743054293836e-09,3.103483883646288e-11,3.288132966605954e-09
8.909078300934142e-06,1369.6150591032595,30.33468273466355,4562.633298746917,1.0821438802394434e-09,3.8857585296787024e-11,3.258463384580379e-09
9.69665789314552e-06,1394.2361106547464,32.443346205347424,4727.881545899234,1.0814791300949704e-09,4.689496808345155e-11,3.21922506706184e-09
1.055386103036523e-05,1434.1342047409719,38.98143419414945,4838.47794279605,1.074140330239652e-09,5.172599824490367e-11,3.1881834452009317e-09
1.1486842567375548e-05,1490.0750940205928,49.56698121178569,4920.001677240691,1.0641602513765949e-09,5.324937971572443e-11,3.1712683763224933e-09
1.250230145991456e-05,1553.7144826435976,62.49183595346991,5032.605548544848,1.0595264424634099e-09,5.4112540618058517e-11,3.1635766192275504e-09
1.3607528864243332e-05,1615.80811124524,75.4000327496548,5212.9430082095905,1.063980183311949e-09,5.6322384128807265e-11,3.1570788366924706e-09
1.481046048880677e-05,1674.8402912818822,85.36858542975735,5444.992488269988,1.0740300158653224e-09,5.919871629472082e-11,3.154156055192281e-09
1.6119733573881587e-05,1732.4442712425182,89.16642572811688,5674.897161044721,1.0810619505074714e-09,6.064716524599411e-11,3.158603824794814e-09
1.7544748908334598e-05,1791.3359969502549,85.40700133222599,5869.522703179366,1.0802647140763928e-09,6.049232052570241e-11,3.165385944915032e-09
1.9095738328781007e-05,1856.079419694697,75.76172998263736,6044.377629030614,1.0756538099322305e-09,6.180183945102794e-11,3.1612536072492855e-09
2.078383818579755e-05,1928.2215148394964,63.332805244977386,6228.453845062151,1.0726515580454871e-09,6.764910757493381e-11,3.130302021145721e-09
2.2621169304690265e-05,2007.2478505757747,51.63995887557391,6446.728259931126,1.0729653499883575e-09,7.64813947116662e-11,3.0779264480041555e-09
2.4620924014946305e-05,2090.2079347140607,44.80353706089922,6711.054948555575,1.0739921286938515e-09,8.179176568051063e-11,3.0331973634953014e-09
2.6797460873256894e-05,2172.697292602663,46.32510221383604,7006.074406345054,1.0708051216398162e-09,7.804734249630072e-11,3.0172394681972535e-09
2.916640776023707e-05,2256.393454712035,57.54479525829857,7292.286706023079,1.0617077356207676e-09,6.671395364129204e-11,3.0254257318057483e-09
3.174477409109193e-05,2344.685988510419,77.49868605273305,7512.003607043701,1.0475777837212848e-09,5.455367236174116e-11,3.0318352325704156e-09
3.455107294592218e-05,2438.3469794503785,102.2847917947815,7646.706719849072,1.0312569045650256e-09,4.6939193920352674e-11,3.0151168822760453e-09
3.760545399658176e-05,2537.584376494815,123.72908950941674,7769.646716609523,1.020370440973743e-09,4.466347794024011e-11,2.979347288783979e-09
4.092984818452442e-05,2641.4444233493223,132.83201836879283,7985.542202162779,1.0218976635264937e-09,4.563722682716637e-11,2.937529043073151e-09
4.4548125188449885e-05,2758.917622766081,128.20984972539787,8354.85590553433,1.0351396829527033e-09,4.7228639110301786e-11,2.896314202551325e-09
4.848626481239088e-05,2912.4721170049347,118.30081835869518,8876.477469449528,1.0507881669588986e-09,4.714518341045431e-11,2.8560991270681184e-09
5.277254352483543e-05,3121.1474975965543,113.01545847026416,9516.044164363628,1.0578172548393752e-09,4.450577363695833e-11,2.8153082090359652e-09
5.743773748826587e-05,3389.2230615445505,115.69328095624216,10253.808142307598,1.0554065867949325e-09,4.163089102616388e-11,2.7874368516091912e-09
6.251534353689725e-05,3706.858920805204,123.90394671958198,11083.969879514909,1.0516720803662982e-09,4.317019691738932e-11,2.7989483682972174e-09
6.804181968927093e-05,4073.688350581415,136.4631448506854,12026.630911701752,1.0523218103284773e-09,5.120778837536215e-11,2.863038407099425e-09
7.405684692262442e-05,4522.418861383006,158.66683166562507,13161.351635096016,1.0559905765292348e-09,6.129951375512503e-11,2.964685283120743e-09
8.060361408861346e-05,5103.894171476561,200.31919192951887,14593.397218053577,1.0556473809134927e-09,6.537228420529836e-11,3.066901745223303e-09
8.772912801613357e-05,5866.065082894486,269.2092906674827,16426.690769624005,1.0466477694897047e-09,5.979133230067927e-11,3.1391058167926654e-09
9.548455102782303e-05,6845.782894458882,367.74536378123184,18760.235207566733,1.032162932369212e-09,4.9024173414252756e-11,3.171110443611637e-09
0.00010392556829367131,8086.586080670696,496.654951582531,21722.1973480398,1.017381998813947e-09,4.043994437070648e-11,3.1591441969946233e-09
0.00011311278765939226,9680.38266833724,658.6997393470799,25577.04932825652,1.0061425019309615e-09,3.7608047551855675e-11,3.107516017586829e-09
0.00012311217482038908,11775.297516530332,856.3114832302958,30778.294897324613,1.0005905449562992e-09,3.9318116547969704e-11,3.0301079544541415e-09
0.00013399552696593398,14584.898368590055,1087.7943516651328,38057.20032345253,9.994662999048696e-10,4.263719938818042e-11,2.94124997768163e-09
0.00014584098829439863,18425.079931521454,1340.7964482135128,48617.33332435496,9.994083422228322e-10,4.5123034515772795e-11,2.8631703397698432e-09
0.00015873361110102104,23808.832653244626,1590.5644542159457,64392.463004349855,9.955161021977325e-10,4.515452933537709e-11,2.8218623410772205e-09
0.0001727659664669038,31758.84017327559,1826.3980980771526,88575.34127177003,9.852658813523844e-10,4.2493523293829577e-11,2.827659535901956e-09
0.00018803880893409166,44517.632800129126,2135.329260063405,126626.22571734506,9.73665963653518e-10,3.8912740089148805e-11,2.8687663865256293e-09
0.0002046617999391992,67268.87158119852,3015.685032987377,188390.3585782592,9.678650981970887e-10,3.688351221170838e-11,2.918857120638953e-09
0.00022275429519995587,111374.02193297031,6438.174022146311,291455.018563543,9.706515224399894e-10,3.734492648115307e-11,2.9593362207588985e-09
0.00024244620170823307,197659.06374651944,18830.12940258106,464249.2473732952,9.796332957888581e-10,3.9197457410289717e-11,2.9873817904000527e-09
0.00026387891048289345,356572.0999107057,57813.24730031737,745545.9473386703,9.89944105089729e-10,4.1005216777288426e-11,3.003787221874717e-09
0.0002872063117797831,624341.2051843217,160576.17165978905,1177270.7160729265,1.0006282723318218e-09,4.294522360665258e-11,3.0139478106728207e-09
0.0003125959000482281,1033278.089110639,377537.2313104047,1790713.2239809695,1.0142361159915929e-09,4.6582778039542384e-11,3.024386200899774e-09
0.00034022997656780714,1580346.945862338,731467.8872948339,2571587.5791954934,1.03149359219664e-09,5.253486071811269e-11,3.0328021711402106e-09
0.0003703069584005145,2183188.9537519026,1170762.0102648744,3407891.5164243053,1.050079114637248e-09,5.857315342363985e-11,3.030422810061167e-09
0.00040304280305680546,2702995.1550615076,1589849.9440350484,4117724.5716141425,1.0646568091935057e-09,6.078366950146561e-11,3.0055248470336303e-09
0.00043867255910485034,3045082.9402731117,1904887.8614681303,4581948.376106529,1.0720904811789065e-09,5.7505575093940493e-11,2.9635492417249815e-09
0.00047745205385661313,3199842.974550852,2080678.6298523026,4799072.89404649,1.075437055355583e-09,5.131238828478355e-11,2.9421507104370465e-09
0.0005196597302486203,3193841.197510575,2108343.7116425172,4811228.793851973,1.0778076125264455e-09,4.609541969817052e-11,2.9755841301503725e-09
0.0005655986461065008,3064621.218229027,2009011.5798150965,4658274.099890866,1.0783073125947084e-09,4.3159257367333766e-11,3.047769060476982e-09
0.0006155986501483515,2856871.9544062964,1832738.9957362572,4372686.060960208,1.0722843074419645e-09,4.079494717905859e-11,3.08871207389205e-09
0.0006700187503509591,2603955.4172524614,1623750.674760438,3978907.5167928,1.055796123685858e-09,3.715267200916198e-11,3.0369301775701997e-09
0.0007292496916841451,2330543.10734507,1403997.4940346146,3526612.1018799273,1.0351673977940438e-09,3.310364705207789e-11,2.9173138319663945e-09
0.0007937167617217558,2057695.5990993544,1180367.1133668185,3089111.1951657324,1.0239277836591141e-09,3.1690091127825387e-11,2.822468071064673e-09
0.0008638828442740454,1796480.1603815223,956174.41814687,2710993.992761037,1.0290944034132534e-09,3.463278197371844e-11,2.8201772260339208e-09
0.0009402517429670142,1553741.345316394,745286.9945960233,2390335.7725977083,1.0449557796243203e-09,4.0112479755276484e-11,2.9049726269773436e-09
0.0010233717986325214,1334278.8509715947,567779.9944260576,2100148.967050744,1.05816393195442e-09,4.4622190871298214e-11,3.0235444980426593e-09
0.0011138398264826206,1139082.2478390825,432393.49471821246,1820617.5831991597,1.0615410244005564e-09,4.6850734990040535e-11,3.1284588598928955e-09
0.0012123054013376529,969988.4376967933,334120.41978633567,1556907.8403939006,1.059550435967326e-09,4.8957325378055666e-11,3.1958137631812673e-09
0.0013194755216767086,828039.8165762586,263244.6848869088,1322771.667639927,1.0592900342481427e-09,5.4135531028162636e-11,3.212841306538268e-09
0.0014361196859990803,711371.4408936116,212233.3529398619,1124705.694164572,1.0648521026654416e-09,6.383220952712732e-11,3.1837299749449707e-09
0.0015630754179458174,617368.8850865613,177619.48942768984,963464.3992914216,1.0760626380976619e-09,7.702595052749532e-11,3.125823813245833e-09
0.0017012542798525892,542556.7850482943,157581.95288209495,835695.8411422941,1.0885895070202532e-09,9.059651505482186e-11,3.052935407897619e-09
0.0018516484179121578,483382.28887237376,149555.7404525169,736508.9348649966,1.0965987668958135e-09,9.916274924306271e-11,2.9771981058185467e-09
0.002015337685941735,436769.293482176,150145.82289775016,661131.2946632338,1.093037580400646e-09,9.673929238524501e-11,2.906963587816718e-09
0.00219349739890506,399544.6748842808,155677.0128161662,603588.1913966102,1.0750630484715573e-09,8.293697960723224e-11,2.8454655817099174e-09
0.002387406771860647,368976.7903431817,162090.71370858393,557008.1919173249,1.0494833737781742e-09,6.673402759564255e-11,2.797624275144359e-09
0.0025984581049292525,342628.52304939524,165562.24516419336,514797.5322394269,1.0254165517094013e-09,5.945459035082644e-11,2.7668284072630324e-09
0.002828166780230035,318971.533957303,164760.45453451006,473910.8151651749,1.0077510405677261e-09,6.359001890138339e-11,2.758122568286916e-09
0.00307818214256508,297890.78619275015,161100.17364955114,436090.63643986813,9.968435041386807e-10,7.09238038679036e-11,2.77994214327469e-09
0.0033502993419772366,279360.25794783916,156304.62627188815,403918.10955214704,9.897025283749407e-10,7.172995375045692e-11,2.8330146058309216e-09
0.0036464722232127525,263228.656422368,151090.91419755033,378707.95826848835,9.84040341451698e-10,6.377836613703852e-11,2.905353063076237e-09
0.003968827354637166,249250.4515245373,145234.26973841115,360488.1963292923,9.78622460115962e-10,5.185386764551668e-11,2.971782687944264e-09
0.004319679297334174,236811.85468774947,138398.54889682386,347610.16941034526,9.735631921922377e-10,4.197639079588451e-11,3.007809142838167e-09
0.004701547224022139,225471.47600690307,131209.770836683,337093.8421446105,9.733935467569912e-10,3.858035641276493e-11,3.005855970180745e-09
0.00511717300711461,214753.08761772234,124668.60980156076,325314.9048737695,9.83077667235777e-10,4.4064813782787116e-11,2.9673381226493223e-09
0.005569540905800136,204208.4858873196,119073.48572141085,310433.20081890456,1.002651808587265e-09,5.697532465661045e-11,2.9046787530166433e-09
0.006061898993497585,193861.58849797014,113897.00760031694,293835.822579749,1.0262353154379707e-09,7.116564827301752e-11,2.8486771602716824e-09
0.006597782479539547,183665.9335098553,108182.91257847744,277721.5865983846,1.0457697614306057e-09,7.996559379543522e-11,2.830310428287311e-09
0.007181039092537356,173594.0762004276,101444.64378153847,263545.68504763267,1.0599435774311013e-09,8.185045891521698e-11,2.867181189693508e-09
0.007815856707684091,163776.531331848,93855.36845958931,251945.0994423473,1.074002893412291e-09,8.03181432632106e-11,2.9609669797208205e-09
0.008506793416364171,154064.84395820336,85657.6031205974,242243.4499024537,1.0912539534602234e-09,7.880466193220302e-11,3.0936803253586673e-09
0.009258810253973964,144305.6688068834,77190.18637772869,232640.3008789888,1.1096506889880076e-09,7.726622830123707e-11,3.225422456988491e-09
0.010077306820944617,134344.21751466065,68818.35253658456,220714.5455785668,1.1222118784706085e-09,7.318185256951745e-11,3.3014359841956913e-09
0.010968160052731402,124024.13474852203,60631.887382521294,205199.2603489893,1.1239980897252054e-09,6.540097512467438e-11,3.294284411173564e-09
0.011937766417144382,113657.7369573932,52599.37533664682,187677.86366802602,1.1180684483318585e-09,5.6501814950278477e-11,3.2336043587104338e-09
0.012993087842004172,103635.43590478759,44668.87449504434,170763.28314876257,1.1095033397980822e-09,5.045107176630193e-11,3.168256229514213e-09
0.014141701702890239,94078.1713341111,36978.401483264664,155851.33385900388,1.101133508601395e-09,4.8692973248042255e-11,3.12411789525732e-09
0.015391855229902085,85010.44615101538,30071.66413267416,143014.57788202746,1.0935669381464605e-09,4.941337871827824e-11,3.098088778985375e-09
0.01675252472408217,76297.12710678153,24431.470878352182,131498.7732913591,1.0853880299110237e-09,5.0082354716063604e-11,3.0725549319007195e-09
0.018233480008684425,67873.70881195103,20018.027163381208,120497.45866791626,1.0775934160710804e-09,4.9935008022608395e-11,3.0394818602996924e-09
0.01984535457805803,59862.401158657216,16410.808224046636,109461.30773930138,1.073091900004884e-09,4.9765090491054474e-11,3.0021043270360765e-09
0.021599721947827215,52337.85643305809,13189.744850030682,98144.80352891571,1.0729206096437322e-09,5.002535674675212e-11,2.967856312177744e-09
0.023509178754572892,45433.14240799378,10212.466136054603,87140.2815087458,1.0766225444187603e-09,4.971174328544191e-11,2.953933433211464e-09
0.025587435201685892,39315.68225837293,7556.257958084083,77465.94948322336,1.0817760538288767e-09,4.71285310996402e-11,2.97717159927848e-09
0.0278494135008065,33994.91540317227,5305.368103139842,69588.14540751817,1.0868168746764502e-09,4.211779171550454e-11,3.038946261306909e-09
0.030311355015675823,29395.81896996502,3512.1691065277078,63304.316924888146,1.0933710622635736e-09,3.712496166313941e-11,3.1214344686584445e-09
0.032990936877709424,25415.33808076581,2204.991411301869,58068.534963369864,1.102137773013515e-09,3.518166491094262e-11,3.1949664524314745e-09
0.03590739891061055,21999.586538511227,1347.9079997036988,53416.59927019708,1.1118443952830957e-09,3.7253367814069146e-11,3.2389438509052644e-09
0.03908168177536272,19210.29483105732,860.1309859451565,49132.2582235603,1.1191214521026636e-09,4.2108578601947866e-11,3.243845367214064e-09
0.04253657732750392,17075.688220099884,655.361653481283,45107.85027747703,1.11970493109776e-09,4.8364761834149535e-11,3.2061579471597966e-09
0.04629689226627268,15491.707754806752,642.0223436100945,41423.38047906415,1.1137594519861873e-09,5.598699465554491e-11,3.1415782953540327e-09
0.050389626250651604,14273.117183601924,729.7040817973946,38282.6584830626,1.1040682598935907e-09,6.56331595233442e-11,3.0773987053076298e-09
0.05484416576121026,13261.08841495105,852.7315031962884,35758.17960369386,1.093283564312642e-09,7.678540765254247e-11,3.0351032005938046e-09
0.05969249509970739,12404.997757587887,972.4120919723229,33765.96140939152,1.085517903764678e-09,8.652999874260518e-11,3.0297511221989147e-09
0.06496942604146125,11705.370784862962,1060.9530209624993,32130.41891706801,1.0834902380238674e-09,9.108063178344552e-11,3.0644725427857363e-09
0.0707128477894301,11145.417132036506,1093.3981902366884,30734.76233101888,1.087217203464451e-09,8.952998737621293e-11,3.1257473814652675e-09
0.07696399902471167,10686.903297002546,1044.6271961493328,29601.885059406723,1.0946182644877416e-09,8.488318553219162e-11,3.1837740047353452e-09
0.08376776400682924,10282.496066985386,902.0017574039422,28755.583161487553,1.101890472216268e-09,8.103766079886527e-11,3.2058326519666292e-09
0.0911729948498494,9927.332447574503,697.9255901214693,28165.69239392702,1.1078187140696892e-09,8.028002491176322e-11,3.1851011440528473e-09
0.09923286228832566,9659.375185492785,504.5040819991166,27750.932666902725,1.1129674249199487e-09,8.307337631745941e-11,3.1378444230922475e-09
0.1080052374516254,9508.59106990457,374.79250013284656,27422.59569210941,1.1164619054924884e-09,8.829006864063942e-11,3.0828441766805987e-09
0.11755310738783699,9489.063582139472,305.6876352096707,27195.219709732115,1.1171245144865821e-09,9.30883495889988e-11,3.0407396042776813e-09
0.1279450273207876,9595.02738417295,263.19084661619934,27137.180356917852,1.112661286063315e-09,9.379627172950956e-11,3.0265322440596977e-09
0.13925561288744648,9810.929027609282,231.20801664287083,27329.041997095715,1.1027174994035218e-09,8.870023935821172e-11,3.0393114201937427e-09
0.15156607589006044,10124.523248515045,231.86603205577487,27887.28128889066,1.0922834940605104e-09,7.944824648484232e-11,3.062779831101481e-09
0.1649648074098024,10519.540952764502,301.3447988492101,28888.01939807315,1.0865515793908565e-09,6.899175615900762e-11,3.0751573272649305e-09
0.1795480124687834,11001.191151503868,451.4916934622253,30332.468840794667,1.0881975508121202e-09,5.964846938112463e-11,3.0750920382638277e-09
0.19542040079740555,11592.165918071838,660.1068631145528,32142.015465489967,1.0972437461966368e-09,5.299016043973107e-11,3.0834297161554274e-09
0.2126959386668692,12301.967396308257,889.5103487060309,34231.5431519877,1.110824292338182e-09,4.9720771915094676e-11,3.1135709235986397e-09
0.23149866718511658,13128.089997497158,1095.5100523826052,36643.45570684479,1.1259035013649259e-09,4.9384541752049994e-11,3.1551425252886074e-09
0.25196359293170184,14045.921345356455,1230.805977186261,39446.87540872867,1.1388850377804467e-09,5.0666372979542e-11,3.1791294471414634e-09
0.27423765732649524,15044.848886619186,1277.1794763938005,42594.57897070724,1.147687415707428e-09,5.2060257339137504e-11,3.1702912601657914e-09
0.29848079169243336,16161.804729317635,1270.6037468042769,45864.34721839028,1.1556085095129727e-09,5.221968287193624e-11,3.153674215768226e-09
0.3248670655878381,17425.18652078821,1273.3331462605636,48925.28069204226,1.16678242053072e-09,5.037701032982588e-11,3.165990686510531e-09
0.3535859366535183,18826.917297634584,1335.0960045749293,51733.675823341444,1.1829928181139126e-09,4.7675305189941026e-11,3.2152571957967746e-09
0.3848436109487433,20305.09462584066,1484.8520935806637,54622.30065746502,1.203696238286739e-09,4.749877472818925e-11,3.2724689980189215e-09
0.41886452354352793,21772.630932402528,1735.7180709307988,57886.50292830985,1.2262676790582252e-09,5.268869650205773e-11,3.299888413424604e-09
0.45589294999810687,23229.76360179025,2081.940997833554,61531.14905530825,1.2507410050177397e-09,6.204652035530248e-11,3.296905764134974e-09
0.4961947603002908,24733.422796932402,2495.503064487192,65245.5648563018,1.2795108156964024e-09,7.050717526354101e-11,3.299918409713833e-09
0.5400593278542374,26325.072092373688,2936.5135693863976,68788.38068714346,1.3147434606005803e-09,7.34244277858461e-11,3.3476393284256e-09
0.5878016072274924,28034.342907492497,3355.0755128763262,72425.24709992361,1.3601424406787167e-09,6.988118369668629e-11,3.4680476588749344e-09
0.6397643955748437,29824.361384108615,3695.0002762131417,76574.43483758575,1.4188151741511913e-09,6.180753732526672e-11,3.6765417030173658e-09
0.696320793976389,31615.2561890746,3941.9894874428337,81268.21778050579,1.4928557230948151e-09,5.2555034989261025e-11,3.976758707410957e-09
0.7578768863625945,33303.763218593565,4145.939403679306,85942.3883725575,1.5844312829783616e-09,4.701290037608316e-11,4.358328671152731e-09
0.8248746552614599,34734.06826312515,4362.046969850102,89719.22132792619,1.6946106826656802e-09,5.038383066424723e-11,4.792969425699914e-09
0.8977951553033332,35838.42077196544,4590.6290154344715,92278.16855820638,1.8273263775737462e-09,6.576075920112071e-11,5.239999870671852e-09
0.9771619672696181,36642.780961784214,4773.755687436183,93961.98114862535,1.98934487740823e-09,9.365856770500576e-11,5.644713210078303e-09
1.0635449574860134,37157.81074911787,4871.756135920082,95182.54460225743,2.1883679790240138e-09,1.327244929742992e-10,5.973823111862913e-09
1.157564369553306,37448.73416712757,4959.919797842344,96335.33771791677,2.4360650160709123e-09,1.7880261996278686e-10,6.2793454136407555e-09
1.2598952777950285,37581.64247138026,5188.21347102318,97656.0082414903,2.7461088420699623e-09,2.2519299665926788e-10,6.675601282530478e-09
1.3712724343984037,37563.141358597175,5622.231622403247,99092.22630951353,3.1364992673474765e-09,2.673277559128796e-10,7.265302918790316e-09
1.4924955450518322,37410.4409248462,6146.217156767452,100427.73178971872,3.6310257654209287e-09,3.072883499763337e-10,8.105418510900492e-09
1.6244350109588688,37101.40541071204,6548.165630562507,101225.3072482146,4.251204614299914e-09,3.592469651926851e-10,9.20654654775634e-09
1.7680381784572086,36639.1894235904,6719.305852584258,101171.08884543974,5.010704186500608e-09,4.623819485586888e-10,1.0542909961557312e-08
1.924336141115984,36122.02190152719,6713.0105329199905,100281.68329945464,5.9036029813892885e-09,6.856591615886433e-10,1.2037809164800471e-08
2.094451143151473,35611.21004621387,6617.663062282509,98591.4469005543,6.909496167262239e-09,1.0966601093274838e-09,1.3591748318447446e-08
2.279604637318982,35126.420639307624,6460.194725497813,96328.86888335973,8.008591424122978e-09,1.7082180962342724e-09,1.515219358766758e-08
