tau,gamma,gamma_lo,gamma_hi
1e-07,4.877699314419063e-06,-2.390774322526652e-05,4.281061831165298e-05
1.1097524964120721e-07,2.496381496502311e-05,-0.00012242146750731257,0.00021883930134989566
1.2315506032928263e-07,8.631599840469411e-05,-0.0004237769823556974,0.0007544763292676352
1.3667163564620074e-07,0.00020629796539147144,-0.0010150578358182106,0.0017910373034121236
1.5167168884709241e-07,0.00035761066511378524,-0.001763569697271531,0.0030591367489497356
1.6831803533309585e-07,0.0004887423112279256,-0.0023966977461300104,0.004063719205855457
1.867913599020781e-07,0.0005838500830409323,-0.0027590186018440154,0.0046362002255258905
2.0729217795953698e-07,0.0006593073663316523,-0.002828112013205203,0.004917294494840657
2.300430119772917e-07,0.0007252184165889329,-0.0026842651750435564,0.005036293617496075
2.5529080682395163e-07,0.0007726895574152011,-0.0024946049365740974,0.0050158323048164885
2.833096101839324e-07,0.0007912661968353268,-0.0023664514849569343,0.0048544949828406795
3.1440354715915e-07,0.000783047795826623,-0.0022904048477432495,0.004616525317096035
3.489101213406774e-07,0.0007509719634581878,-0.00222586577033598,0.004361163262643129
3.872038781812557e-07,0.0006958938345591977,-0.0021875611740659706,0.00410953014433995
4.2970047043208437e-07,0.000618987166186511,-0.0022158071553989504,0.003869554643097364
4.768611697714474e-07,0.0005336437812675175,-0.0023255454505354653,0.0036957657577840622
5.291978735958437e-07,0.0004583005509996275,-0.0025031760763541398,0.0036577350902896218
5.872786613189477e-07,0.0003916107786174911,-0.0027240523557420728,0.003726936354957689
6.517339604882421e-07,0.000315833903095307,-0.002951070027359141,0.0037764786140897103
7.232633896483533e-07,0.00022594094352559478,-0.003144788966028151,0.003716640600825752
8.026433522257174e-07,0.0001423462295726971,-0.0032723564881632795,0.003553810266262389
8.907354638610439e-07,8.204577929485013e-05,-0.0033385067012966204,0.0033315991104502242
9.884959046625586e-07,4.137907961139717e-05,-0.003421322670528171,0.0031239242024149964
1.096985797892384e-06,1.1687640438507557e-05,-0.003567709141577694,0.0029955043092398485
1.217382727739662e-06,-5.869631094361575e-06,-0.0036977034201881847,0.002978227662240577
1.3509935211980278e-06,-5.986282810110517e-06,-0.003682635012297896,0.0030689140199928362
1.499268432786047e-06,5.5233515978814165e-06,-0.003531131647568344,0.003219656657069686
1.6638168860761274e-06,1.5812292143315816e-05,-0.00335781907296041,0.0033498917616351515
1.8464249428955464e-06,2.4453826248622213e-05,-0.003230588269793461,0.0034104224323505206
2.049074689815846e-06,4.4877858362495805e-05,-0.0031481080770959886,0.0033964584687482076
2.2739657523579273e-06,8.410437623414016e-05,-0.003095478396472665,0.003336695205791066
2.523539170434766e-06,0.00013244431732350743,-0.0030820423986071322,0.0032990928892332435
2.800503894183631e-06,0.0001762635549144111,-0.003120359266496832,0.0033230222364503477
3.107866187782014e-06,0.00020708464094622108,-0.0032153789257613826,0.0033850790155817664
3.4489622604057595e-06,0.00022327116188997352,-0.003338422609889904,0.003441152869557032
3.827494478516315e-06,0.00023595039759139195,-0.003409983485018466,0.0034953154203683067
4.247571552536894e-06,0.0002614985928228791,-0.003336966738536849,0.0035731962124356865
4.713753134116729e-06,0.00030791320832669974,-0.0031332047525223236,0.003679981803406158
5.2310993080562585e-06,0.0003734060009757979,-0.0029014415905897566,0.0037920193965158824
5.805225516094895e-06,0.00045059941851097077,-0.0027087662448625886,0.0038815435646379105
6.44236350872137e-06,0.0005279242194192894,-0.0025662855872424363,0.003933408644092625
7.149428986597577e-06,0.0006009746544078584,-0.002463078587875387,0.0039681784567705
7.934096665797492e-06,0.0006766979803954394,-0.0023943196356946473,0.004061438638067409
8.804883581643465e-06,0.0007569131053481663,-0.0023514721936854816,0.004239331626969269
9.771241535346501e-06,0.0008276427015956286,-0.002320296938608148,0.004403535097945969
1.0843659686896109e-05,0.000874825531701696,-0.002279622273407686,0.004430842714544881
1.2033778407775906e-05,0.0009162923349549694,-0.0022158100602006825,0.004357056845444414
1.3354515629298974e-05,0.0009854558657490054,-0.0021183869990179546,0.0043143474359241315
1.48202070579886e-05,0.0010925547997954652,-0.0019856946470811583,0.004377726667932802
1.6446761779946626e-05,0.0012212876846806457,-0.0018285445493186445,0.004542755403425205
1.8251834943190462e-05,0.0013560119898878447,-0.0016691167301920793,0.004764114059105219
2.0255019392306664e-05,0.001489419134759683,-0.0015453350368625329,0.004976908376203996
2.2478058335487252e-05,0.0016189410942344204,-0.0014694185639296522,0.005136990047438953
2.4945081352303165e-05,0.0017472453256439137,-0.001410308922573914,0.0052600802648790175
2.7682866303920665e-05,0.0018736843633809796,-0.0013318499583232773,0.0053746918761189925
3.072112998861759e-05,0.001997444120940792,-0.0012374238957855621,0.005514815789869861
3.409285069746814e-05,0.0021168117409466093,-0.0011489716277918686,0.005694153711747754
3.783462617131933e-05,0.002245034104293433,-0.0010776132717572671,0.005902670015172786
4.1987070844439056e-05,0.0024005228178595795,-0.001013396603469962,0.006105959046020215
4.659525668664687e-05,0.0025921988445994854,-0.0009146567697202149,0.006285250348631585
5.170920242896755e-05,0.0028153529360575268,-0.0007238152585956243,0.006447595317257208
5.7384416483024044e-05,0.003064258469013544,-0.0004415892139814078,0.006634057222395195
6.368249944718586e-05,0.0033366489269090215,-0.0001609131703412419,0.006928250977572074
7.067181273927492e-05,0.003627130867039708,4.1791594348103475e-05,0.007362978410243808
7.842822061337681e-05,0.003931563136970287,0.00017454543565863104,0.00787406036592151
8.703591361485166e-05,0.004242983953248101,0.0002785750385262881,0.008366747984697168
9.658832241158708e-05,0.004572170693672864,0.00038288364947722204,0.008834107722163599
0.00010718913192051276,0.004930401940246114,0.0005021844759223737,0.009317300866955073
0.00011895340673703195,0.005333762191055177,0.0006473543891527404,0.00989598584684697
0.0001320088400831418,0.005789931634346663,0.0008284444900240251,0.01063271228311194
0.00014649713983072864,0.006301912002126677,0.0010568188808478581,0.011489868245635661
0.0001625755666443795,0.0068657096284314035,0.0013399193497708897,0.012326154191196207
0.00018041864093920718,0.007488661399830172,0.0016755363093234872,0.01307903519471637
0.00020022003718155845,0.008203334565672476,0.0020441849734333627,0.013866297530215043
0.0002221946860939524,0.009036027686215706,0.00243076720886196,0.014822849935691723
0.0002465811075822604,0.010006861651625103,0.002850344278121215,0.016039111227690514
0.0002736439997074672,0.01111432809668485,0.003356934833369791,0.017552527059018448
0.00030367711180354605,0.012368694030983134,0.004073759808137929,0.019412236313224855
0.00033700643292719284,0.013764465478871238,0.005139646654934731,0.021618283653157225
0.0003739937302478798,0.015321021816694043,0.006591341675711446,0.02410823804767008
0.0004150404757850477,0.01704166599994742,0.008323966770430286,0.026701530111304814
0.00046059220411451084,0.018917340567120113,0.010149185044625354,0.029233611816438906
0.0005111433483440171,0.02091163424215394,0.011804951084859874,0.03159477462488253
0.0005672426068491978,0.023020149850582025,0.013219261734639305,0.03388189078549188
0.0006294988990221888,0.025328689900289674,0.014667062107976286,0.036538317745850216
0.0006985879746785249,0.02790590981429646,0.016453923299968296,0.039846651334146846
0.0007752597488629464,0.030810834556459128,0.01870279463807425,0.043633062620201425
0.000860346441668451,0.03403177684121242,0.021352835517731657,0.04757380507490456
0.0009547716114208065,0.0376006737424601,0.024250413955334983,0.051926021485793915
0.001059560179277617,0.04151205665805894,0.027185800678165808,0.0571504941524696
0.0011758495540521582,0.04584713306999353,0.03019309984432038,0.06327825071659049
0.0013049019780144017,0.0506870662201669,0.03342442035228345,0.06982907787803787
0.001448118227674533,0.05611025915096265,0.03681944003341755,0.07669308300273087
0.0016070528182616384,0.0621825605210752,0.0400441560654476,0.08437362181416545
0.0017834308769319094,0.06904508742604508,0.043060968790338716,0.09335373390157552
