tau,gamma,gamma_lo,gamma_hi,ftp,ftp_lo,ftp_hi
1e-07,2.7694421421716323e-05,8.184720502250406e-07,9.599787034488873e-05,7.725090287844892e-05,5.075938487959543e-06,0.00028265440158842345
1.1097524964120721e-07,0.00014157619732280832,4.2375170493786635e-06,0.0004901375663936245,0.00039500593058388136,2.6084209376474782e-05,0.0014420604122058278
1.2315506032928263e-07,0.0004881695329115622,1.505521492956004e-05,0.0016849696184283232,0.0013627916963365751,9.106895901847842e-05,0.004948518382574259
1.3667163564620074e-07,0.0011592602554707221,3.8204519189478216e-05,0.003973325613286789,0.003240468383828194,0.0002225147686658248,0.011621795673020678
1.5167168884709241e-07,0.0019818006550161756,7.435725126067623e-05,0.0066899299734201716,0.005555176492881375,0.0004036308117777292,0.019411180045790618
1.6831803533309585e-07,0.0026384690926079452,0.00012149932976625914,0.008654382195198778,0.007433848712368443,0.0005962545410600539,0.024824637034680762
1.867913599020781e-07,0.0030255277184998396,0.00017838772970475648,0.0094947847607939,0.008591754893828107,0.000790501276239725,0.0271089856291678
2.0729217795953698e-07,0.0032384827777061967,0.00024091240457592452,0.00961864915876158,0.009306711813921347,0.0009970024090110467,0.028098917247468633
2.300430119772917e-07,0.0033533925213102074,0.0002949055040221148,0.009418385696713154,0.009852665869336561,0.001207312011610609,0.029237980257842185
2.5529080682395163e-07,0.0033627324705911518,0.0003152109088972701,0.009043707058350964,0.010314773343728097,0.0013764327291956586,0.0306735095432303
2.833096101839324e-07,0.003253173819728067,0.0002928229007548467,0.008537541341011486,0.010678723486410876,0.0014610253282439463,0.032065309097216214
3.1440354715915e-07,0.00307942071488899,0.0002534585155089028,0.008000308856068297,0.010940289845729374,0.0014504498131091869,0.03317471970073555
3.489101213406774e-07,0.0029010418168721503,0.00022330490771692662,0.007518799314038579,0.011095502524693908,0.0013652882946458393,0.033792555970979604
3.872038781812557e-07,0.0027450121732594908,0.00020030752671174157,0.007131867014937313,0.011195852602229096,0.0012772852243558143,0.033839114960519084
4.2970047043208437e-07,0.0026103076513396234,0.0001699536516960129,0.006835778438623322,0.011281822749271243,0.001249467825662403,0.03327562873720364
4.768611697714474e-07,0.0024885506106688163,0.00013225194155802093,0.006615003847132146,0.011365183928987912,0.0012489612729839174,0.03234625254229866
5.291978735958437e-07,0.0023721022020860992,0.00010230301806361065,0.006444800827901482,0.011425807315508173,0.0011934721828327324,0.03144309636740093
