freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(19952.623149688792+0j),(1.0084113020408672+0j),(-0.022310513871874313+0j),(0.9768115800062428-0.005398891674802279j),(1.041594066844804-0.03932787405848644j),0.0029673067355853937,0.00175960163682033
(15848.93192461114+0j),(1.0099810053226665+0j),(-0.026892932572563612+0j),(0.9764070082578806-0.008498365075432977j),(1.045186650451694-0.04537981774698488j),0.009318711399272771,0.0017865773066376488
(12589.254117941662+0j),(1.0119257981374832+0j),(-0.03237717752589247+0j),(0.9762508474460553-0.01221361974276567j),(1.049279641736654-0.052598361335581954j),0.0029542858013838257,0.0017611327306408138
(10000+0j),(1.014335386263727+0j),(-0.03893283995856628+0j),(0.9763919309048631-0.016661069718223297j),(1.0539957808395914-0.061204775322222946j),0.0029474469810708962,0.0017629024994878784
(7943.282347242814+0j),(1.0173257406933844+0j),(-0.0467599276153714+0j),(0.9768946801424334-0.021984281665307456j),(1.0594933399017947-0.07145580688893596j),0.0029481429098137278,0.0017667559005047518
(6309.57344480193+0j),(1.0210489892847372+0j),(-0.05609051593917175+0j),(0.9778470682006442-0.02835712387753246j),(1.0659775958583881-0.08364496113319318j),0.002951212681265108,0.0017602906926867498
(5011.8723362727205+0j),(1.0257052482303612+0j),(-0.06718756254941703+0j),(0.9793712892063396-0.03598498680906586j),(1.0737146081960285-0.09810063165160515j),0.0029508048313175816,0.001771901315332136
(3981.0717055349687+0j),(1.0315556737800335+0j),(-0.08034004288109546+0j),(0.9816366369574744-0.045102317826554786j),(1.0830466144207924-0.11517971663185944j),0.0029646253929425915,0.0017683637613690613
(3162.2776601683795+0j),(1.0389360960135552+0j),(-0.0958538494139233+0j),(0.9848730324856108-0.05596510215422387j),(1.0944078014017116-0.1352557982668124j),0.0029586022513803253,0.0017641541031932358
(2511.8864315095802+0j),(1.0482709376999044+0j),(-0.11403773489378068+0j),(0.9893832089593055-0.0688381009803663j),(1.1083395979186097-0.15870164658799396j),0.006159828516939329,0.0018215042232038138
(1995.2623149688789+0j),(1.060087144925985+0j),(-0.1351827716906701+0j),(0.9955521934632795-0.08397782685798569j),(1.1255057094270222-0.18586517967514704j),0.004250327815540012,0.0017729076262564378
(1584.8931924611124+0j),(1.0750270343327173+0j),(-0.15953265801199262+0j),(1.003854675126536-0.10161250810978932j),(1.146707079446796-0.21703568482448707j),0.009730569952926817,0.001777715752509042
(1258.9254117941662+0j),(1.093856806831398+0j),(-0.1872412261753595+0j),(1.014862832924484-0.12191768096762527j),(1.17289397198793-0.2523943671560286j),0.003990095279471144,0.0017887357854118762
(1000+0j),(1.117463590072592+0j),(-0.21831388387324982+0j),(1.0292555154832763-0.14498078516038798j),(1.2051660054583024-0.29194304330946674j),0.0032103983060757933,0.0018054794372889319
(794.3282347242813+0j),(1.146828936196238+0j),(-0.25253348061150543+0j),(1.0478213695982175-0.1707448186621851j),(1.244743187223564-0.3354101883007212j),0.003233040280370722,0.0018302676990872714
(630.957344480193+0j),(1.1829636551493647+0j),(-0.28937987661312814+0j),(1.071436420466719-0.19892670149538128j),(1.2928864137484626-0.38214624260598246j),0.003068708643908512,0.0018718064465188143
(501.187233627272+0j),(1.226792299659998+0j),(-0.32796515309099716+0j),(1.1009895469548192-0.2289232338677254j),(1.350750981985182-0.4310380781009552j),0.00312518192380295,0.0019166257692105823
(398.10717055349687+0j),(1.2789890661521268+0j),(-0.36701789042081967+0j),(1.1372369518595349-0.259741575261943j),(1.4191761201002377-0.48048773275333806j),0.003221495009260458,0.0019931538478660197
(316.227766016838+0j),(1.3397899870855796+0j),(-0.40495249695317903+0j),(1.18059528450613-0.2900099338095815j),(1.4984446265913798-0.528501565430143j),0.00339434067942309,0.0021267434546943837
(251.18864315095797+0j),(1.4088329281823306+0j),(-0.4400452302498325+0j),(1.2309287416530632-0.31811827926433495j),(1.5880785265507313-0.5729156775679674j),0.005195322622930194,0.0021458709597875826
(199.5262314968879+0j),(1.4850939570875579+0j),(-0.4707035234360771+0j),(1.2874233960605947-0.3424929422798616j),(1.6867561563068971-0.6117418536689523j),0.003748579574165446,0.004823475284597761
(158.48931924611125+0j),(1.5669790168840347+0j),(-0.49576696799833514+0j),(1.3486360094473502-0.3619373246112553j),(1.792429105895701-0.6435602183454372j),0.004614941578491073,0.0045959677031774835
(125.89254117941664+0j),(1.6525835686069121+0j),(-0.5147395730702949+0j),(1.4127440434876604-0.375917340706736j),(1.9026658049245193-0.6678277174610128j),0.0045819926308381265,0.0025449873515867574
(100+0j),(1.7400616399605404+0j),(-0.5278532179651464+0j),(1.4779375367351248-0.38467057583133946j),(2.015149679318053-0.6849579515769928j),0.004581818724805876,0.002276185325172856
(79.43282347242804+0j),(1.8279854973013054+0j),(-0.5359153839452155+0j),(1.5428244467875734-0.38907506822976967j),(2.128161955638712-0.6960994819166604j),0.004763033821352805,0.0022529833957574946
(63.09573444801929+0j),(1.915566719659188+0j),(-0.5399797698071453+0j),(1.6067004015318704-0.3903047579448194j),(2.240860787896992-0.7026738020551407j),0.004890434404267569,0.0022364128631728324
(50.11872336272725+0j),(2.0026586919097715+0j),(-0.5409509541578617+0j),(1.669575270167491-0.3893880301719311j),(2.353253841924326-0.7058422252049776j),0.005082360643618388,0.002226650100969845
(39.81071705534969+0j),(2.089542208286804+0j),(-0.5392579139356339+0j),(1.73194137680953-0.38683170080459117j),(2.46588864844208-0.7060868862057263j),0.005219120942975758,0.0022329965974403642
(31.622776601683796+0j),(2.1765698302897665+0j),(-0.534702575803066+0j),(1.7943700797207063-0.382448815723594j),(2.5793761914742763-0.703030043920879j),0.005414087889886756,0.0023684776983250756
(25.118864315095767+0j),(2.2637860602014106+0j),(-0.5265299463917843+0j),(1.8570844045986021-0.375448689264647j),(2.693895763197562-0.6955332417948304j),0.0056340777285691125,0.002287804865811145
(19.95262314968879+0j),(2.350645573897692+0j),(-0.5136989267301586+0j),(1.9196570033783646-0.36475630794213887j),(2.808822455723176-0.6820444336667728j),0.006371654130940934,0.0023001244331419786
(15.848931924611108+0j),(2.43592479067302+0j),(-0.4952714574693815+0j),(1.9809423923218121-0.3494553836912808j),(2.9225867946954303-0.6610998807292542j),0.0132603894424832,0.002273316256725066
(12.589254117941664+0j),(2.517864722890776+0j),(-0.47079426564061716+0j),(2.0392814725896953-0.32919921303777383j),(3.0328205247514317-0.6318427476315542j),0.008232442544100903,0.0022234475548630816
(10+0j),(2.59450324703928+0j),(-0.44054176004089285+0j),(2.0929128428605015-0.30442632960694505j),(3.1367666020441076-0.5944011206944029j),0.014800151545134622,0.0021397078970006016
(7.943282347242805+0j),(2.6640809173745312+0j),(-0.4055365800147521+0j),(2.14042400458017-0.2762903715728432j),(3.231840271127452-0.549990224179095j),0.007149483981154482,0.0020916659244575577
(6.30957344480193+0j),(2.725377170705742+0j),(-0.36735395214584216+0j),(2.181052485067689-0.24635224239074122j),(3.316150996759538-0.5006919581218758j),0.006981798114052962,0.002119376702306193
(5.011872336272715+0j),(2.777874278181364+0j),(-0.3278016380517498+0j),(2.2147385647110953-0.21619713504023458j),(3.3887988747832165-0.4490042565237434j),0.00708621174944031,0.0019150793185025744
(3.981071705534969+0j),(2.821730674515777+0j),(-0.2886000332224029+0j),(2.2419723722938576-0.18714254567801j),(3.4498724051593386-0.3973520539212252j),0.00742048567089445,0.0019149902675251482
(3.1622776601683795+0j),(2.857620219090795+0j),(-0.25115595973483984+0j),(2.2635594289521737-0.16010915839455195j),(3.5002193664101773-0.3477319029117613j),0.009818332861985144,0.0018304254751910643
(2.5118864315095766+0j),(2.8865220634510695+0j),(-0.21646151894356444+0j),(2.280412246316366-0.13562775815419897j),(3.5411329028127234-0.3015553785424173j),0.01420668028438059,0.0018145811369425558
(1.9952623149688788+0j),(2.909529534324041+0j),(-0.18509773728414786+0j),(2.2934132980712936-0.11391635807369802j),(3.5740703076860143-0.2596573214566706j),0.007256582007133804,0.0018034334301797789
(1.584893192461111+0j),(2.92771201761255+0j),(-0.15730067582218116+0j),(2.3033461897354885-0.09497315287237726j),(3.600457469536337-0.2223956623535101j),0.0072728301378986,0.0017787322125799943
(1.2589254117941662+0j),(2.942034161801694+0j),(-0.13305021030648218+0j),(2.3108731130089533-0.07865683127656714j),(3.6215799492820775-0.1897789379943846j),0.007288520891103456,0.0017906060130708766
(1+0j),(2.9533205395387725+0j),(-0.11215530020452867+0j),(2.3165369575659884-0.06474583685595911j),(3.638538179834362-0.1615841643852549j),0.00733941838138251,0.0017725145294782902
(0.7943282347242805+0j),(2.9622496366455584+0j),(-0.09432366353171394+0j),(2.320773347296826-0.05297845311132238j),(3.6522416718715043-0.13745051798543745j),0.007369051719533746,0.0017660623730934746
(0.6309573444801929+0j),(2.9693635662420172+0j),(-0.07921351409602867+0j),(2.3239247017642564-0.04307899013151459j),(3.663423057516938-0.11694739912944148j),0.00806109689199009,0.0017636815313821221
(0.5011872336272715+0j),(2.9750846203061614+0j),(-0.06646978562255451+0j),(2.32625331713657-0.0347753342045785j),(3.6726599338540353-0.09962119110279018j),0.01419367134162665,0.001762556505584208
(0.3981071705534969+0j),(2.9797339027731238+0j),(-0.05574845516937969+0j),(2.32795331427229-0.027811458870937007j),(3.6803983189048446-0.08502637754159813j),0.01689743311410122,0.001767136554832714
(0.31622776601683794+0j),(2.9835498224494295+0j),(-0.04673203963629705+0j),(2.3291622220365644-0.02195653843182622j),(3.6869752239909923-0.07274560310599675j),0.007292569485753874,0.0017612185078689602
(0.2511886431509577+0j),(2.9867053684857527+0j),(-0.03913851507939603+0j),(2.329972637048443-0.01701106428533702j),(3.6926393932076493-0.062401864727791426j),0.012835952382717463,0.0017610219372755271
(0.1995262314968879+0j),(2.9893235901588744+0j),(-0.032725378974956906+0j),(2.3304438421966265-0.012809973516945567j),(3.697569883476916-0.05366514926277924j),0.007326133582371264,0.0017609486776389756
(0.1584893192461111+0j),(2.991491078152618+0j),(-0.02729022956288992+0j),(2.3306128984434933-0.009222804172503188j),(3.701892767074482-0.04625516817499642j),0.007292065884646502,0.0017616668014769701
(0.12589254117941662+0j),(2.993269496261174+0j),(-0.02266882987770638+0j),(2.3305044777377617-0.006151147722158833j),(3.70569639387753-0.039940825741013805j),0.0073020629297930765,0.0017650106897586827
(0.1+0j),(2.9947051941851037+0j),(-0.01873123664814535+0j),(2.330138667974567-0.003523975341859363j),(3.7090449858841956-0.034536441865228834j),0.0072913910133165435,0.00176059373559549
(0.07943282347242805+0j),(2.99583675098189+0j),(-0.01537645133563261+0j),(2.329536282032265-0.0012917932582502234j),(3.7119896037600895-0.029895009512568998j),0.00800857050601187,0.0017613222232373395
(0.0630957344480193+0j),(2.9967002219180285+0j),(-0.012526207654584263+0j),(2.328721696214838+0.0005790808366473513j),(3.7145755188459146-0.025899698087792133j),0.011372175145328607,0.0017606856670824731
(0.05011872336272714+0j),(2.997332028495417+0j),(-0.010118621363196311+0j),(2.3277238245285448+0.002111369555742375j),(3.716845757455457-0.022455178587820576j),0.014163118010436973,0.0017641632908376441
(0.039810717055349686+0j),(2.9977697656811175+0j),(-0.008102532615251871+0j),(2.3265764295307823+0.003320218151215355j),(3.7188415412483633-0.019480422571613747j),0.007353783006331885,0.0017616885620126478
(0.031622776601683784+0j),(2.9980514975848283+0j),(-0.006433036646706308+0j),(2.3253189809335186+0.00421582837676277j),(3.720600811026427-0.016903570465409926j),0.007295111836787963,0.001760220861831016
(0.02511886431509577+0j),(2.9982142031811856+0j),(-0.005068430681542829+0j),(2.3239980744588506+0.004807061010232363j),(3.7221557644065433-0.014658901391845513j),0.007531301300905984,0.001760086358663655
(0.019952623149688792+0j),(2.9982919307937324+0j),(-0.003968529200888362+0j),(2.322667742896199+0.005106814186851055j),(3.7235300671040807-0.012686234586921374j),0.007293162477814725,0.0017615580324714826
(0.01584893192461111+0j),(2.998314086209657+0j),(-0.0030941732703508775+0j),(2.321386615755789+0.005138198082856201j),(3.724736830211648-0.010932920446103469j),0.00729262330188502,0.001762117515731323
(0.01258925411794166+0j),(2.9983042069406247+0j),(-0.002407687405088622+0j),(2.3202113915372684+0.004938938717743712j),(3.7257791383745436-0.009357844538316229j),0.007318791002456763,0.0017616349386522685
(0.01+0j),(2.998279482112469+0j),(-0.001873904498544058+0j),(2.3191881452503242+0.004561519311625437j),(3.7266544605859035-0.00793517072651648j),0.007299025637083329,0.0017617932548109187
