freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(63095.7344480193+0j),(0.9925249811242727+0j),(-0.002258442536817375+0j),(0.949964449182816+0.011706640201779549j),(1.0361668563792024-0.01668554225005052j),0.003185674027074309,0.0018108451030359777
(50118.72336272724+0j),(0.9924182696488568+0j),(-0.003096108961637558+0j),(0.9479717119136163+0.01151171602895338j),(1.0379330692978055-0.018348862224222794j),0.003037075552603366,0.001809161933452845
(39810.71705534969+0j),(0.9923349089562545+0j),(-0.0041551813510039325+0j),(0.9460058769241833+0.011187885828241975j),(1.0397346176212523-0.02037221430219443j),0.003234671023634219,0.0018091981909012873
(31622.776601683792+0j),(0.9922925366896223+0j),(-0.00547644187642967+0j),(0.944085940566678+0.010737842564425962j),(1.0415951900760085-0.02284113030346408j),0.0030406206365595594,0.0018111207980323562
(25118.864315095827+0j),(0.9923039149344925+0j),(-0.007107655500695135+0j),(0.9422231451262052+0.010166623773640422j),(1.0435318282501662-0.025857350129432483j),0.003070600795603808,0.0018093245571589734
(19952.623149688792+0j),(0.9923758886942671+0j),(-0.00910974451441163+0j),(0.9404181292144117+0.009476632607972643j),(1.045555830235086-0.02954989061796493j),0.0030518503795188986,0.001809735696930837
(15848.93192461114+0j),(0.9925098597931565+0j),(-0.01156402618220776+0j),(0.9386601427188913+0.008661961563124938j),(1.0476763197348233-0.03408620355605066j),0.009584217424993359,0.0018374799497182118
(12589.254117941662+0j),(0.992704172139425+0j),(-0.014580532626035037+0j),(0.9369283587066829+0.007702060272903009j),(1.049906169076101-0.03968392568252272j),0.003038458456631996,0.0018113104142329231
(10000+0j),(0.992958569040001+0j),(-0.018306794335849662+0j),(0.9351946362944201+0.006556233861147616j),(1.0522699462599991-0.04662304142497675j),0.003031424786631797,0.001813130606821307
(7943.282347242814+0j),(0.9932806532007463+0j),(-0.02293687587671684+0j),(0.9334267659856291+0.005158675904663655j),(1.0548143198425426-0.055259304909901344j),0.003032140543574771,0.0018170937978236905
(6309.57344480193+0j),(0.9936943866113381+0j),(-0.028720749389762122+0j),(0.9315916921230488+0.0034132883008226905j),(1.0576224575739035-0.06603933569557663j),0.003035297778065085,0.0018104443851773957
(5011.8723362727205+0j),(0.9942512373761166+0j),(-0.03597440785395373+0j),(0.9296591374293738+0.0011872645891363859j),(1.0608345313362613-0.07951685449193155j),0.0030348783077750008,0.0018223858143198
(3981.0717055349687+0j),(0.9950454597022949+0j),(-0.04509089355671658+0j),(0.9276065835700071-0.0016970505802913712j),(1.0646767651217017-0.09636886337453336j),0.003049092640838256,0.0018187474693939767
(3162.2776601683795+0j),(0.9962359831973846+0j),(-0.05655161972487709+0j),(0.9254266402429683-0.005472324596755765j),(1.0695025980428905-0.11740966065383283j),0.003042897889671396,0.0018144178708568701
(2511.8864315095802+0j),(0.9980783331543419+0j),(-0.0709357908189135+0j),(0.923138467454937-0.010439068260674967j),(1.0758512495728372-0.14359781363560323j),0.0063353325666495215,0.001873401993873464
(1995.2623149688789+0j),(1.0009705978346712+0j),(-0.0889229902894896+0j),(0.9208069608974226-0.01698156830305892j),(1.0845292311010395-0.1760255027774043j),0.004371426924414847,0.0018234207967634463
(1584.8931924611124+0j),(1.0055168268565293+0j),(-0.11127961595283259+0j),(0.9185763736515422-0.025584798418854873j),(1.0967165416229656-0.21587171827514579j),0.010007810533249907,0.0018283659147564097
(1258.9254117941662+0j),(1.012607487075936+0j),(-0.13881372711612394+0j),(0.916726843774823-0.036843937208555604j),(1.114088840702015-0.2642926432388796j),0.004103779918313113,0.001839699927244401
(1000+0j),(1.0235067255844543+0j),(-0.17227664522383812+0j),(0.9157597044801546-0.05144814289280354j),(1.1389270249370413-0.32221842028358266j),0.00330186804461634,0.001856920634400395
(794.3282347242813+0j),(1.0399172366617466+0j),(-0.21218858531900553+0j),(0.9165056464855347-0.07010839163673666j),(1.1741549607626756-0.39003435561306404j),0.0033251551274838965,0.0018824151561731676
(630.957344480193+0j),(1.0639666657808151+0j),(-0.25858035232688004+0j),(0.9202225943910464-0.09339337914258103j),(1.223211723526071-0.46716178558422194j),0.003156141401639602,0.0019251374135634822
(501.187233627272+0j),(1.098038276410247+0j),(-0.31068680217011896+0j),(0.9286085170493049-0.1214570356081216j),(1.2896536263755989-0.5516320902656613j),0.003214223701865472,0.001971233715414011
(398.10717055349687+0j),(1.1443850986731312+0j),(-0.36670026116060406+0j),(0.943624963203732-0.15370843808018086j),(1.3764411922805722-0.6398503904913961j),0.0033132809118536213,0.0020499422099176552
(316.227766016838+0j),(1.2045555565125305+0j),(-0.4237548576863525+0j),(0.9670669147393184-0.18857860531105164j),(1.4850289289615874-0.7268003482280125j),0.003491051250780164,0.0021873380131252032
(251.18864315095797+0j),(1.2788068945726103+0j),(-0.47828815434881855+0j),(0.9999614394693741-0.22359668487612977j),(1.6145887748068612-0.806842111313289j),0.005343346250108744,0.0022070104935526147
(199.5262314968879+0j),(1.3657914210842494+0j),(-0.526764332218485+0j),(1.042062777850221-0.2558893726015149j),(1.7617991986533745-0.87496837835629j),0.0038553830174947153,0.004960904345130205
(158.48931924611125+0j),(1.462742028963918+0j),(-0.5665137895340676+0j),(1.091760218584251-0.2829630671599302j),(1.9214595357660607-0.9280545916897895j),0.0047464291570776885,0.004726914683605064
(125.89254117941664+0j),(1.566144932613827+0j),(-0.5963234333818359+0j),(1.1465212407169916-0.30340472834280807j),(2.0877770573608716-0.965535103324437j),0.004712541437552947,0.002617498393969903
(100+0j),(1.6726275861516682+0j),(-0.6165173398490962+0j),(1.2036803110633516-0.31715118844924156j),(2.255800302128946-0.9891953527314474j),0.004712362576640403,0.002341037738086656
(79.43282347242804+0j),(1.779697367954641+0j),(-0.628525248474787+0j),(1.2611993607696144-0.32522087043047626j),(2.422422013184974-1.0022190170938114j),0.004898740801223308,0.002317174746019584
(63.09573444801929+0j),(1.8860797737289259+0j),(-0.6341581935625075+0j),(1.318081211634164-0.32907692490629215j),(2.5866532018820836-1.00793692198744j),0.005029771244640761,0.0023001320906207135
(50.11872336272725+0j),(1.9916051732599336+0j),(-0.634878196326319+0j),(1.3743217261706804-0.3299233412887501j),(2.7492192463531264-1.00872959263365j),0.005227165790805493,0.0022900911706251396
(39.81071705534969+0j),(2.096748844459268+0j),(-0.6312859864006533+0j),(1.4304860178923902-0.32820187110244525j),(2.911722210564453-1.005351571479236j),0.00536782262499509,0.002296618489634628
(31.622776601683796+0j),(2.201997196819813+0j),(-0.6229455635048369+0j),(1.4871016081319046-0.3234376608886438j),(3.075634978258684-0.99676652037396j),0.005568344513678966,0.002435959678799244
(25.118864315095767+0j),(2.3072251268801454+0j),(-0.6085742748214469+0j),(1.5440819785821234-0.31445931528824356j),(3.2413544703760127-0.9804863877874403j),0.005794602239117857,0.0023529883393108336
(19.95262314968879+0j),(2.4112632574776023+0j),(-0.5865517680343709+0j),(1.6003728962184196-0.29992244872483337j),(3.407524409404351-0.9533513643517211j),0.00655319345468309,0.0023656589121852944
(15.848931924611108+0j),(2.511809151325256+0j),(-0.5556178705034729+0j),(1.653968521143719-0.2789759432530483j),(3.5708321004245605-0.9126025556639967j),0.013638200617175843,0.0023380869249717707
(12.589254117941664+0j),(2.6057612062469815+0j),(-0.5155420838638457+0j),(1.7023450173497352-0.2518258325000685j),(3.7264218226990398-0.85697435228858j),0.008466998912272997,0.002286797378502424
(10+0j),(2.6899094372033523+0j),(-0.46750687449933426+0j),(1.7431869854277484-0.21993405558342172j),(3.868893220112674-0.7874337427395286j),0.015221833175613896,0.0022006718345660386
(7.943282347242805+0j),(2.7617469707359446+0j),(-0.41402010705320547+0j),(1.7751040098085322-0.18571701619714234j),(3.9935921980219757-0.7072381616953756j),0.007353185007665237,0.0021512610640582164
(6.30957344480193+0j),(2.8200771002186684+0j),(-0.35837001018900555+0j),(1.7979966786264916-0.15186605036024414j),(4.097707420955697-0.6212421083002985j),0.00718072148341392,0.0021797613693619873
(5.011872336272715+0j),(2.8651773385412476+0j),(-0.3038595986860354+0j),(1.8129193672373476-0.12063032860315176j),(4.180745308678382-0.5347438470223815j),0.007288110041853923,0.0019696432036804103
(3.981071705534969+0j),(2.89851227085674+0j),(-0.25314806502532994+0j),(1.8215827824991344-0.09339237575771821j),(4.244278157525692-0.45236835599185843j),0.007631907999044833,0.001969551615488332
(3.1622776601683795+0j),(2.922198630879348+0j),(-0.2079189924604736+0j),(1.8258017793570587-0.07063889237035464j),(4.291210893464143-0.37738021444082037j),0.010098073957689744,0.0018825774275880048
(2.5118864315095766+0j),(2.938478724262061+0j),(-0.1688909293623448+0j),(1.8271229645107376-0.05219775127887299j),(4.3249500626009105-0.31152838754097767j),0.014611452903616687,0.001866281657043947
(1.9952623149688788+0j),(2.949362545745286+0j),(-0.13604044170024468+0j),(1.8266863252434788-0.037541646349475696j),(4.348760656623448-0.2552792394009683j),0.007463334439576339,0.0018548163330493804
(1.584893192461111+0j),(2.9564668522724187+0j),(-0.1088837430459574+0j),(1.8252492672569405-0.02602725051093116j),(4.365409306602927-0.20821411800498824j),0.007480045507376087,0.0018294113355132528
(1.2589254117941662+0j),(2.960998581137786+0j),(-0.08671727437554405+0j),(1.8232773571503291-0.01703490644155458j),(4.37705223357764-0.16941770784541815j),0.0074961833169759195,0.0018416234408880892
(1+0j),(2.963813068002324+0j),(-0.0687824280493152+0j),(1.8210389776153546-0.010029602170454233j),(4.385273882317497-0.1377734623063342j),0.007548530963803893,0.001823016499985769
(0.7943282347242805+0j),(2.965495293494987+0j),(-0.054359906906382385+0j),(1.8186793163475268-0.004576231098347036j),(4.3911912114536324-0.11215220160529639j),0.007579008606441474,0.0018163805106303139
(0.6309573444801929+0j),(2.966436349346116+0j),(-0.04281363506216884+0j),(1.8162713840168596-0.00033369152204212123j),(4.3955694372281755-0.09151405280830714j),0.008290771329478079,0.0018139318346666097
(0.5011872336272715+0j),(2.9668946794689743+0j),(-0.03360389037084838+0j),(1.8138493026244449+0.0029589363692905575j),(4.398923237516966-0.07495207216972631j),0.014598073313834267,0.0018127747549595617
(0.3981071705534969+0j),(2.9670409604946464+0j),(-0.0262840596807632+0j),(1.8114292253226134+0.005498335521183538j),(4.401595681054422-0.06170167960196385j),0.01737886988349775,0.001817485297644496
(0.31622776601683794+0j),(2.96698921839338+0j),(-0.020489985136763346+0j),(1.809021469755809+0.007432480474233889j),(4.4038161495287405-0.051132156913780286j),0.00750034726301231,0.0018113986354010056
(0.2511886431509577+0j),(2.9668175414798483+0j),(-0.015926883242916134+0j),(1.8066362668435159+0.008874200944247481j),(4.405741102775401-0.042729603320173226j),0.013201670619655242,0.0018111964641751674
(0.1995262314968879+0j),(2.9665813233740885+0j),(-0.012356391859733688+0j),(1.8042852531109586+0.00991172744181639j),(4.407481213101547-0.036076762281573915j),0.007534867658147593,0.0018111211172462734
(0.1584893192461111+0j),(2.96632129144575+0j),(-0.009584968910635195+0j),(1.8019808166469766+0.010615907778816193j),(4.409117923543199-0.030833311332549646j),0.007499829313448072,0.0018118597016606322
(0.12589254117941662+0j),(2.9660679888801864+0j),(-0.00745417905452256+0j),(1.7997349869173969+0.01104469264838229j),(4.410712475239572-0.026718885975226057j),0.007510111191508993,0.0018152988630386012
(0.1+0j),(2.965843964445875+0j),(-0.005833046970054387+0j),(1.7975586378808348+0.011246003564740027j),(4.41231025390049-0.02349978879835324j),0.0074991352138796775,0.0018107560622969054
(0.07943282347242805+0j),(2.9656646844287735+0j),(-0.004612446102616519+0j),(1.7954609515295807+0.011259686212991222j),(4.413942736726531-0.020979332619988727j),0.00823674837692654,0.0018115053057976163
(0.0630957344480193+0j),(2.9655389979222617+0j),(-0.0037013179778113783+0j),(1.7934489560386897+0.01111878051301788j),(4.415628648801041-0.01899111442418531j),0.011696187865249333,0.0018108506130691847
(0.05011872336272714+0j),(2.9654696948681583+0j),(-0.003024136699593498+0j),(1.7915273178466744+0.0108497011603411j),(4.417375134098658-0.0173940813679543j),0.014566649465983099,0.001814427320272981
(0.039810717055349686+0j),(2.965454324079597+0j),(-0.0025190142977381137+0j),(1.7896988555371525+0.010472087869049747j),(4.419178778184124-0.01606825733532611j),0.0075633048614861444,0.0018118820821911887
(0.031622776601683784+0j),(2.9654861954909197+0j),(-0.002136181893454313+0j),(1.7879661998598828+0.009998564695074739j),(4.421025697167822-0.01491107913096168j),0.007502962049975587,0.0018103725647211487
(0.02511886431509577+0j),(2.9655554753392135+0j),(-0.0018367577002740098+0j),(1.7863346039043542+0.00943526004661864j),(4.422890286176387-0.013835320311209143j),0.0077458809558853085,0.001810234229328507
(0.019952623149688792+0j),(2.965650373259736+0j),(-0.0015917198852504143+0j),(1.7848150919880963+0.008784541989800476j),(4.4247335694538155-0.012770272430417819j),0.00750095715043118,0.001811747833640149
(0.01584893192461111+0j),(2.965758453037295+0j),(-0.001380902319441026+0j),(1.7834261798336137+0.00805007810144977j),(4.426503480249001-0.011665992189125188j),0.007500402612457076,0.001812323257534956
(0.01258925411794166+0j),(2.9658680344480297+0j),(-0.0011919120423627885+0j),(1.7821920594742973+0.007243067723047352j),(4.428139663448149-0.010499328419693192j),0.007527315875573184,0.0018118269310095593
(0.01+0j),(2.96596954570531+0j),(-0.0010186992060924032+0j),(1.78113637429173+0.006386907782624776j),(4.42958385252296-0.0092776882360604j),0.007506987361135209,0.0018119897578663404
