freq,Zreal,Zimag,sigma_re,sigma_im
1000020.0,-871.8848225875208,3049.288957976949,9567.361081332072,10724.723900679312
857753.9,-732.7569640171132,1931.1500074202363,9669.058362518183,10035.86957293912
735644.5,-541.627695137402,926.6548108254797,9200.995812813157,9612.83202585014
630996.1,-316.76028814238816,23.974187851348688,9833.478050287275,10591.913787964239
541230.5,-75.26937734163585,-794.6324443638409,10141.845367641843,9540.815411338386
464238.3,167.18621464208627,-1549.336272545588,8924.584764740132,9670.748026055428
398144.5,397.5610009306147,-2264.12916025317,9660.452631988263,9356.108787325324
341543.0,604.9980797710123,-2963.2564953674655,9246.33948276732,9228.483807708444
292910.2,783.1305726238788,-3677.172176222381,9063.433055263587,8963.679122004934
251191.4,927.9186489591411,-4434.665143456859,9150.777618815158,9828.565345734818
215449.2,1038.7141830396558,-5265.566117438268,9036.112747630721,9670.847193209282
184863.3,1117.8253455917657,-6199.836332174268,9864.916827052395,9010.768207061925
158496.1,1170.2521806814111,-7277.486774306055,9372.592528972331,9187.362793970737
135996.1,1201.4778370466192,-8520.881028801188,8564.598135756663,9028.254312459641
116660.2,1218.6465298594921,-9972.413024802852,9170.375914612961,9645.86118891413
100019.5,1228.7079516266022,-11673.813520604892,9423.851901055561,10569.02964111124
85839.84,1238.2193820138473,-13647.408072149305,10071.409558658774,9174.266967213844
73652.34,1253.2446511185153,-15953.006229583574,9321.275793979703,9657.12048715287
63105.47,1279.3836826063489,-18666.909272728866,10212.600896152495,8564.122378738093
54199.22,1320.7542410153983,-21778.85786170012,8261.561091955093,8770.94259873116
46464.84,1383.498414287611,-25445.066337631568,9111.050465802242,9554.071393929562
39902.34,1472.2178987109492,-29665.33373241432,10083.3755597033,9409.363164226212
34160.16,1598.5704239146544,-34682.92794438487,9244.055870325972,8987.20124315478
29355.47,1768.520784675533,-40384.94595422742,9645.573001119259,9943.879885489561
25136.72,2007.786394440067,-47184.07872177471,9545.982605490402,10084.66593321338
21621.09,2327.137467564162,-54871.21694752939,9466.250816244432,9284.832456855996
18574.22,2768.414170509762,-63878.19860111321,9801.268723122743,9310.531501631682
15878.91,3395.527543835764,-74710.31886426109,9660.235338628676,9301.261533986803
13652.34,4222.625712508334,-86856.27989421402,9635.207721896533,9030.251869868813
11660.16,5398.646857754931,-101606.16455362708,10427.420023694334,9026.712686044062
10019.53,6926.676160810006,-118083.3946642466,9932.310024765253,9724.283606112282
8613.280999999999,8958.295158402598,-137095.713478184,9402.494510566787,9218.527599433028
7349.536999999999,11799.126671315553,-160224.14244256544,9391.942741656496,9327.081959224364
6307.871,15426.055201240015,-186035.41191826898,9275.200484657349,9485.076955432836
5381.944,20395.131626502185,-217053.62636361664,8137.810568782268,8954.603837035162
4630.335,26563.916572572718,-250959.51950186174,10608.515865457735,9628.244355076667
3993.0559999999996,34425.35927051713,-289207.46229307295,9734.863959537413,9315.46972242087
3414.3520000000003,45225.56167780628,-335585.857855569,9861.4011622372,9593.95516971043
2915.3959999999997,59476.30541378945,-389330.49637663364,10253.389758823665,9453.094693565668
2519.531,76498.21232911167,-445871.2151430501,10588.180821620723,8991.763272609101
2141.2039999999997,101109.516013307,-517484.72946812335,10604.712756732955,9283.606879899602
1841.5179999999998,130685.44058722726,-592536.3459658676,9769.851688736011,10406.87461322751
1580.6689999999999,169069.69129091303,-677509.0434092454,10003.594124856056,8822.28191889129
1362.645,216470.172706886,-768794.6884592838,10169.238386377681,10761.302276474862
1171.875,277117.97199827974,-870006.9923967278,9607.268419852637,9503.822814719639
1000.702,356790.132284583,-984034.2933801837,9207.480489733374,10736.980771350325
857.4695,453462.6576856439,-1101642.4486629604,10483.690340136765,11389.681012540967
734.1868,571718.4026815846,-1222933.410391944,10316.240682406067,12042.242750624695
628.811,712627.3384920313,-1343205.0975003133,10727.899034090888,13247.86379973323
542.7632,868267.2665678802,-1452404.5917278617,11112.763584293583,13134.98625607066
463.5989,1057860.9694623614,-1558801.680115233,11444.76916419484,13988.951413614473
400.1524,1254067.3241121245,-1643547.091962431,12337.242945467042,13767.265552688308
341.7969,1480874.97504538,-1714182.92843372,13736.781984237889,13733.0996441519
292.9687,1714140.9157513974,-1759832.0839911783,14609.97383912528,13987.390777916618
252.0161,1947145.7162683883,-1780413.4516488959,14458.784586520998,15078.07419704297
215.0229,2191901.368292165,-1776503.6863536043,15196.296693779454,14618.367441332439
184.5472,2420901.025011577,-1749664.2799605767,16197.930886713131,15185.237900763565
158.0056,2641975.355399943,-1702383.96753171,18374.923327921406,18440.25555527494
136.5291,2836079.017488729,-1643136.4011667953,18644.81270318086,21338.877257614018
116.219,3032164.5614466956,-1565832.3984433974,17736.515571308995,16442.75351608722
99.73404000000001,3200098.1747694938,-1485182.1814435665,19552.520084996966,21481.389306263376
86.00917,3345817.3865461103,-1404175.630023693,21445.74515883047,36980.53590133122
73.8189,3479843.4296025466,-1320760.7170417225,21920.272864451814,69502.84606362825
62.91946,3603746.3729292243,-1236667.9600537987,127204.30308105293,128627.00954347325
53.87931,3710136.4735400258,-1160191.5200568628,128858.18253088887,66784.47767644023
46.41089,3801437.4322636705,-1092801.0892527434,33113.50384910359,46899.97846923145
39.724579999999996,3887011.877883254,-1029887.9559647768,26184.077773216326,26971.575425243518
34.21533,3961616.265899413,-977018.5855553468,22236.399463594782,17967.857297440914
29.296879999999998,4032984.2935353373,-930027.2675895181,25985.506783635825,19407.24749940917
25.201610000000002,4097591.005421314,-892145.0337954512,24666.86817519134,17184.295160068756
21.50229,4162071.0223460835,-860217.4660647216,24051.912330329124,17275.240786802362
18.38235,4223219.116900379,-836448.822629134,23305.84425284216,16423.521779920844
15.782829999999999,4281200.76288358,-820391.7451103105,23547.143403549344,17365.669833376458
13.62645,4336387.0272189975,-811193.3371463295,23521.470558973997,23079.206534404355
11.71875,4392952.114249675,-807860.4473406468,23752.41502410126,16602.78929992845
9.973403999999999,4453923.146824772,-810852.8077213512,24341.280695748243,18335.96409908025
8.585165,4511521.510185637,-819489.9351598592,24819.118790859226,16921.17238385535
7.358713000000001,4572123.295119681,-834099.6615326847,24804.040971018272,17389.462899769147
6.2751,4636619.325886266,-855204.3534300023,26344.38439446244,16971.01860595064
5.387931,4700496.694436848,-881097.3549822217,26488.305256529497,18185.650687648675
4.650298,4764547.7752711885,-911445.6347507352,26205.501864233545,19394.189566732595
3.9859690000000003,4834453.107488731,-948956.5728771138,27719.29409380271,17814.984326206042
3.40414,4909433.730925109,-993620.7651113939,26081.418296139094,18811.633928722767
2.929687,4984395.548204355,-1042235.5344230846,26784.453029533848,18338.675108066094
2.5161029999999998,5064475.052679344,-1097927.0122002172,26185.26005183307,18904.034835012044
2.1433470000000003,5153842.439249478,-1163969.661996054,26803.02580549816,18452.40874048972
1.84402,5242924.277077193,-1233218.822318395,27840.507270258666,18587.308256498847
1.587906,5337147.681847053,-1309505.9766226378,29492.768277051575,20275.674552753168
1.362645,5440138.491911412,-1395734.3714960578,27684.12734808608,19906.51913413873
1.171875,5549037.3881892385,-1489348.3617764271,29104.73326743011,19616.252375310556
0.997765,5674314.474509926,-1599169.920563943,30497.005523879587,20519.272298265525
0.8616728000000001,5797853.2346646385,-1708763.3012533223,31368.659227646735,20590.71790030897
0.7325363,5946423.825696351,-1841126.1790055912,29850.98384153087,21600.52491057487
0.6290258000000001,6098569.166143673,-1976207.56662625,30928.682927045287,22381.576291227888
0.5425346999999999,6259614.58409686,-2117665.7177113886,31623.453217991988,23369.530652133682
0.4650298,6443076.79152832,-2275930.5372339217,32824.14292440146,22923.81909341928
0.39859690000000003,6644317.854005383,-2445132.328821,33930.647401843504,23923.132978634654
0.3426535,6860897.952008182,-2621415.549471896,34143.11557942369,24404.253029476364
0.29296869999999997,7107304.548113623,-2814158.645788159,35037.461858043156,24988.525502195065
0.25147529999999996,7371243.943802831,-3011132.5169658097,36246.429357667475,27093.67192898352
0.2162131,7657549.956373088,-3213647.296005603,38969.37436971945,33909.31632460325
0.18483829999999998,7983579.005251622,-3430211.4758185865,41456.17987052905,37839.24600702933
0.1587906,8330002.495901797,-3644086.472315727,40934.0052792949,32306.72780617762
0.1359484,8717925.163984232,-3863907.103451388,46561.90755829872,31078.66468367899
0.11672060000000001,9134429.698543062,-4076940.680207125,59429.6485587334,37584.244219082255
0.10016030000000001,9589912.620395962,-4282800.860625932,48707.297482644724,34366.255282853264
