freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(5011.8723362727205+0j),(1.0042166917342887+0j),(-0.009576008172884646+0j),(0.9825167508835931-0.002208545094614534j),(1.0269782966321146-0.017235127092295757j),0.0013969239864445018,0.0008388258764964819
(3981.0717055349687+0j),(1.0049111730825597+0j),(-0.011418515006578759+0j),(0.9823652399895672-0.0035368556069597943j),(1.028574440811227-0.01959805956145941j),0.0014034667011083824,0.000837151182890211
(3162.2776601683795+0j),(1.0057447920890963+0j),(-0.013627649860593453+0j),(0.9823267436958654-0.005109804673461022j),(1.030342755328432-0.022442248454821297j),0.0014006153193996424,0.0008351583121933316
(2511.8864315095802+0j),(1.0067470010796484+0j),(-0.016272237884735506+0j),(0.9824176476971804-0.0069687872710716345j),(1.0323233616636212-0.02585934961246574j),0.0029160899143083024,0.0008623081112644126
(1995.2623149688789+0j),(1.0079528982827168+0j),(-0.019435513248601113+0j),(0.9826553800903469-0.00916674900336169j),(1.0345644280378365-0.02995917222211202j),0.002012123883208151,0.0008393022685143676
(1584.8931924611124+0j),(1.0094059940571984+0j),(-0.023218381855584364+0j),(0.9830609965439056-0.011771528882911896j),(1.0371256116202838-0.034873670919419945j),0.004606494616233289,0.0008415784566311931
(1258.9254117941662+0j),(1.0111621677170208+0j),(-0.027742511444965104+0j),(0.9836628047334257-0.014868694734118258j),(1.0400829302520174-0.04076069449049802j),0.0018889286559841377,0.0008467953886796956
(1000+0j),(1.0132948503907115+0j),(-0.03315296563245687+0j),(0.984500839146044-0.018563815673854143j),(1.043535009142-0.04780729011141496j),0.0015198166792330995,0.0008547219071262889
(794.3282347242813+0j),(1.015901496530697+0j),(-0.03962011831413528+0j),(0.9856322654096958-0.02298410132451103j),(1.0476110080843657-0.056232441167721865j),0.0015305354894564523,0.0008664567792943357
(630.957344480193+0j),(1.0191115254868812+0j),(-0.0473405509103966+0j),(0.9871378476269461-0.028279092233904055j),(1.0524808758519617-0.06628866800900227j),0.0014527401699323081,0.0008861214050391947
(501.187233627272+0j),(1.0230960856648819+0j),(-0.056536452660376296+0j),(0.9891294288630639-0.03462004844200998j),(1.0583683276354878-0.07826128020721067j),0.0014794748690355726,0.0009073390695420588
(398.10717055349687+0j),(1.0280801176051815+0j),(-0.06745261527765803+0j),(0.9917585003126818-0.04219788164734087j),(1.065566440494937-0.0924639095747473j),0.0015250699073302595,0.0009435677985910613
(316.227766016838+0j),(1.034357101019872+0j),(-0.08034944031726823+0j),(0.9952265368237075-0.05121918263439994j),(1.074455835880381-0.10922901294986766j),0.0016068958078576906,0.0010068097060658113
(251.18864315095797+0j),(1.0423063338744853+0j),(-0.09548955885998911+0j),(0.9997980955907234-0.0618989351713685j),(1.0855257444240631-0.12889106490779512j),0.0024594885816451558,0.0010158647511104538
(199.5262314968879+0j),(1.0524114110397642+0j),(-0.11311487911434029+0j),(1.0058168791827384-0.07444676290253305j),(1.0993971688338198-0.1517582175045594j),0.0017745940587705544,0.0022834544160849142
(158.48931924611125+0j),(1.0652767159308465+0j),(-0.13341065645541694+0j),(1.0137230054994764-0.08904278701724064j),(1.116844152753351-0.1780672580973896j),0.002184733642365519,0.0021757513263342943
(125.89254117941664+0j),(1.0816363899258845+0j),(-0.1564538185571998+0j),(1.0240671317219667-0.10579950153027685j),(1.1388054012273907-0.20791826591672824j),0.0021691354656186166,0.0012048082065264803
(100+0j),(1.1023476465928235+0j),(-0.18214445528501522+0j),(1.0375145275568258-0.12470722089989916j),(1.1663759520580534-0.24118850124185293j),0.002169053137738013,0.0010775561448796913
(79.43282347242804+0j),(1.1283574604973294+0j),(-0.21012265541198502+0j),(1.0548298112196992-0.14556345745317537j),(1.200766528947047-0.2774284871020166j),0.0022548411615292132,0.0010665722494393281
(63.09573444801929+0j),(1.1606287671475417+0j),(-0.23967878831440037+0j),(1.076829699483015-0.16788972739837466j),(1.2432144545728874-0.3157484144511198j),0.002315153157860458,0.00105872768642723
(50.11872336272725+0j),(1.2000118122231878+0j),(-0.2696763731463473+0j),(1.1042870355361045-0.19084823896648873j),(1.2948263122136725-0.3547153526351772j),0.002406011883768648,0.0010541059518582184
(39.81071705534969+0j),(1.2470545127315122+0j),(-0.29852240175886324+0j),(1.1377713845562702-0.21318818060206454j),(1.3563388804807293-0.39230418578886816j),0.002470754811033118,0.0010571104112028218
(31.622776601683796+0j),(1.3017695250580865+0j),(-0.32423249906900387+0j),(1.1774316760739711-0.23327162936972914j),(1.4278145872223025-0.4259672905960075j),0.0025630530212750386,0.0011212477602837011
(25.118864315095767+0j),(1.363413722417484+0j),(-0.3446318118760905+0j),(1.2227687595597845-0.24923198497361126j),(1.5083421519770717-0.45288501034351436j),0.0026671971785462677,0.0010830568865271301
(19.95262314968879+0j),(1.4303702149751674+0j),(-0.35769294132685836+0j),(1.272491547703886-0.25928120599763366j),(1.595866473467277-0.4704061378043135j),0.003016369091704813,0.0010888890238899306
(15.848931924611108+0j),(1.5002233174523132+0j),(-0.361944326814717+0j),(1.3245610594548403-0.26210675010472706j),(1.6872757092885615-0.476590285203485j),0.006277526688720062,0.0010761979152567314
(12.589254117941664+0j),(1.5700611444930832+0j),(-0.35682028239080643+0j),(1.3764715228193847-0.2572230069089435j),(1.7787946173582556-0.47067580842309326j),0.0038972745112884244,0.001052589852444678
(10+0j),(1.6369437237792919+0j),(-0.3428153773583522+0j),(1.4257090104608652-0.24512408822554962j),(1.8665989913517447-0.4532882104515876j),0.007006456840854714,0.0010129471300784816
(7.943282347242805+0j),(1.698391066788763+0j),(-0.32137273874856703+0j),(1.470228374189217-0.22715704537584575j),(1.9474564865218555-0.42629751317451553j),0.0033845971641289284,0.0009902038489609975
(6.30957344480193+0j),(1.752731497187626+0j),(-0.29454658336551093+0j),(1.5087707768995435-0.20516436677716438j),(2.0191841950848803-0.39237946495628595j),0.003305213937066343,0.0010033222530821228
(5.011872336272715+0j),(1.7992167432699784+0j),(-0.26456811092631793+0j),(1.5409267198886405-0.1810483971509751j),(2.080801288335431-0.35445018606117307j),0.003354643811328589,0.0009066069729747281
(3.981071705534969+0j),(1.8379134393949343+0j),(-0.23346128010577846+0j),(1.5669756577650409-0.1564200122055729j),(2.1323897015526887-0.3151659709024347j),0.003512890556069633,0.0009065648158503184
(3.1622776601683795+0j),(1.869458722730564+0j),(-0.20280294631163132+0j),(1.587616220228866-0.1324172980073554j),(2.17477795746141-0.276611744945534j),0.0046480419634121195,0.0008665314711958593
(2.5118864315095766+0j),(1.8947866246654215+0j),(-0.17364429753844596+0j),(1.6037025389812132-0.10968651373096765j),(2.209188101855644-0.24019988813628107j),0.006725504935593467,0.0008590306917767071
(1.9952623149688788+0j),(1.9149019462273287+0j),(-0.14655327031473253+0j),(1.616052510978418-0.08846543881654442j),(2.2369462976552734-0.20672586713629557j),0.0034352978407048737,0.0008537533183613263
(1.584893192461111+0j),(1.930731970649759+0j),(-0.12171857922312088+0j),(1.6253416317136078-0.06870458450055439j),(2.259296546124557-0.17650165571042262j),0.003442989777277343,0.0008420596532997447
(1.2589254117941662+0j),(1.9430503056707074+0j),(-0.09906630553370603+0j),(1.6320645574522195-0.05018161623357539j),(2.2773084429402077-0.14950131868098823j),0.003450417848861277,0.0008476807626797791
(1+0j),(1.9524505181561638+0j),(-0.0783617359680689+0j),(1.636535764161699-0.03258899172412457j),(2.29184686019717-0.12548327787734093j),0.003474512944635161,0.0008391161747705318
(0.7943282347242805+0j),(1.9593465025016403+0j),(-0.05928874290395312+0j),(1.6389040595757804-0.015594783621430911j),(2.303571669546514-0.1040818252824437j),0.0034885414972600382,0.0008360616955577486
(0.6309573444801929+0j),(1.963983919109559+0j),(-0.04151075446457245+0j),(1.6391666273517447+0.0011120018357606723j),(2.312948227921383-0.08487574036205622j),0.0038161587259046476,0.0008349345946193138
(0.5011872336272715+0j),(1.9664560887606348+0j),(-0.024721481794597426+0j),(1.6371808149702747+0.01777799227732851j),(2.320262176008038-0.06744434178148172j),0.006719346444873107,0.0008344020024580853
(0.3981071705534969+0j),(1.9667252670371176+0j),(-0.008692493440440098+0j),(1.6326817237360212+0.03453514464069145j),(2.3256392714394534-0.05141775374138584j),0.007999319160627053,0.0008365702179179598
(0.31622776601683794+0j),(1.9646553033718834+0j),(0.006679698023902312+0j),(1.6253183489669216+0.05134400263301171j),(2.3290738039222445-0.03652431615035324j),0.0034523344713767805,0.0008337685884544207
(0.2511886431509577+0j),(1.9600634770194674+0j),(0.02133126171623041+0j),(1.6147194265561429+0.06794144249592998j),(2.3304710186144404-0.022634578222004067j),0.006076596317714129,0.0008336755310708615
(0.1995262314968879+0j),(1.952796138687516+0j),(0.03500562424854775+0j),(1.600592148059234+0.083812413840716j),(2.3297101538827603-0.009795465524332976j),0.003468223862349222,0.000833640849636681
(0.1584893192461111+0j),(1.9428232472937572+0j),(0.047262990021024395+0j),(1.5828437865537754+0.09820844370077825j),(2.3267305421203064+0.0017608068462835144j),0.0034520960643974296,0.0008339808126202999
(0.12589254117941662+0j),(1.930332366712972+0j),(0.05754096617960637+0j),(1.5617009019630705+0.11023078439296063j),(2.321629059181722+0.011654240573727031j),0.003456828709542444,0.0008355638240411634
(0.1+0j),(1.9157895541728636+0j),(0.06526868622783683+0j),(1.5377874772603572+0.11898093833973747j),(2.3147371885921793+0.019453572808705973j),0.0034517765773413637,0.0008334728185120604
(0.07943282347242805+0j),(1.8999330646354602+0j),(0.07001274375954433+0j),(1.5121195725081331+0.12375522089856679j),(2.3066356009641487+0.024817307101642688j),0.003791292503741979,0.0008338176877660101
(0.0630957344480193+0j),(1.8836838337966362+0j),(0.07160981076572198+0j),(1.4859906803102492+0.12422983920700284j),(2.2980796435783892+0.027631877744846718j),0.0053836377350189365,0.0008335163392823644
(0.05011872336272714+0j),(1.867990917759352+0j),(0.07023473533805621+0j),(1.4607623927792615+0.12056781078614116j),(2.289849992756801+0.028086024388336905j),0.006704882363497185,0.0008351626616646069
(0.039810717055349686+0j),(1.8536625943085752+0j),(0.06637429938054651+0j),(1.4376220355107674+0.11339837319605428j),(2.2825852843182273+0.026643412826795203j),0.003481313221269892,0.0008339911141536049
(0.031622776601683784+0j),(1.841242794218044+0j),(0.0607173587465852+0j),(1.4173916083288458+0.10367128561816696j),(2.2766665458056172+0.023925714212021897j),0.003453538031539007,0.0008332962984318497
(0.02511886431509577+0j),(1.8309700013023205+0j),(0.05400770090042718+0j),(1.400451094792333+0.09244411417686155j),(2.272194309066493+0.020562670904228676j),0.003565351162746541,0.0008332326240408006
(0.019952623149688792+0j),(1.8228160501183437+0j),(0.04691476191630765+0j),(1.386784179192811+0.0806848975960651j),(2.269048380576363+0.01707327667505547j),0.0034526151964267,0.000833929320894675
(0.01584893192461111+0j),(1.816571110566818+0j),(0.03995716860851124+0j),(1.3761012815089289+0.06915085614561566j),(2.2669846298713052+0.013811442864316441j),0.0034523599481699786,0.0008341941827308053
(0.01258925411794166+0j),(1.811934650506753+0j),(0.03348290579463213+0j),(1.3679760540750812+0.05835584642626633j),(2.265723451985125+0.010969682879142989j),0.003464747852720902,0.0008339657286189357
(0.01+0j),(1.8085860542567604+0j),(0.02768837811278549+0j),(1.3619495329964832+0.048599923438919695j),(2.2650083105478642+0.008614276538851816j),0.0034553908418139276,0.0008340406761848042
