freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(100000+0j),(1.0005753076960426+0j),(-0.006648659648012096+0j),(0.9785470870735868+0.0032844487976677493j),(1.0237066167472926-0.01639010627935602j),0.004339512902071448,0.0017642920611491033
(79432.82347242821+0j),(1.001127712730377+0j),(-0.007831414666416708+0j),(0.9777327706035216+0.0025800940922738524j),(1.0255748715434034-0.018065589242080418j),0.0029546312850648538,0.0017647772325474482
(63095.7344480193+0j),(1.0017454045078535+0j),(-0.009228210143260675+0j),(0.9769736810304566+0.0017234054266370869j),(1.0275218133275041-0.020028966057096968j),0.0031063087384497054,0.0017657311827053125
(50118.72336272724+0j),(1.0024348114099968+0j),(-0.010892588486377421+0j),(0.9762703561033087+0.0006896394773593197j),(1.0295611260104638-0.02235953599993748j),0.0029614123253683873,0.0017640899462385735
(39810.71705534969+0j),(1.003206246940578+0j),(-0.012892750786864842+0j),(0.9756231360558486-0.0005581404761248316j),(1.0317119775140122-0.025154925360316716j),0.0031540850637354467,0.0017641253003984694
(31622.776601683792+0j),(1.0040771754873619+0j),(-0.015313845367495893+0j),(0.9750351624595689-0.0020713609434167375j),(1.0340033775305142-0.028534330908301073j),0.0029648690899896487,0.0017660000092610487
(25118.864315095827+0j),(1.0050758512817553+0j),(-0.018259611440305287+0j),(0.9745158934879168-0.0039172573421723065j),(1.0364791863094762-0.03264121926009596j),0.0029941023477642326,0.0017642485184701112
(19952.623149688792+0j),(1.0062450411677535+0j),(-0.021853516556539006+0j),(0.9740843346249328-0.00617926625014683j),(1.0392037666007803-0.037645156454308465j),0.0029758190642772487,0.0017646494154404887
(15848.93192461114+0j),(1.0076457357091964+0j),(-0.02623962761850531+0j),(0.9737716387974296-0.008957295717975494j),(1.042267823697627-0.04374234872059954j),0.00934544403646995,0.0017917024705059903
(12589.254117941662+0j),(1.0093610227276264+0j),(-0.031583496797672424+0j),(0.9736234766161306-0.012368509696472716j),(1.045793871307706-0.05115564687288504j),0.0029627607768521434,0.0017661849015179988
(10000+0j),(1.011500514058939+0j),(-0.03807307784012522+0j),(0.973702959898195-0.01654866157093572j),(1.0499414959828375-0.06013444226041977j),0.0029559023379788305,0.0017679597473104138
(7943.282347242814+0j),(1.0142057658527865+0j),(-0.045919412971931+0j),(0.9740946944664836-0.021653573382427144j),(1.0549134669538325-0.07095501800297503j),0.0029566002631361663,0.0017718242025993797
(6309.57344480193+0j),(1.0176569809248182+0j),(-0.05535653408928032+0j),(0.9749101072718754-0.0278600017103337j),(1.0609639011453322-0.08392056278656607j),0.0029596788408573164,0.0017653404480051556
(5011.8723362727205+0j),(1.0220810216907077+0j),(-0.06663989180533875+0j),(0.9762938785217637-0.035365351456622965j),(1.0684090713850174-0.0993591972731031j),0.0029592698209084654,0.00177698437810578
(3981.0717055349687+0j),(1.0277606254702774+0j),(-0.08004274741547829+0j),(0.9784311777627442-0.04438586375791603j),(1.0776404704745997-0.11761831018833613j),0.0029731300296524763,0.0017734366759427442
(3162.2776601683795+0j),(1.0350449325998012+0j),(-0.09584999747680162+0j),(0.9815556144999837-0.05515326185932081j),(1.0891392278464498-0.13905397058833996j),0.002967089609471818,0.0017692149414980105
(2511.8864315095802+0j),(1.0443619110680182+0j),(-0.11434841529873656+0j),(0.9859584923630886-0.067909804315033j),(1.1034915897904523-0.16401450139342552j),0.006177499249928551,0.001826729582104384
(1995.2623149688789+0j),(1.0562333094650094+0j),(-0.135810858638156+0j),(0.992000857446514-0.08290077853345455j),(1.1214058031533165-0.19281571161894967j),0.0042625207536613465,0.0017779935758396091
(1584.8931924611124+0j),(1.071291296703562+0j),(-0.1604699690465028+0j),(1.0001300925963788-0.10036116969814432j),(1.1437287315084605-0.22570240749142087j),0.00975848409095814,0.0017828154951896923
(1258.9254117941662+0j),(1.0902921398902345+0j),(-0.18847570607909153+0j),(1.0109005191471272-0.12048978676509164j),(1.1714550004159099-0.26279013493129166j),0.004001541687125383,0.0017938671413198141
(1000+0j),(1.114116687513081+0j),(-0.21983296288896192+0j),(1.0249911278719936-0.1434025264023909j),(1.205715124812205-0.3039854078394677j),0.0032196079928551754,0.0018106588258004997
(794.3282347242813+0j),(1.1437425644944061+0j),(-0.2543221734423622+0j),(1.0432052418698972-0.1690607230121818j),(1.2477257875512222-0.3488918540075221j),0.0032423149203027793,0.001835518197817947
(630.957344480193+0j),(1.1801725707059374+0j),(-0.29141691473359244+0j),(1.066431831078197-0.1971817229840519j),(1.2986878305173202-0.39672171946063456j),0.00307751186479674,0.0018771761076762606
(501.187233627272+0j),(1.2243114283919445+0j),(-0.3302250565639838+0j),(1.0955510725337374-0.22715434725081995j),(1.359628217407363-0.4462442031155439j),0.003134147149891046,0.001922124003798582
(398.10717055349687+0j),(1.276800625599869+0j),(-0.36948792694504806+0j),(1.131281240697801-0.25799681283969966j),(1.431202920849679-0.4958073965733339j),0.003230736529211575,0.001998871618962281
(316.227766016838+0j),(1.3378454126339676+0j),(-0.4076667906130128+0j),(1.1739913569826572-0.28839941946685976j),(1.513502154942176-0.543460225580287j),0.0034040780426720174,0.002132844455009755
(251.18864315095797+0j),(1.4070879009166501+0j),(-0.44312230690957044+0j),(1.2235357549111223-0.3168768127725076j),(1.605914435699607-0.5871746686158956j),0.00521022647270624,0.0021520268312790465
(199.5262314968879+0j),(1.483581016309602+0j),(-0.47435593162793566+0j),(1.2791824118521316-0.34201219393670157j),(1.7071044967118725-0.6251362672894547j),0.0037593331444250354,0.004837312413926905
(158.48931924611125+0j),(1.5658924724208718+0j),(-0.500249264410036+0j),(1.3396871178476757-0.36272604924856877j),(1.8151417752080021-0.6560394884962671j),0.004628180486062951,0.004609152180291839
(125.89254117941664+0j),(1.652323672546362+0j),(-0.5202269313568348+0j),(1.4035116834796235-0.37847565869700783j),(1.927777285014204-0.6793019315665056j),0.004595137017587768,0.0025522881704045488
(100+0j),(1.7411853177379215+0j),(-0.5342890172423054+0j),(1.4691233043274692-0.3893088341847928j),(2.042810872772815-0.6951165067834295j),0.004594962612670354,0.002282715030180797
(79.43282347242804+0j),(1.8310499220442533+0j),(-0.5429023895302019+0j),(1.535276085573034-0.39574894843670616j),(2.1584445291398024-0.7043067613201418j),0.004776697561933295,0.0022594465412665134
(63.09573444801929+0j),(1.9209105779217004+0j),(-0.5467868631092079+0j),(1.6011817284946175-0.39855293123780455j),(2.273511419387132-0.7080207914432697j),0.00490446361958119,0.0022428284727064604
(50.11872336272725+0j),(2.010208683506903+0j),(-0.5466624739626995+0j),(1.6665220724691554-0.3984294436518024j),(2.387511175358496-0.7073583962847803j),0.005096940438760629,0.002233037704015362
(39.81071705534969+0j),(2.098734372286609+0j),(-0.5430291755456332+0j),(1.7313172043689806-0.3958080978475058j),(2.5004497135516-0.7030469034070734j),0.005234093063119714,0.0022394024067142262
(31.622776601683796+0j),(2.186436218534919+0j),(-0.5360342577030227+0j),(1.7957037765321675-0.3907182414227605j),(2.6125448566376646-0.6952573610367603j),0.005429619312753363,0.0023752721629571568
(25.118864315095767+0j),(2.273194791943304+0j),(-0.5254569931960758+0j),(1.8596879916376436-0.3827991906316589j),(2.7238923887648374-0.6836012712652415j),0.005650240237461736,0.0022943679038574184
(19.95262314968879+0j),(2.3586200696635284+0j),(-0.5108127271843228+0j),(1.9229366055040538-0.3714384491754257j),(2.834185918098077-0.6672941445390662j),0.006389932529201196,0.0023067228123968987
(15.848931924611108+0j),(2.4419282858029354+0j),(-0.49155163064710283+0j),(1.9846668812846255-0.3560074972663241j),(2.9425588487300733-0.6454327103845695j),0.01329842959255018,0.0022798377312210163
(12.589254117941664+0j),(2.5219378334399316+0j),(-0.46730224295227585+0j),(2.043678121066441-0.3361325877716326j),(3.0475810358944426-0.6173131015154057j),0.008256058996027426,0.0022298259707474654
(10+0j),(2.5971951561766655+0j),(-0.4380932069925485+0j),(2.0985279448687493-0.3119191969119838j),(3.147407790123445-0.5827161005546981j),0.014842608818975105,0.0021458460884809087
(7.943282347242805+0j),(2.666204798519506+0j),(-0.4044862906489614+0j),(2.147810556573307-0.2840560022228254j),(3.240050982269836-0.5420946674509266j),0.0071699937440633495,0.0020976662976744586
(6.30957344480193+0j),(2.727702957343335+0j),(-0.36757461438948125+0j),(2.1904570661883866-0.2537560849539335j),(3.3237162615856604-0.49661319608269294j),0.007001826835618639,0.0021254565695796148
(5.011872336272715+0j),(2.7808944033631793+0j),(-0.32884034794341066+0j),(2.2259614365674185-0.2225447404468399j),(3.3971244848434603-0.4480161111730008j),0.0071065400029598855,0.0019205731167791626
(3.981071705534969+0j),(2.8255811957437142+0j),(-0.2899142740126733+0j),(2.2544547030926725-0.1919624680784869j),(3.4597257515579334-0.39835294659087295j),0.007441772857799108,0.0019204838103407216
(3.1622776601683795+0j),(2.8621502678143598+0j),(-0.2523141425314952+0j),(2.276609208806719-0.1632886219251965j),(3.5117426205960456-0.349641440471408j),0.00984649876594275,0.0018356764265348923
(2.5118864315095766+0j),(2.891439594727701+0j),(-0.21724047389746187+0j),(2.2934268630764123-0.13737652490746743j),(3.554042975016834-0.3035741819798104j),0.014247435064043397,0.0018197866355485664
(1.9952623149688788+0j),(2.9145421378391996+0j),(-0.18547637906564363+0j),(2.306005124026523-0.1146300182421029j),(3.587907012682021-0.26134662424662614j),0.007277399002722208,0.0018086069492998175
(1.584893192461111+0j),(2.9326143482273785+0j),(-0.15739202225893809+0j),(2.315359477599335-0.09508659087091631j),(3.6147771916283054-0.22362367012870205j),0.007293693744586572,0.0017838348711850826
(1.2589254117941662+0j),(2.9467345508537703+0j),(-0.13302016147076273+0j),(2.32233241096046-0.07854278984905141j),(3.63605863274397-0.19060983834702236j),0.00730942950993901,0.0017957427341108955
(1+0j),(2.957824771776813+0j),(-0.11215954800428488+0j),(2.3275743056940774-0.06466887956962372j),(3.6529963139627513-0.16216870364113j),0.007360473010120461,0.0017775993513826328
(0.7943282347242805+0j),(2.966625725260565+0j),(-0.09447312793587465+0j),(2.331563467260929-0.05308973774854928j),(3.6666220222864765-0.13794667895516033j),0.007390191357587233,0.001771128685662311
(0.6309573444801929+0j),(2.9737055870052806+0j),(-0.07956487707931496+0j),(2.3346382160886123-0.04343363508268448j),(3.6777494559248054-0.11747653534136336j),0.008084221803728605,0.0017687410140176162
(0.5011872336272715+0j),(2.979485138368286+0j),(-0.0670323534439303+0j),(2.3370283361866857-0.03535969342347427j),(3.6869959758931783-0.10025313693663132j),0.01423438880246585,0.0017676127608521827
(0.3981071705534969+0j),(2.9842677973773712+0j),(-0.05649855764655241+0j),(2.338883222181485-0.02857239196923731j),(3.6948154634051447-0.08578324914643198j),0.016945906870788018,0.001772205948912447
(0.31622776601683794+0j),(2.9882682800246663+0j),(-0.04762838868339186+0j),(2.340296558136078-0.022826873171414217j),(3.7015329113607365-0.07361486692121472j),0.00731348971881454,0.001766270924815738
(0.2511886431509577+0j),(2.991636989642147+0j),(-0.04013464525811539+0j),(2.341326399045096-0.017927167412081824j),(3.707376121614124-0.06335196033797007j),0.012872774947922586,0.0017660737903191929
(0.1995262314968879+0j),(2.9944792625710854+0j),(-0.03377765679870823+0j),(2.3420095360442508-0.013720337526862907j),(3.71250289567035-0.05465937690779911j),0.007347150100935288,0.0017660003205223305
(0.1584893192461111+0j),(2.9968698500365405+0j),(-0.028361563397434782+0j),(2.3423707494709323-0.010089764893890248j),(3.717023360230001-0.047261070631367044j),0.00731298467302398,0.0017667205044460171
(0.12589254117941662+0j),(2.9988635957770295+0j),(-0.023729106175472713+0j),(2.34242900716792-0.006949262375987268j),(3.7210172726917268-0.040933889721616656j),0.007323010396747398,0.0017700739853579155
(0.1+0j),(3.000503244035949+0j),(-0.019755887280117262+0j),(2.3422023652165422-0.004237919932777959j),(3.7245462796368813-0.035499007948675235j),0.0073123078656870295,0.0017656443602547078
(0.07943282347242805+0j),(3.0018250069718846+0j),(-0.01634454058803682+0j),(2.3417119696774833-0.0019147873980717915j),(3.7276615352724063-0.030812817376836867j),0.008031544735026189,0.001766374937712949
(0.0630957344480193+0j),(3.002862301342427+0j),(-0.013419138241172641+0j),(2.3409846344784646+4.6833490977525336e-05j),(3.730407734461767-0.02675885121492182j),0.011404798564949324,0.0017657365554660388
(0.05011872336272714+0j),(3.003648027764106+0j),(-0.010920103617834073+0j),(2.340053590102663+0.0016647529265256182j),(3.7328250570234065-0.023241467240980154j),0.014203747822771689,0.001769224155499063
(0.039810717055349686+0j),(3.0042157691718625+0j),(-0.008799739339720242+0j),(2.3389578193357954+0.0029521870959830603j),(3.7349502081518624-0.02018093286994785j),0.007374878842946203,0.0017667423274062598
(0.031622776601683784+0j),(3.0046001867242813+0j),(-0.007018363585907006+0j),(2.337741041322319+0.003920583719247207j),(3.736816794812072-0.017509161557505086j),0.007316039363104628,0.0017652704168252724
(0.02511886431509577+0j),(3.0048367127919278+0j),(-0.005540969655254594+0j),(2.336451181783477+0.0045817663424975695j),(3.738454581622542-0.015166168385634355j),0.007552906385200737,0.0017651355278079566
(0.019952623149688792+0j),(3.004960538649743+0j),(-0.004334517804297809+0j),(2.3351402750911365+0.004950507427019048j),(3.7398874655498493-0.013098062308023972j),0.0073140844119948855,0.0017666114234143023
(0.01584893192461111+0j),(3.0050049773543135+0j),(-0.0033660584096797275+0j),(2.333863722958325+0.00504833427881579j),(3.7411312378192485-0.011257636872592727j),0.007313543689328309,0.0017671725116667604
(0.01258925411794166+0j),(3.0049994970097695+0j),(-0.002601958289914442+0j),(2.332677123802624+0.0049080669762260965j),(3.742193321319019-0.009607518858942055j),0.007339786457322542,0.0017666885502162601
(0.01+0j),(3.004967926269055+0j),(-0.0020083307454566786+0j),(2.3316294855828503+0.0045767407723675945j),(3.743076203022471-0.008123573681094703j),0.0073199643909398196,0.0017668473205373209
