freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(12589.254117941662+0j),(1.0012332582289387+0j),(-0.00045191817098050476+0j),(0.9741639419078914+0.008265207278909904j),(1.0308599102173932-0.008846248881398594j),0.0015752985582439232,0.0009390797092668336
(10000+0j),(1.0010492426565427+0j),(-0.0006756186622004209+0j),(0.9729505032643556+0.008549360866834312j),(1.0316400651737296-0.009523951028459805j),0.0015716519294126838,0.0009400233939678534
(7943.282347242814+0j),(1.0008506697535067+0j),(-0.00101272290183195+0j),(0.9717223781595282+0.008836655288830493j),(1.0324028305929471-0.010437448163941952j),0.0015720230159015774,0.000942078123088297
(6309.57344480193+0j),(1.0006440604036837+0j),(-0.0014857091743774255+0j),(0.9704863879619597+0.009138786610787535j),(1.0331546356272512-0.011640871105790146j),0.0015736598942764565,0.0009386307137179256
(5011.8723362727205+0j),(1.0004363139707888+0j),(-0.0021217880569328476+0j),(0.9692490835214909+0.009470706917083899j),(1.0339025345997626-0.01320228861962459j),0.0015734424185555843,0.0009448217860593435
(3981.0717055349687+0j),(1.0002345362737906+0j),(-0.0029541698930008733+0j),(0.9680167944566714+0.009851588653121456j),(1.0346549271787078-0.015206815472736373j),0.0015808118852442172,0.0009429354744319676
(3162.2776601683795+0j),(1.0000458048621053+0j),(-0.004023862500164008+0j),(0.9667953090395337+0.010306171915168982j),(1.0354219327720549-0.017760538386316645j),0.0015776001965800085,0.0009406907801468138
(2511.8864315095802+0j),(0.9998770211714091+0j),(-0.005382129937406126+0j),(0.9655890417011435+0.01086622616900437j),(1.0362157017679905-0.02099582486833341j),0.0032845735430265584,0.000971271288412284
(1995.2623149688789+0j),(0.999734993350058+0j),(-0.007093696537800689+0j),(0.9643998048457992+0.01157189418755801j),(1.0370510696787847-0.025078332115335555j),0.0022663803470699922,0.0009453583760356603
(1584.8931924611124+0j),(0.9996268721768798+0j),(-0.009240796409268807+0j),(0.9632253636337157+0.012472881404200366j),(1.037946866043099-0.03021600021811715j),0.00518858155516205,0.0009479221883621571
(1258.9254117941662+0j),(0.999561099493883+0j),(-0.011928230966364441+0j),(0.9620579126664276+0.013629567611092939j),(1.038928288082011-0.03667052830994119j),0.0021276178960283817,0.0009537983435856984
(1000+0j),(0.999549135995567+0j),(-0.015289635846550123+0j),(0.9608825571547113+0.015114261415534852j),(1.0400311526917354-0.0447719169714576j),0.0017118641062354254,0.0009627264745909345
(794.3282347242813+0j),(0.9996083669018826+0j),(-0.019495159310127554+0j),(0.9596756257450264+0.01701298677743634j),(1.041309259619932-0.05493648232247188j),0.0017239373692372276,0.0009759441913920667
(630.957344480193+0j),(0.9997667494348751+0j),(-0.02476077489687213+0j),(0.958402182539066+0.01942809368331174j),(1.0428464319102129-0.06768858941133599j),0.0016363116595406488,0.0009980936831269274
(501.187233627272+0j),(1.0000700829839997+0j),(-0.03135950015803954+0j),(0.9570117726053351+0.02248149038942198j),(1.0447753842996046-0.0836863525298677j),0.001666424614880089,0.0010219924590628034
(398.10717055349687+0j),(1.0005933882679319+0j),(-0.03963474543637643+0j),(0.9554314810939522+0.026317704974528296j),(1.0473068933304934-0.10375146216232475j),0.0017177811439573257,0.0010627991311575001
(316.227766016838+0j),(1.0014588210678628+0j),(-0.05001564061376469+0j),(0.953555622370178+0.031105577015151906j),(1.0507750570238081-0.12890235049915824j),0.001809946747866859,0.0011340324271827255
(251.18864315095797+0j),(1.0028637830171259+0j),(-0.06303322106341057+0j),(0.9512313884863648+0.03703706891535112j),(1.0557074463663865-0.16038712499231975j),0.002770275047079194,0.0011442316879252052
(199.5262314968879+0j),(1.0051243719131582+0j),(-0.0793344465494048+0j),(0.9482395810776082+0.04432078435907416j),(1.0629319154007868-0.19970722818509062j),0.001998835723977486,0.0025719968115450625
(158.48931924611125+0j),(1.0087408730952563+0j),(-0.09968748806740052+0j),(0.9442699254428709+0.05316572410221857j),(1.0737337925854349-0.2486134743616839j),0.0024608014605667474,0.0024506841190381125
(125.89254117941664+0j),(1.0144929034524728+0j),(-0.1249653183594087+0j),(0.9388929270779949+0.06374778218129379j),(1.0900761315863532-0.30904105076582916j),0.002443232263399355,0.001357050459987899
(100+0j),(1.023569700185508+0j),(-0.15608355117267986+0j),(0.9315367023963981+0.07614893691263365j),(1.1148857564682402-0.38292600870249427j),0.0024431395323840466,0.001213718543873176
(79.43282347242804+0j),(1.0377299819782153+0j),(-0.19385163830339072+0j),(0.921489145742628+0.09026119926246776j),(1.1523751585925595-0.4718134704583429j),0.002539767922294289,0.001201346698894814
(63.09573444801929+0j),(1.0594544680719005+0j),(-0.23867798037539753+0j),(0.9079610382571882+0.10566200550535246j),(1.208292432265008-0.5761427489994876j),0.0026077010770659283,0.0011925108793956563
(50.11872336272725+0j),(1.091988023438682+0j),(-0.2900684745423604+0j),(0.8902511574720482+0.12150412344997069j),(1.2898504365890795-0.6941263497606579j),0.0027100409143277467,0.0011873051321332755
(39.81071705534969+0j),(1.1390680656354455+0j),(-0.3459229036042802+0j),(0.86801936534255+0.13651575674785338j),(1.4049141210431162-0.8203238595919777j),0.0027829649023527916,0.0011906892416650027
(31.622776601683796+0j),(1.2040669196914733+0j),(-0.40183435088052405+0j),(0.8415688576280203+0.14922333270568727j),(1.5599873546704268-0.9444404526645374j),0.0028869261204009064,0.0012629311292958524
(25.118864315095767+0j),(1.2884242648622029+0j),(-0.45093166068890217+0j),(0.811914046595502+0.15839188787677222j),(1.7569717887691798-1.0514472006878468j),0.003004230165778744,0.001219914371509886
(19.95262314968879+0j),(1.3898178811068136+0j),(-0.48499671350851015+0j),(0.7804601357625836+0.1634202478316596j),(1.9897925922976776-1.1242457817573954j),0.0033975242210481497,0.0012264834707640475
(15.848931924611108+0j),(1.5013004701777584+0j),(-0.4970741175198114+0j),(0.748480770670308+0.16432074725152074j),(2.243202643399007-1.148928963743028j),0.007070768969174213,0.00121218868532422
(12.589254117941664+0j),(1.612649513110993+0j),(-0.4844549860522342+0j),(0.7168982715260901+0.16129739777532454j),(2.4957649014749776-1.1203596947387948j),0.004389742815158048,0.0011855974550147208
(10+0j),(1.7136993374052916+0j),(-0.44999359103937864+0j),(0.6865565482129588+0.1544577405004279j),(2.7263122428460855-1.0444827250051945j),0.007891808361913142,0.0011409453897890704
(7.943282347242805+0j),(1.797631982827756+0j),(-0.40070956694268733+0j),(0.6585165628249662+0.14402154753537882j),(2.9202489892611747-0.9356625260593072j),0.0038122824143910334,0.0011153282169187944
(6.30957344480193+0j),(1.8622452620063346+0j),(-0.3447900852347682+0j),(0.6339007848184921+0.13068743480273676j),(3.072196993050268-0.8109977730022606j),0.003722868145616099,0.0011301042918578962
(5.011872336272715+0j),(1.9090382066176277+0j),(-0.2890266064936626+0j),(0.6134550526011682+0.11564716818227848j),(3.1845399665242335-0.6852058005712455j),0.0037785440890910496,0.0010211678531395784
(3.981071705534969+0j),(1.9413833208277804+0j),(-0.2377508513935816+0j),(0.5972927782484156+0.10023485501555475j),(3.2639838123317357-0.5681807713293799j),0.003956787245619302,0.0010211203689468563
(3.1622776601683795+0j),(1.962987444887359+0j),(-0.19301789294111193+0j),(0.5849823435444962+0.08555066480452288j),(3.3183878825580853-0.46502664607152433j),0.005235378917841759,0.000976028321528939
(2.5118864315095766+0j),(1.977060085012509+0j),(-0.15530638678234604+0j),(0.5758108801639583+0.0722877434814847j),(3.3548568469816384-0.3773108779273763j),0.007575354746969349,0.0009675797268846722
(1.9952623149688788+0j),(1.9860549680353259+0j),(-0.12421136181487259+0j),(0.5690249548883068+0.060754438338088516j),(3.379005425657482-0.3044794420571315j),0.003869389741595791,0.0009616354927882613
(1.584893192461111+0j),(1.9917152334022479+0j),(-0.09893515159577726+0j),(0.5639679269034007+0.05098563428629473j),(3.3949274048455966-0.2449459016630145j),0.003878053648437828,0.0009484641901155193
(1.2589254117941662+0j),(1.9952242484771467+0j),(-0.07857545384284308+0j),(0.5601259326663848+0.042859172444909006j),(3.4054596247791062-0.19677612608163259j),0.003886420347722573,0.0009547955954201115
(1+0j),(1.9973624932326626+0j),(-0.06227061883584213+0j),(0.5571216856520687+0.036182191460093854j),(3.4125048954208754-0.1580579427869951j),0.0039135601535657556,0.0009451487670710921
(0.7943282347242805+0j),(1.9986350468769312+0j),(-0.04926041272265599+0j),(0.5546880972033236+0.030743765555861877j),(3.4173134588682705-0.12706989407638247j),0.003929361385404506,0.0009417083170490248
(0.6309573444801929+0j),(1.9993644974910803+0j),(-0.03890224273650044+0j),(0.5526395211263389+0.02634220529134238j),(3.420696399734795-0.10233729540818577j),0.004298377058126318,0.0009404387931209255
(0.5011872336272715+0j),(1.9997548349251546+0j),(-0.030666371212638995+0j),(0.5508477616590703+0.022796665316456022j),(3.423175682175497-0.08263200822003408j),0.007568418055619122,0.0009398389014257445
(0.3981071705534969+0j),(1.999933941751791+0j),(-0.024122729269690123+0j),(0.549224318766247+0.019950197815120425j),(3.4250850973320004-0.06694816637576358j),0.009010130979947278,0.0009422810974294211
(0.31622776601683794+0j),(1.9999813094774592+0j),(-0.01892558699427021+0j),(0.5477082030938709+0.017668684694761246j),(3.4266366304793108-0.05447045636898222j),0.0038885791589360077,0.0009391254478151371
(0.2511886431509577+0j),(1.999945946147129+0j),(-0.014798898930704428+0j),(0.5462580623195392+0.015838320143594396j),(3.427963681637075-0.04454255790078063j),0.006844448588119317,0.0009390206314929373
(0.1995262314968879+0j),(1.9998579273030346+0j),(-0.011523377177427055+0j),(0.5448471149173924+0.014363142410938222j),(3.429149181229918-0.036638767751670374j),0.003906476368808312,0.0009389815676353434
(0.1584893192461111+0j),(1.999735866760704+0j),(-0.00892549399065896+0j),(0.5434594664887137+0.013163015630446133j),(3.4302440034455923-0.03033963504825139j),0.0038883106263187498,0.0009393644891001873
(0.12589254117941662+0j),(1.9995917399081986+0j),(-0.00686826488919339+0j),(0.5420870692879081+0.012171681372111512j),(3.431279145539719-0.025311378014609864j),0.0038936412990650095,0.0009411475333766222
(0.1+0j),(1.9994339291671435+0j),(-0.005243570290947425+0j),(0.5407274211254612+0.011334589602228596j),(3.4322736969419045-0.021288522696424485j),0.003887950768165356,0.0009387923037228604
(0.07943282347242805+0j),(1.9992690112176548+0j),(-0.003965804586312119+0j),(0.5393822267109338+0.01060685784522541j),(3.433239701487744-0.018059339225336944j),0.0042703686846431235,0.0009391807514253022
(0.0630957344480193+0j),(1.9991026206821982+0j),(-0.0029667239321479757+0j),(0.5380566480588163+0.009951880111630847j),(3.4341846842490753-0.015453942167319615j),0.0060639262126034365,0.0009388413238748151
(0.05011872336272714+0j),(1.9989396803962198+0j),(-0.0021914324334250247+0j),(0.5367584324079278+0.009340470319055447j),(3.435112610637697-0.013334945900339193j),0.0075521262606444775,0.000940695679226985
(0.039810717055349686+0j),(1.9987843153093963+0j),(-0.0015954219191107134+0j),(0.5354967716623404+0.008749829399853042j),(3.436023923532553-0.01159037932356854j),0.0039212197283306155,0.0009393760923582281
(0.031622776601683784+0j),(1.998639745316798+0j),(-0.001142468262899984+0j),(0.5342816104917067+0.00816195072359953j),(3.4369150233775474-0.010128571347136907j),0.0038899348036460332,0.0009385934781714164
(0.02511886431509577+0j),(1.9985083176272214+0j),(-0.0008030873217154505+0j),(0.5331241635393804+0.007562137716034596j),(3.4377775153719123-0.008874947230552929j),0.004015876891619798,0.0009385217577422274
(0.019952623149688792+0j),(1.9983916576377914+0j),(-0.0005532777127298914+0j),(0.5320383815297939+0.006938888100477944j),(3.438597854326925-0.007770690286386668j),0.003888895357029662,0.0009393064907652104
(0.01584893192461111+0j),(1.9982908095896765+0j),(-0.0003734140232811079+0j),(0.5310419250093301+0.006285802629684192j),(3.4393582152621613-0.006772767224438367j),0.003888607855033645,0.0009396048211339835
(0.01258925411794166+0j),(1.998206257430735+0j),(-0.00024730223552087507+0j),(0.5301549202020115+0.005604719050582269j),(3.4400391212420596-0.0058542368815918625j),0.003902561122846771,0.0009393474990507511
(0.01+0j),(1.9981378230051874+0j),(-0.00016148491594983195+0j),(0.5293957884542824+0.004907918856493976j),(3.4406236271996393-0.005003443731122352j),0.00389202173916177,0.0009394319171582854
