tau,gamma,gamma_lo,gamma_hi
1.591549430918952e-08,-6111.495808867309,-29268.83873867248,9559.663048831006
1.7867812560421824e-08,-7536.100431078661,-34369.281195277974,11837.202982626612
2.005961734471732e-08,-8328.373558299007,-35687.5524578666,12399.341022127232
2.252028594187269e-08,-8959.721484496087,-36322.953526575984,11682.044592845514
2.5282799277189088e-08,-9434.152967822196,-37031.76937617445,10756.982239382778
2.838418397264268e-08,-9548.776545877487,-37366.68656641799,10548.663035919133
3.186600862348808e-08,-9293.118008873758,-37338.81902451507,11260.115137689385
3.577494095200775e-08,-8742.422712165473,-37015.349515336995,12641.491882210148
4.016337330607136e-08,-8026.398549557991,-36233.856802067035,14177.7608057031
4.509012488621078e-08,-7218.15669102011,-34808.978991340475,15401.960354457991
5.062123011332678e-08,-6331.8496368900915,-33035.789346865524,16197.729725354127
5.6830823703707125e-08,-5364.93108956585,-31123.024294028248,16656.240820177372
6.380213431422645e-08,-4384.530759441104,-28977.250471763222,17089.572883268604
7.162860007579049e-08,-3421.048315951859,-26497.821234251063,17708.837965844603
8.04151209667842e-08,-2420.454749914671,-24073.03724775746,18489.132555064996
9.027946481238236e-08,-1337.6727760334136,-22082.99302378162,19369.12882887095
1.0135384575466514e-07,-247.73392320689015,-20630.798790236506,20470.6076214564
1.1378669635014834e-07,759.8329078850338,-19588.052975494156,21782.250523844432
1.2774465704657205e-07,1652.7794877328138,-18720.59413344241,22998.70718261115
1.4341480970437752e-07,2438.724637267813,-17759.12434668508,23898.106782000545
1.6100718509929052e-07,3151.2088122503606,-16552.079115417473,24732.715501208942
1.8075757801466393e-07,3798.7321959359897,-15087.92548524065,25640.552591493157
2.0293070765492995e-07,4341.5397316915705,-13662.249210410193,26331.74864375019
2.27823765739934e-07,4715.657786126915,-12608.719903165349,26452.203577205913
2.557703998361009e-07,4868.127886699702,-12206.009347254761,26001.05153120128
2.871451853139659e-07,4723.373862018701,-12594.704450168763,24960.45733233169
3.223686458707801e-07,4222.7928272232375,-13707.342923488017,23288.92110092415
3.6191288990944465e-07,3418.486882137332,-15278.914526292068,21234.572414827864
4.063079383195004e-07,2594.6724587116155,-16826.104173270334,19718.71736090689
4.561488284729225e-07,1959.7527416824075,-17942.68513347065,19237.248431051426
5.121035896512619e-07,1476.5938132561037,-18554.17583873737,19240.630049393476
5.749221968006775e-07,1040.5127740891298,-18753.545199061016,19131.174697469854
6.454466226241624e-07,607.9045087184754,-18790.757222522145,18943.150378106373
7.246221227415427e-07,182.30981753279255,-18745.058019288168,18734.421996325513
8.135099051749273e-07,-200.06261951252617,-18494.501790194285,18292.1987248932
9.133013539717286e-07,-531.4611114579625,-18110.956684724635,17498.30839556002
1.0253339976078522e-06,-852.155219043452,-18154.282657494885,16674.70820163154
1.1511094361993492e-06,-1157.8549508905242,-18854.6796731508,16064.62194741225
1.2923134678052113e-06,-1353.2144475506634,-19685.428066122757,15630.142372851915
1.450838683578915e-06,-1393.7876265709758,-20085.806315286438,15308.49410186737
1.6288098346169e-06,-1367.4961735895877,-19964.2670485877,15215.181634271092
1.8286123105018756e-06,-1323.9485726393336,-19479.992116871563,15350.864491772552
2.0529241112456008e-06,-1198.9480325117909,-19014.595793214736,15516.702377369618
2.3047517411587692e-06,-956.4544472328631,-18857.47971323373,15676.904724839895
2.5874705057418813e-06,-677.7094450623179,-19098.407208851757,16158.724058616754
2.9048697517061426e-06,-426.07103976433825,-19479.415834934756,17022.933056897626
3.261203656486838e-06,-194.39573896681134,-19435.693911614053,17776.56121080055
3.6612482479934104e-06,5.528559284741424,-18763.617873393836,17973.338620896935
4.1103654188451205e-06,100.78774604561784,-18005.068197392262,17635.264238528012
4.614574793090704e-06,81.96052123708512,-17566.63562836778,17143.276404943328
5.1806344086582525e-06,62.00678308985129,-17368.076367502636,17191.919265129618
5.816131296941883e-06,118.17925469392914,-17155.902886639076,18003.94836169714
6.529583173584291e-06,217.7246301035744,-16776.744467451652,19042.79634066076
7.330552603441563e-06,304.9454466824236,-16315.956414883156,19790.41666926496
8.22977516990962e-06,343.38820823661473,-16171.483371956592,20112.13082066115
9.23930336649703e-06,321.4171819452871,-16517.714873560653,19937.084982186105
1.0372668139256164e-05,263.82990651635015,-17121.21026066291,19234.19959173694
1.1645060245265295e-05,247.97279911875046,-17695.01686791788,18296.177651330294
1.307353385795125e-05,397.8257346015631,-18104.03040972822,17900.134538193375
1.4677235148224398e-05,738.9832037997683,-18371.655905665393,18377.720723941868
1.6477658905151708e-05,1154.0042439752096,-18686.444303061828,19315.35140032233
1.8498936635717334e-05,1607.507015831565,-19115.385347059302,20299.160816875585
2.076816000513836e-05,2222.076890747527,-19501.6358943217,21283.97177301707
2.3315743952885054e-05,3119.9096812633647,-19506.54416833112,22516.122488473164
2.6175834351333628e-05,4327.935685792724,-18785.173579762402,24395.34143750633
2.9386765670999655e-05,5791.444176503474,-17518.20771103268,26845.781038662233
3.2991574786545125e-05,7371.38508720029,-16524.434742751728,29216.169309921504
3.7038577810226186e-05,9020.48005717108,-15924.540022898555,31363.266285768328
4.158201768421357e-05,10815.67731235896,-14850.025849850415,33947.56885243463
4.6682791211623425e-05,12880.721846866696,-12816.299373767602,37313.75255650923
5.240926527082333e-05,15303.296376503175,-10283.617956122494,41130.70459616746
5.883819315293296e-05,18056.1869014927,-7832.566922931411,45170.28623283992
6.605574330440231e-05,20970.821478392838,-5961.0309893338945,49652.03642773091
7.415865426315532e-05,24035.16497988902,-5018.310657096695,55217.340677348046
8.325553126817462e-05,27469.413940665137,-5277.63809384969,62888.214324065804
9.346830192130171e-05,31629.81817132737,-6880.590978222107,73667.13387688536
0.00010493385041182419,36908.29722688084,-10091.442728179736,88223.5237957627
0.00011780585220775943,43601.43477099553,-16325.19405299169,106858.44196730747
0.00013225683380462924,52066.12965219715,-28799.033367552252,131008.48970836881
0.0001484804851390328,63867.15947914484,-52192.40110856304,169205.67633419036
0.00016669425566084357,83317.95673442305,-91525.3873446501,238618.11795054417
0.0001871422688598016,120656.43643389033,-146971.41153075782,357411.648314613
0.0002100985943105955,197701.69061836207,-203366.08808017388,546471.8004010621
0.00023587092109242795,353766.4940700704,-213999.8090030933,842436.1033548696
0.0002648046818187809,637978.0638345409,-99486.24066680326,1290759.2360800814
0.0002972876825527302,1062230.430181155,191726.19478596273,1904848.4784126477
0.0003337553006636631,1577385.641552053,651457.8488033691,2628461.2450694083
0.0003746963202935068,2105111.7203726885,1197704.9145154285,3338550.7672103774
0.000420659483646606,2539168.24309574,1675454.1573424845,3851383.565931476
0.00047226084591174366,2816619.4216802455,1994234.2105710872,4094533.7268562648
0.0005301920323960706,2918621.215465994,2136733.7853332395,4114535.6783000077
0.0005952295085432697,2854755.7287127054,2108023.107186333,3954583.747189228
0.0006682449870842084,2657633.7851959127,1924812.102921244,3637408.4982603905
0.0007502171118095907,2372769.390781538,1642569.0668280509,3217831.9348353767
0.0008422445745649862,2060883.647244044,1355776.5910644275,2796548.3263480617
0.0009455608412784355,1754487.351240163,1100275.8100640008,2411230.3746346096
0.001061550684397073,1466053.829146928,859176.759793824,2043418.9120915108
0.0011917687433209423,1203225.480202479,635769.7417801466,1691584.4024269495
0.0013379603616039027,981201.9341642577,468998.4707814173,1392623.1092965077
0.0015020849802075764,804107.6445100299,367597.94629675726,1160054.9354431012
0.0016863424003536742,668364.232348218,306385.55317478674,981835.1307908507
0.0018932022679819405,567214.2034856273,266171.3371308039,843590.0788416176
0.002125437175000908,494872.7002121129,242279.93908798942,738002.9368237823
0.0023861598209953825,443180.6859980779,230167.51180482164,655309.3619263477
0.0026788647334778475,403201.56128216046,221613.48461787772,584693.1513218042
0.003007475105870214,370464.5287905688,210836.16002428636,523353.32367358624
0.0033763953809965116,345203.8443511597,196660.36795337126,476486.3890346934
0.003790570284875549,327091.16930236307,183969.5870664963,444114.3949982148
