tau,gamma,gamma_lo,gamma_hi
1e-07,8.37136245460642e-06,-2.798709613331907e-05,5.933373488651263e-05
1.1097524964120721e-07,4.2887601608160605e-05,-0.00014321962137761506,0.00030354112056729643
1.2315506032928263e-07,0.0001486485342823108,-0.0004950460539225218,0.0010484844220445464
1.3667163564620074e-07,0.00035722762746039446,-0.0011820942976627702,0.0024999982802127343
1.5167168884709241e-07,0.0006262007200475058,-0.002043224032332002,0.00431103157512648
1.6831803533309585e-07,0.000871818131007511,-0.0027670079014770533,0.005830855637786507
1.867913599020781e-07,0.0010651959534859136,-0.0032242115000605327,0.006843783216805443
2.0729217795953698e-07,0.0012281748915485083,-0.0034651383509870697,0.007544005227366271
2.300430119772917e-07,0.001379918666990461,-0.003572031979230461,0.008108804131548141
2.5529080682395163e-07,0.0015169536891872942,-0.0036102442006404794,0.008557069153584512
2.833096101839324e-07,0.0016285747683190104,-0.003614041174735349,0.008850539400172592
3.1440354715915e-07,0.00171189487787862,-0.003604982910858085,0.008998921554945971
3.489101213406774e-07,0.0017668519826398226,-0.003588872761535638,0.009012776057071481
3.872038781812557e-07,0.001804020585619151,-0.003573390612753364,0.008923492365629494
4.2970047043208437e-07,0.0018311314498970957,-0.003568811924362362,0.008753745144462501
4.768611697714474e-07,0.0018482548844406246,-0.0036076040312212738,0.008549021470756344
5.291978735958437e-07,0.0018485856356662265,-0.003718776807111235,0.008354129801696473
5.872786613189477e-07,0.001834133807418436,-0.0038698602465631533,0.00817515030416112
6.517339604882421e-07,0.0018171817757052233,-0.0039685023998334065,0.007992450959433121
7.232633896483533e-07,0.001804645383577277,-0.003959673846060719,0.007808011400014176
8.026433522257174e-07,0.0017964781245863465,-0.0038722698668419648,0.007680861763506759
8.907354638610439e-07,0.0017844428597033157,-0.0037647709389345926,0.007632630793809315
9.884959046625586e-07,0.0017598870239818251,-0.003716018104727848,0.0076219514377414595
1.096985797892384e-06,0.0017159568216030588,-0.0037700687732387527,0.007606359341128556
1.217382727739662e-06,0.001663371532313137,-0.003889817795254863,0.007649928429678001
1.3509935211980278e-06,0.0016167207948210422,-0.003993479499446529,0.007807951707597683
1.499268432786047e-06,0.0015799565906962911,-0.004041472214116231,0.007955424295885118
1.6638168860761274e-06,0.0015466923826308154,-0.004034582138119585,0.007848607592651588
1.8464249428955464e-06,0.0015099525725930066,-0.004004689341827756,0.007453661019105877
2.049074689815846e-06,0.0014655618389618685,-0.004006738062964919,0.006995168104594468
2.2739657523579273e-06,0.00140635571103075,-0.004066577540092531,0.0066372554356296755
2.523539170434766e-06,0.0013260866884098894,-0.004170339740646364,0.006384457254274557
2.800503894183631e-06,0.001223217008123182,-0.0042873667884444815,0.006189561813108997
3.107866187782014e-06,0.0011153222281745417,-0.004399773049702797,0.0060615323580520694
3.4489622604057595e-06,0.0010228276084571486,-0.0044814334183089725,0.006008485292804168
3.827494478516315e-06,0.0009558987655671214,-0.004504141585833713,0.005985417332964458
4.247571552536894e-06,0.0009158122123321088,-0.00444712103837554,0.00592468889595404
4.713753134116729e-06,0.000897489613956196,-0.004359633981206597,0.0058481273840073275
5.2310993080562585e-06,0.0008926320518654862,-0.004329506055587024,0.005838787045461743
5.805225516094895e-06,0.0008954273526588201,-0.0043500942213318804,0.005895613755976449
6.44236350872137e-06,0.0009048621445131743,-0.004309725811043166,0.005919794479014161
7.149428986597577e-06,0.0009228285630542935,-0.004152113110532273,0.005871745949282045
7.934096665797492e-06,0.0009554090473348313,-0.003974871390200678,0.005866487192040218
8.804883581643465e-06,0.0010054155979856518,-0.003871076217290169,0.005984141555723962
9.771241535346501e-06,0.001068807932071145,-0.003819946775446857,0.006133220501081573
1.0843659686896109e-05,0.0011346776187376602,-0.003760694917348007,0.006171992244980541
1.2033778407775906e-05,0.0011918969434433011,-0.0037206095709485655,0.006132910446553994
1.3354515629298974e-05,0.0012309236506715963,-0.0037678111679797298,0.006151714210596521
1.48202070579886e-05,0.0012592124205981331,-0.0038822523989802764,0.006289692971101404
1.6446761779946626e-05,0.0012969027131692755,-0.003963627091358124,0.006509489228941831
1.8251834943190462e-05,0.00135265029229909,-0.003986643528740071,0.006746591332687593
2.0255019392306664e-05,0.0014176027312908484,-0.004043452406704684,0.00694389928103782
2.2478058335487252e-05,0.0014786394554785337,-0.004178331191629829,0.0070715808102203796
2.4945081352303165e-05,0.0015300963052058477,-0.004302151079283285,0.007161620012221233
2.7682866303920665e-05,0.0015688387298217843,-0.004301961390941309,0.0072317270650013605
3.072112998861759e-05,0.0015997821612286156,-0.004181551897436601,0.007262764141336162
3.409285069746814e-05,0.001627463226371088,-0.004000573904850624,0.007215394900603122
3.783462617131933e-05,0.0016562828649968014,-0.0038122532007708013,0.007119064165117009
4.1987070844439056e-05,0.001688057626853658,-0.003650204500659464,0.00703906601826206
4.659525668664687e-05,0.0017251177748255429,-0.003526488753537022,0.00699564738782639
5.170920242896755e-05,0.0017702221271914135,-0.003442494589486931,0.00696380685054348
5.7384416483024044e-05,0.0018227006804120015,-0.0033925931003722124,0.006934244753457421
6.368249944718586e-05,0.0018797874195148137,-0.0033714102601806414,0.006953827872704599
7.067181273927492e-05,0.0019362165214877158,-0.003358229016033258,0.007055086246939749
7.842822061337681e-05,0.001991870785265116,-0.0033201634745824984,0.007235413134460692
8.703591361485166e-05,0.0020472428899577693,-0.0032289391985250203,0.007465295354085286
9.658832241158708e-05,0.0021118966625016168,-0.0031076740443173835,0.007733091239063517
0.00010718913192051276,0.002195071539895914,-0.002998331231461051,0.008019978168723869
0.00011895340673703195,0.0023018851272318206,-0.002920132206393901,0.008304665548824357
0.0001320088400831418,0.0024293333498402398,-0.002868603886202238,0.008555178546634212
0.00014649713983072864,0.002570392548246896,-0.002832492130418719,0.008772124547026078
0.0001625755666443795,0.002716185337131955,-0.002806173913190355,0.00900446340268178
0.00018041864093920718,0.002868249388970912,-0.0027981749200098605,0.009327035212674835
0.00020022003718155845,0.00304814433462485,-0.002844620404211944,0.00984707268372049
0.0002221946860939524,0.0032722652357733413,-0.002980338881547886,0.01060528277588142
0.0002465811075822604,0.0035446299935545547,-0.003216542799889973,0.011523538089825746
0.0002736439997074672,0.0038646225642693464,-0.003500555940978587,0.012495147536711836
0.00030367711180354605,0.004255580189457075,-0.0036764342653336167,0.013562219351210998
0.00033700643292719284,0.004743607091818738,-0.003586238778772569,0.014829254781653528
0.0003739937302478798,0.005337326366114184,-0.0033428526258393026,0.016367985331238528
0.0004150404757850477,0.0060243555960641775,-0.003255485669939899,0.01819616364552644
0.00046059220411451084,0.006821420199352479,-0.003399220152013689,0.02039082881359094
0.0005111433483440171,0.007776162467242122,-0.0035309527632081373,0.023066898918778722
0.0005672426068491978,0.008930457620029706,-0.0034621975652060046,0.026201542612382823
0.0006294988990221888,0.010303931814160259,-0.0032687817882457925,0.02955153834349102
0.0006985879746785249,0.011922225876801883,-0.0030965740912062716,0.03294972900535441
0.0007752597488629464,0.013871502307423757,-0.0030233189988461548,0.03671396818457371
0.000860346441668451,0.016265197704138454,-0.0030723992349552514,0.04135554189149781
0.0009547716114208065,0.019269341824365252,-0.0032523932556671425,0.04739715113191547
0.001059560179277617,0.02309064678393533,-0.0035754624615811797,0.05529834892411639
0.0011758495540521582,0.02807126811799654,-0.0040463252628599265,0.06557177387756544
0.0013049019780144017,0.03466893304412801,-0.004486626418139558,0.07858325602361735
0.001448118227674533,0.04347677956338239,-0.004107162613347387,0.09437064211883017
0.0016070528182616384,0.05512102587092985,-0.00133304640723336,0.11244955927894804
0.0017834308769319094,0.07018078680306215,0.0052840818237473,0.13284406540345772
0.0019791668678535573,0.08891228909111289,0.016243152145408696,0.1566682745624714
0.002196385372416547,0.11132052509771229,0.03142999712371483,0.18502125527074734
0.002437444150122222,0.13714444158194847,0.049894165480758396,0.21822524117322553
0.002704959730463137,0.16563956006022987,0.070679649380592,0.2555090183304204
0.0030018358135755923,0.1961722213137073,0.09434252933174295,0.2959287391631146
0.003331294787934677,0.2275458438538437,0.1218022816261506,0.33743850579894685
0.0036969127071950323,0.2589764905550223,0.1524348333215669,0.3781406465135141
0.00410265810582719,0.2894893583941631,0.18335023286174001,0.41578930806272624
0.004552935074866948,0.3184282502077422,0.21267593915232857,0.4498716300125424
0.00505263106533568,0.34554254356802677,0.24029334441805514,0.48246459183467494
0.005607169938205458,0.3700346298436085,0.26570040283017654,0.5146265750190167
0.006222570836730231,0.39127773315822895,0.28734576643836723,0.5458241473857508
0.006905513520162331,0.40794894587788816,0.3030956533442143,0.5737387767893168
0.007663410868007463,0.42012610823601104,0.3134031755829538,0.5976013288623327
0.008504489341802686,0.42739997648801,0.31908527668360537,0.614941892590713
0.009437878277775391,0.42928961389518117,0.3202676276243317,0.6210622255217934
0.010473708979594508,0.4247890507945526,0.31598232624432016,0.6099000592449141
0.011623224686798541,0.4137846380644714,0.3057922550001906,0.5827940427310955
