freq,Zreal,Zimag,Zlo,Zhi,sigma_re,sigma_im
(630.957344480193+0j),(1.0020343608741054+0j),(-0.025033080176534425+0j),(0.9736308845708249+0.019141730221957566j),(1.031380999313924-0.06969962849771937j),0.0016360777897972433,0.0009979510306485893
(501.187233627272+0j),(1.0023327388684302+0j),(-0.03161813859258987+0j),(0.9724346039193501+0.022646142238363573j),(1.0331309280958214-0.08653645754755952j),0.001666186441244392,0.0010218463908533827
(398.10717055349687+0j),(1.002855125512251+0j),(-0.03990616994093281+0j),(0.9710475881594632+0.026997944254597617j),(1.0355169168918414-0.10767914586260202j),0.0017175356301928656,0.0010626472306569774
(316.227766016838+0j),(1.003733714514949+0j),(-0.0503233661455901+0j),(0.9693776894087422+0.03239915813703597j),(1.0388955710306287-0.13419262936602933j),0.0018096880613391226,0.001133870345667745
(251.18864315095797+0j),(1.0051754338441448+0j),(-0.06339470142387477+0j),(0.9672822535916449+0.03908807519400691j),(1.0438204378416776-0.16738040421079042j),0.0027698791056882948,0.0011440681486815099
(199.5262314968879+0j),(1.007504888113858+0j),(-0.07975777334354063+0j),(0.964545957794026+0.0473345271118312j),(1.0511510060347717-0.20881161741301546j),0.0019985500405044444,0.002571629209058795
(158.48931924611125+0j),(1.011229195492167+0j),(-0.10016765657105359+0j),(0.9608524911524888+0.05742554109519589j),(1.0622138969205224-0.2603210077204674j),0.002460449750669187,0.0024503338551609684
(125.89254117941664+0j),(1.0171320074787746+0j),(-0.12547976827086374+0j),(0.9557515750127825+0.06963419717754403j),(1.0790300575962433-0.3239480499485226j),0.00244288306457822,0.001356856503634282
(100+0j),(1.0264016333724992+0j),(-0.1565868003185399+0j),(0.9486283266177991+0.08416208396789393j),(1.1046123311607579-0.4017568104299306j),0.0024427903468164864,0.0012135450732248634
(79.43282347242804+0j),(1.0407867549594862+0j),(-0.19426950566002804+0j),(0.938692009064181+0.10104684306436841j),(1.143305472667519-0.4954445343475963j),0.002539404926120038,0.001201174996491685
(63.09573444801929+0j),(1.06274192293634+0j),(-0.23890400577602372+0j),(0.9250146565631604+0.12003708279473611j),(1.201063254060908-0.6056198144353357j),0.002607328371549705,0.0011923404398514862
(50.11872336272725+0j),(1.0954607598766997+0j),(-0.2899694559737952+0j),(0.9066572542253779+0.14046548836830103j),(1.2854157448967172-0.7306582120879166j),0.0027096535818965707,0.001187135436620213
(39.81071705534969+0j),(1.1426000883561194+0j),(-0.34536561797194876+0j),(0.8828977832540787+0.1611945414942275j),(1.404701748931879-0.8652188670741665j),0.0027825671472651073,0.0011905190624782933
(31.622776601683796+0j),(1.2074380354754792+0j),(-0.40074393965816546+0j),(0.8534972184440611+0.18072866129067774j),(1.5660837630834439-0.9989269784932517j),0.0028865135066625204,0.0012627506249417919
(25.118864315095767+0j),(1.2913581172045991+0j),(-0.44936972978164735+0j),(0.8188426469324852+0.19750601193308231j),(1.772253846326875-1.1163096409176738j),0.003003800786366879,0.001219740015323289
(19.95262314968879+0j),(1.392092951873456+0j),(-0.4832034553120107+0j),(0.7798364663425068+0.21019814132146614j),(2.0178299584785604-1.1992734872590278j),0.0033970386301075996,0.0012263081756893432
(15.848931924611108+0j),(1.5028855580949712+0j),(-0.4954020777444089+0j),(0.7376548561567586+0.21777367922660198j),(2.287730824455985-1.2323664421105274j),0.00706975837995372,0.0012120154333308466
(12.589254117941664+0j),(1.613747538535895+0j),(-0.48319859130001674+0j),(0.6937039420380078+0.21936914299067042j),(2.5597378980724272-1.2087513139072987j),0.0043891154114358965,0.0011854280035713057
(10+0j),(1.7146353222361348+0j),(-0.4492389870111871+0j),(0.6498230165271851+0.21435953270457875j),(2.8109386908922565-1.1332255641386295j),0.007890680425687887,0.001140782320239334
(7.943282347242805+0j),(1.7986719166834795+0j),(-0.40032904408722025+0j),(0.6082952628768922+0.20279444889875595j),(3.024590988376029-1.0201138611656841j),0.003811737544161182,0.0011151688087019168
(6.30957344480193+0j),(1.863491247607742+0j),(-0.3445623549477089+0j),(0.5713461460487168+0.18576632255782966j),(3.1935658667398794-0.8875509547457243j),0.0037223360549151186,0.0011299427717714158
(5.011872336272715+0j),(1.9104455915049272+0j),(-0.2887644994669837+0j),(0.5404501780355893+0.1652343406189054j),(3.3193790288439846-0.7518215625758753j),0.003778004040909269,0.0010210219027869088
(3.981071705534969+0j),(1.942838326753564+0j),(-0.23735891740175388+0j),(0.5159943330284766+0.14340218644573943j),(3.408727063204609-0.6243064313188043j),0.003956221722045325,0.0010209744253808618
(3.1622776601683795+0j),(1.9643754050267654+0j),(-0.19248582661838817+0j),(0.4974480247211093+0.12211559429161759j),(3.469989660026167-0.5111703808303609j),0.005234630651631587,0.0009758888227410513
(2.5118864315095766+0j),(1.9782994619669223+0j),(-0.15467686339557413+0j),(0.48378766148841873+0.10258076167157072j),(3.510975147102622-0.4145658654261346j),0.007574272039857566,0.000967441435611655
(1.9952623149688788+0j),(1.9871044338205257+0j),(-0.12354953012679391+0j),(0.47388559236060146+0.08538709229837863j),(3.537964336917139-0.3341566849283321j),0.0038688367093047075,0.0009614980510945371
(1.584893192461111+0j),(1.9925678642601918+0j),(-0.09830863988502124+0j),(0.4667395429066959+0.07067567303927778j),(3.555587551291324-0.2683476938919713j),0.0038774993778583917,0.0009483286309294205
(1.2589254117941662+0j),(1.9958983486716797+0j),(-0.07804390952651552+0j),(0.4615565020287539+0.05832216043792715j),(3.5670762445600626-0.2150811704661058j),0.0038858648813331555,0.0009546591313182984
(1+0j),(1.99789322192502+0j),(-0.061881272483657185+0j),(0.4577506177358088+0.0480756666023966j),(3.574607527229249-0.17227726864937465j),0.003913000808221255,0.0009450136817416282
(0.7943282347242805+0j),(1.9990678490457356+0j),(-0.04904676093093815+0j),(0.4549059417502896+0.03964540640170848j),(3.5796147640190297-0.1380415893101039j),0.0039287997816699165,0.0009415737234456688
(0.6309573444801929+0j),(1.9997500735230105+0j),(-0.03888419186771081+0j),(0.45273321487788054+0.032747062342708376j),(3.583026924688992-0.11074017955505774j),0.004297762712849376,0.0009403043809641991
(0.5011872336272715+0j),(2.000145182019972+0j),(-0.030851129379581833+0j),(0.45103292474998796+0.027123805959450988j),(3.585438951558129-0.08900718646746134j),0.007567336339933524,0.0009397045750085017
(0.3981071705534969+0j),(2.0003791862931894+0j),(-0.024506193290386034+0j),(0.4496674029730357+0.022553403548767025j),(3.5872278552678933-0.07172244470469569j),0.009008843207530547,0.0009421464219614644
(0.31622776601683794+0j),(2.000527235421422+0j),(-0.019494086593516823+0j),(0.44854084669243804+0.01884836928640616j),(3.5886299315483896-0.05797840076861642j),0.0038880233839986298,0.0009389912233682079
(0.2511886431509577+0j),(2.0006321839397483+0j),(-0.01553114658093622+0j),(0.4475853367823057+0.015852831217037136j),(3.589791406374835-0.04704570007493597j),0.0068434703457253806,0.0009388864220268743
(0.1995262314968879+0j),(2.0007167386950737+0j),(-0.012392473278134761+0j),(0.4467512843777814+0.013437937932622936j),(3.59080138433003-0.038341504168636194j),0.003905918035913313,0.0009388473637524799
(0.1584893192461111+0j),(2.0007914285872737+0j),(-0.009900890569847822+0j),(0.4460012498109477+0.011496824710728321j),(3.5917132058775976-0.03140194926440339j),0.0038877548897613802,0.0009392302304882968
(0.12589254117941662+0j),(2.000859845274597+0j),(-0.007917659302866425+0j),(0.4453063753807957+0.009939859221837183j),(3.592558249330735-0.025858880326061297j),0.003893084800621565,0.0009410130199232382
(0.1+0j),(2.000922083635599+0j),(-0.006334731798640187+0j),(0.4446447340014267+0.008690733400094894j),(3.593354727929732-0.021420482439615463j),0.0038873950830406903,0.00093865812689053
(0.07943282347242805+0j),(2.000976962431442+0j),(-0.00506830356926805+0j),(0.4440008409828294+0.007683752725080541j),(3.594113087242162-0.017855377403348048j),0.004269758342461241,0.0009390465190741077
(0.0630957344480193+0j),(2.0010233661971393+0j),(-0.004053446008256836+0j),(0.443365548960065+0.0068623810264860545j),(3.594839124216361-0.01497981173465925j),0.006063059526322067,0.0009387071400362825
(0.05011872336272714+0j),(2.001060912680339+0j),(-0.0032396783678000692+0j),(0.4427356663741135+0.006178717759937j),(3.5955357052949712-0.012647530436177494j),0.007551046873462675,0.0009405612303548276
(0.039810717055349686+0j),(2.0010901063800937+0j),(-0.0025874027934658485+0j),(0.44211298481079747+0.00559331267148503j),(3.596203697271503-0.010741810123720068j),0.003920659288241863,0.0009392418320879428
(0.031622776601683784+0j),(2.001112143504665+0j),(-0.0020651497556177993+0j),(0.4415029011760558+0.005074722593041664j),(3.596842372378949-0.009169138176361287j),0.0038893788349532183,0.0009384593297562157
(0.02511886431509577+0j),(2.001128542723207+0j),(-0.001647565278556563+0j),(0.44091318554388315+0.0045986160246563376j),(3.597449288989579-0.007854275640724143j),0.004015302922661797,0.0009383876195776645
(0.019952623149688792+0j),(2.0011407688427285+0j),(-0.0013140314114025676+0j),(0.4403533512436669+0.004146813118515659j),(3.5980197175707977-0.006736791806533541j),0.0038883395368996916,0.0009391722404427285
(0.01584893192461111+0j),(2.001149982231225+0j),(-0.0010477640306716393+0j),(0.43983447648575696+0.003706952154239277j),(3.598546104911733-0.005769279298345777j),0.0038880520759948796,0.0009394705281726521
(0.01258925411794166+0j),(2.0011569738946906+0j),(-0.0008351954951472554+0j),(0.4393686113825925+0.0032730461405225137j),(3.5990184972582693-0.0049169885495440645j),0.0039020033495380606,0.0009392132428671626
(0.01+0j),(2.0011622480547504+0j),(-0.0006654692057335022+0j),(0.43896687691570074+0.0028461636429493098j),(3.5994266446164582-0.00415775395898085j),0.0038914654721938246,0.000939297648909244
