,Freq,Zreal,Zimag,Zmod,Zphz,sigma_re,sigma_im
0,1000000.0,0.9930503460105429,-0.0019157452098423821,0.9930521938908186,-0.1105321391010751,0.004987371445509121,0.004987371445509121
1,794328.2347242822,1.0013759021205952,0.007000351490227748,1.001400370615481,0.4005329677179217,0.004987371445509121,0.004987371445509121
2,630957.344480193,0.9904760125086097,-0.0024135031323602677,0.9904789530082532,-0.13961294154693385,0.004987371445509121,0.004987371445509121
3,501187.2336272725,0.999562276480089,-0.0036961505758503375,0.9995691102125641,-0.21186560177635527,0.004987371445509121,0.004987371445509121
4,398107.1705534969,0.9961741821893676,-0.004871912711018535,0.9961860954631515,-0.28020984282807804,0.004987371445509121,0.004987371445509121
5,316227.7660168379,0.9949845156256649,0.0029348371915781475,0.9949888439596597,0.16900091843959444,0.004987371445509121,0.004987371445509121
6,251188.6431509582,0.9949446390554937,-0.014169806884430322,0.9950455357481931,-0.815940119217554,0.004987371445509121,0.004987371445509121
7,199526.2314968879,1.0054786535686318,-0.007039123516597103,1.0055032929046381,-0.40110794879360073,0.004987371445509121,0.004987371445509121
8,158489.3192461114,0.9960161173830892,-0.0073198095941203415,0.9960430139805097,-0.4210641164754719,0.004987371445509121,0.004987371445509121
9,125892.54117941661,1.0054974186977579,-0.006412308521889203,1.005517864937483,-0.3653845628222915,0.004987371445509121,0.004987371445509121
10,100000.0,1.0030645566147007,0.0016310432236921,1.003065882700954,0.09316629716436702,0.004987371445509121,0.004987371445509121
11,79432.82347242821,1.0040774601476676,-0.004836280175965353,1.0040891073916356,-0.2759710388456153,0.004987371445509121,0.004987371445509121
12,63095.7344480193,1.0084210253241723,-0.01801973080786868,1.008582012041779,-1.023723848753923,0.004987371445509121,0.004987371445509121
13,50118.72336272725,1.0065043650680796,-0.013010280259049826,1.0065884483211185,-0.7405756614384991,0.004987371445509121,0.004987371445509121
14,39810.71705534969,1.010440099312191,-0.010230774711241777,1.0104918916296273,-0.5801038404833508,0.004987371445509121,0.004987371445509121
15,31622.776601683792,1.0134193034602599,-0.013220989935827467,1.0135055397977661,-0.7474339113152733,0.004987371445509121,0.004987371445509121
16,25118.864315095823,1.0046122698618278,-0.033088501767107543,1.0051570333565427,-1.8864456066930597,0.004987371445509121,0.004987371445509121
17,19952.62314968879,1.016931516441479,-0.026309308238622774,1.0172717871011467,-1.4819839090469231,0.004987371445509121,0.004987371445509121
18,15848.93192461114,1.0160384204853785,-0.025852193639327246,1.0163672603042604,-1.457525652536714,0.004987371445509121,0.004987371445509121
19,12589.254117941662,1.0152496523384018,-0.03787910088348759,1.0159560437622226,-2.1367221246978025,0.004987371445509121,0.004987371445509121
20,10000.0,1.0149626514971795,-0.039336712775563804,1.0157246481730038,-2.2194906881393295,0.004987371445509121,0.004987371445509121
21,7943.282347242814,1.0197728632956207,-0.037715973416352425,1.020470081562851,-2.118100685123781,0.004987371445509121,0.004987371445509121
22,6309.57344480193,1.0301079350896394,-0.06194081093193311,1.0319685179275317,-3.4410753586035487,0.004987371445509121,0.004987371445509121
23,5011.87233627272,1.0254957753710903,-0.05663568182467357,1.0270585113613047,-3.161097759596405,0.004987371445509121,0.004987371445509121
