Freq,Zreal,Zimag,Zmod,Zphz
1000000.0,1.0000000255835981,-0.00017507043336561172,1.000000040908426,-0.010030796590271838
794328.2347242822,1.0000000405472702,-0.0002204006144463182,1.0000000648354843,-0.012628024293357428
630957.344480193,1.0000000642630908,-0.0002774679283726617,1.0000001027573133,-0.01589773981637309
501187.2336272725,1.0000001018501314,-0.0003493114141566026,1.0000001628593553,-0.02001406691445588
398107.1705534969,1.0000001614215703,-0.0004397569923083023,1.000000258114656,-0.025196213979220516
316227.7660168379,1.0000002558359244,-0.0005536212055365209,1.000000409084093,-0.03172014717033119
251188.6431509582,1.0000004054725558,-0.0006969677101920439,1.0000006483544222,-0.0399332855930026
199526.2314968879,1.000000642630544,-0.0008774301740740041,1.0000010275720776,-0.05027300058346007
158489.3192461114,1.000001018500399,-0.0011046187691317157,1.0000016285909041,-0.06328990323967931
125892.54117941661,1.0000016142134058,-0.0013906318924076738,1.0000025811399076,-0.07967715831401108
100000.0,1.00000255835347,-0.0017507003385478148,1.0000040908242127,-0.1003073814904303
79432.82347242821,1.0000040547110505,-0.002203998173186058,1.0000064835022267,-0.12627907688261422
63095.7344480193,1.0000064262689994,-0.002774663378975451,1.000010275615287,-0.158975071601545
50118.72336272725,1.0000101849124587,-0.0034930824075345545,1.0000162856440666,-0.2001360270912521
39810.71705534969,1.0000161419041484,-0.00439750660574274,1.0000258107335058,-0.25195287783169074
31622.776601683792,1.0000255829571978,-0.005536085721853829,1.0000409065703277,-0.31718299214796114
25118.864315095823,1.0000405456599044,-0.006969425037194055,1.0000648308230364,-0.3992959859045762
19952.62314968879,1.0000642590463498,-0.00877379881740553,1.0001027456054767,-0.5026564453156006
15848.93192461114,1.000101839972541,-0.011045184265016654,1.000162829949159,-0.6327522752100778
12589.254117941662,1.000161396054071,-0.013904316944524526,1.0002580408007335,-0.7964788125658958
10000.0,1.00025577183614,-0.01750300928779028,1.0004088986137822,-1.0024898141404492
7943.282347242814,1.0004053115967975,-0.022032013650102752,1.0006478886684185,-1.2616260186213952
6309.57344480193,1.000642226328331,-0.0277307391408292,1.001026402751004,-1.5874282641825703
5011.87233627272,1.0010174854332643,-0.03489912197796934,1.0016256560501875,-1.9967312006958715
3981.071705534969,1.001611665430293,-0.043911849641552196,1.0025737772677814,-2.5103077990588036
3162.2776601683795,1.002551959217911,-0.05523484255756504,1.0040723672943255,-3.15347958682433
2511.88643150958,1.0040386731373887,-0.06944319243615772,1.006437287728954,-3.9564966085016406
1995.2623149688789,1.0063860776648041,-0.08723824108721176,1.0101601100942066,-4.954281078132374
1584.8931924611124,1.0100843286840273,-0.10945842314485268,1.01599778417594,-6.184759073678679
1258.9254117941662,1.0158907172223939,-0.13707264857893176,1.025096512688963,-7.684426510148155
1000.0,1.024957761844823,-0.17113456002295055,1.0391465013174022,-9.479087935897116
794.3282347242813,1.0389976294194458,-0.2126592585926987,1.0605376156480375,-11.567382968610318
630.957344480193,1.0604564934525877,-0.2623625350242753,1.092429436755584,-13.896236818846853
501.18723362727195,1.0926116003246273,-0.3201900053922433,1.1385612626104176,-16.33323125651847
398.1071705534969,1.1393954273484654,-0.3846038007421565,1.2025564533143152,-18.652150020850087
