Freq,Zreal,Zimag,Zmod,Zphz
15.915494309189533,0.007018021109685507,-0.07829732817857563,0.07861122197370782,-84.87809712173244
12.642126499382869,0.010493011030167084,-0.09800144137480332,0.09856158375360159,-83.88862540192922
10.041998025415857,0.015837271311141165,-0.12246412639772426,0.12348393181681769,-82.6313079690765
7.976642564633297,0.02405919557185796,-0.1526303833390529,0.15451497924082036,-81.04214833564325
6.336072407391734,0.036665989795526516,-0.18943412496072834,0.19294994819206998,-79.04555239848685
5.032921210448704,0.05583763410975311,-0.23358416204998173,0.24016536416304243,-76.55589742232593
3.997791420602112,0.08456031089647063,-0.28516210769979783,0.29743549527031715,-73.48310986367059
3.1755586019227526,0.1265633665723677,-0.3429758387708202,0.3655827016403801,-69.74516254055087
2.5224358585288083,0.18577822856598428,-0.4037346582542949,0.44442684941937,-65.29050891357097
2.0036420227104164,0.2650063410494781,-0.46143257926331327,0.5321168912955369,-60.130724895504535
1.5915494309189535,0.3638513476587169,-0.5077646581476701,0.6246701139456607,-54.37557115078701
1.2642126499382869,0.47693837856909854,-0.5343814645616383,0.7162637549249314,-48.25091392479266
1.0041998025415853,0.5942579315030269,-0.5365054034895146,0.8006126011547052,-42.07621984370096
0.7976642564633296,0.7044431141412643,-0.5155316705040345,0.8729335623939102,-36.19773569420383
0.6336072407391731,0.7990519591630103,-0.478365122437435,0.9312986759395867,-30.907516820632054
0.5032921210448704,0.8748313132601048,-0.434096440807493,0.9766112566329209,-26.390877684258125
0.3997791420602112,0.9330749353126129,-0.3906981472982878,1.0115700060850714,-22.72008849203595
0.3175558601922753,0.9775559727077561,-0.35348683497028605,1.0395040270599807,-19.880124954951157
0.2522435858528808,1.012691474952456,-0.3251859680789573,1.0636211436770282,-17.80237501509171
0.20036420227104154,1.0425456252514211,-0.30665994900598703,1.0867114175599846,-16.39100126981173
0.15915494309189535,1.0705148801131121,-0.2976443368557472,1.1111229724048948,-15.537977542240078
0.1264212649938287,1.0993572438858106,-0.29722777844211434,1.138828653468923,-15.129068102557458
0.10041998025415853,1.1313159881702841,-0.3040857383170401,1.1714708708873327,-15.044905766650295
0.07976642564633293,1.168204393980127,-0.3165464736238958,1.2103318454366967,-15.161277617261156
0.06336072407391728,1.211394688787801,-0.3325811927491302,1.2562194640243907,-15.351960638805828
0.050329212104487035,1.2617025355082325,-0.34980686778736425,1.3092968085423218,-15.496027132485999
0.03997791420602112,1.3192017666267686,-0.36558188699856314,1.3689205298966838,-15.489306187912502
0.031755586019227525,1.383050868602171,-0.37724750999062096,1.4335778280007483,-15.257116759043415
0.02522435858528807,1.4514455843352967,-0.38250609929952983,1.5010013991624966,-14.763745494900428
0.020036420227104144,1.5217949222411349,-0.379839937288359,1.5684827583745147,-14.01466859390753
0.015915494309189534,1.591130514355139,-0.368811505449839,1.6333151074621903,-13.050247924716208
0.012642126499382868,1.6566375169576029,-0.35010734498361384,1.6932285774823574,-11.933079977839345
0.010041998025415853,1.7161226421524718,-0.32529952324719474,1.7466816260364202,-10.73335346025114
0.007976642564633292,1.7682691318863704,-0.29642906351598636,1.7929433656641647,-9.516461648382572
0.006336072407391728,1.812640869011426,-0.2655750876443591,1.8319926438683662,-8.335261083940308
0.005032921210448704,1.849503956249614,-0.23453769543585812,1.8643156424713434,-7.22716738081842
0.003997791420602112,1.8795753182449313,-0.20467988274719362,1.8906869733927243,-6.214842378118247
0.0031755586019227527,1.903787554125883,-0.17690483596272222,1.9119891140463143,-5.308826346703773
0.0025224358585288066,1.9231146645918749,-0.151715973033127,1.9290898759885988,-4.510764979126288
0.002003642022710414,1.9384656312973143,-0.12931036965609718,1.9427738353759791,-3.816409160653993
0.0015915494309189536,1.9506329157360724,-0.10967298221846744,1.953713626656093,-3.2180273882063726
