Freq,Zreal,Zimag,Zmod,Zphz
1000000.0,1.002820970365861,-0.0028209254690805615,1.0028249379757312,-0.16117203585055434
794328.2347242822,1.0031651873310452,-0.003165123912657046,1.0031701805188955,-0.180775451897313
630957.344480193,1.003551407808569,-0.0035513182277147263,1.0035576914037954,-0.20275463241928618
501187.2336272725,1.0039847581118846,-0.003984631575564651,1.0039926652171183,-0.22739525840205257
398107.1705534969,1.0044709905170832,-0.004470811779780738,1.0044809400622496,-0.25501677685439406
316227.7660168379,1.005016559830717,-0.005016307357566904,1.00502907862085,-0.2859762367107141
251188.6431509582,1.0056287093781822,-0.005628352750378872,1.0056444597770682,-0.3206725186495479
199526.2314968879,1.0063155675942543,-0.006315063844093299,1.0063353822726802,-0.3595509874689212
158489.3192461114,1.0070862565547742,-0.00708554498876056,1.0071111820892946,-0.4031085940300612
125892.54117941661,1.0079510139705437,-0.007950008856837458,1.007982365522865,-0.4518994505871246
100000.0,1.0089213303764473,-0.008919910615608923,1.0089607602349908,-0.5065408980014535
79432.82347242821,1.0100101034974942,-0.010008098032024107,1.010059686945894,-0.5677200751628542
63095.7344480193,1.0112318120677544,-0.011228979272525095,1.0112941548893364,-0.6362009889548151
50118.72336272725,1.0126027117299217,-0.012598710300397078,1.01268108469746,-0.7128320660667655
39810.71705534969,1.0141410560682376,-0.014135403899010263,1.0142395630454317,-0.798554144265013
31622.776601683792,1.0158673463470917,-0.01585936244631617,1.015991134189411,-0.8944088282948474
25118.864315095823,1.0178046141706325,-0.017793336612078575,1.0179601345115734,-1.0015470916852554
19952.62314968879,1.019978742084531,-0.019962812111999934,1.0201740773866788,-1.121237946838168
15848.93192461114,1.0224188281634243,-0.022396326484372942,1.0226640971614602,-1.254876927321158
12589.254117941662,1.0251576019401276,-0.0251258174853675,1.025465462860618,-1.4039940222779157
10000.0,1.0282319007363718,-0.028187004026918552,1.0286181744884473,-1.5702605655458413
7943.282347242814,1.0316832176875153,-0.031619799458505425,1.0321676575905008,-1.7554944012702964
6309.57344480193,1.0355583357035631,-0.035468755205537834,1.0361655752055094,-1.9616624102512947
5011.87233627272,1.0399100655308178,-0.03978353000840206,1.040670780627687,-2.190879169557613
3981.071705534969,1.0447981113149503,-0.04461937579768483,1.0457504396861912,-2.4454001092802797
3162.2776601683795,1.0502900940706557,-0.05003762491698083,1.051481357709341,-2.727606994721461
2511.88643150958,1.0564627728231635,-0.05610615396683413,1.057951554124364,-3.039982860524314
1995.2623149688789,1.0634035156399235,-0.06289978550848653,1.0652621367965551,-3.3850726038047982
1584.8931924611124,1.0712120891907506,-0.07050056801612999,1.0735295385405144,-3.765424239346204
1258.9254117941662,1.0800028567923725,-0.07899784346385556,1.0828881890350572,-4.183504245456754
1000.0,1.0899075018675106,-0.08848796573032557,1.0934937049229725,-4.641578376528837
794.3282347242813,1.1010784264254019,-0.09907346394002957,1.1055266855198547,-5.141546658987957
630.957344480193,1.1136930107116836,-0.11086134131667726,1.1191971940219414,-5.684717881677479
501.18723362727195,1.1279589544365314,-0.12396004460297191,1.1347499705007813,-6.27150462278919
398.1071705534969,1.1441209366735456,-0.13847440571520422,1.1524703374807226,-6.90101471406767
316.22776601683796,1.162468796723953,-0.15449750918808058,1.1726905745771798,-7.57050932524358
251.18864315095797,1.1833472815220205,-0.17209792766345658,1.1957961721763506,-8.274692588111757
199.52623149688787,1.2071669868567727,-0.19130004066125691,1.222230681873867,-9.004795525738897
158.48931924611125,1.2344151751647694,-0.21205418463170345,1.252496627499206,-9.747424041354062
125.89254117941663,1.265663209166716,-0.23419227422219835,1.2871477694280309,-10.483169479426458
100.0,1.3015636321818727,-0.2573637527369892,1.3267644816776394,-11.185055211676495
79.43282347242805,1.3428234424474024,-0.28094764690881546,1.3718988220309443,-11.817056240818728
63.0957344480193,1.3901302295619877,-0.3039423732414676,1.4229697893468154,-12.333241555992236
50.11872336272725,1.4439966524489243,-0.32485201003494385,1.4800862004313948,-12.678599503877356
39.81071705534969,1.504486681215914,-0.34162416121413736,1.5427855461733293,-12.793234084600423
31.622776601683793,1.5708208630572977,-0.3517501028245766,1.6097224352829198,-12.621885303636223
25.11886431509577,1.6409659371205207,-0.35267530984643247,1.6784364989373612,-12.12946259801077
19.952623149688787,1.711489379883859,-0.3425841029145921,1.7454397053536488,-11.319145697757527
15.84893192461111,1.7780367793621108,-0.32131874877758587,1.8068371611964318,-10.243675561742405
