Freq,Zreal,Zimag,Zmod,Zphz,sigma_re,sigma_im
1000000.0,1.0000392991628793,0.0002248584168433075,1.0000393244425392,0.012882931767563582,0.0016827919973165786,0.0016827919973165786
794328.2347242822,0.9973100535358981,-0.0030599140368963674,0.9973147476888573,-0.17579248222185417,0.00168279893211667,0.00168279893211667
630957.344480193,0.999049999022784,0.0009761017095936274,0.9990504758629427,0.055979671282071444,0.0016828076625939928,0.0016828076625939928
501187.2336272725,0.998654064353707,-0.0011436879681980426,0.9986547192460197,-0.06561678097419865,0.0016828186537425416,0.0016828186537425416
398107.1705534969,0.9999252611467135,-0.000334016926684909,0.9999253169345351,-0.01913918991426048,0.0016828324909828679,0.0016828324909828679
316227.7660168379,0.9983559021621284,5.840977046049493e-05,0.9983559038707882,0.00335214457955129,0.0016828499113598352,0.0016828499113598352
251188.6431509582,1.0009011643033296,0.00025638660548187947,1.0009011971407829,0.01467664402881021,0.0016828718428277645,0.0016828718428277645
199526.2314968879,0.9989802091197126,-0.0011494916185449762,0.9989808704594126,-0.06592822226080436,0.0016828994537225728,0.0016828994537225728
158489.3192461114,1.0012817249707773,-0.0021719178852147728,1.0012840805624323,-0.12428223745249975,0.0016829342150673735,0.0016829342150673735
125892.54117941661,0.9994473488171404,0.0014994110405371528,0.9994484735548297,0.08595736436420026,0.0016829779790484033,0.0016829779790484033
100000.0,1.0021952441511939,-5.012413360255249e-05,1.0021952454046565,-0.0028656105898944395,0.0016830330778702975,0.0016830330778702975
79432.82347242821,1.0009806916004258,-0.0004693232967036133,1.0009808016246982,-0.02686389695972623,0.0016831024483024584,0.0016831024483024584
63095.7344480193,1.0041838956923483,0.0025299296176763113,1.0041870826254098,0.14435003736922064,0.001683189788624074,0.001683189788624074
50118.72336272725,1.0011741291928031,-0.0008468069842890774,1.0011744873132935,-0.048461554565970295,0.0016832997564444805,0.0016832997564444805
39810.71705534969,0.9979713100179426,0.0021045234356340337,0.9979735290266067,0.12082524897888215,0.00168343821812165,0.00168343821812165
31622.776601683792,1.0025635503531347,-0.001296742664196346,1.0025643889737055,-0.07410786110723923,0.0016836125633591104,0.0016836125633591104
25118.864315095823,1.0001805364916385,-0.0015699817892114252,1.000181768689832,-0.08993701964006567,0.0016838321022062037,0.0016838321022062037
19952.62314968879,0.9995181122453708,-0.002734871667467012,0.9995218538029006,-0.1567717593999031,0.0016841085663494148,0.0016841085663494148
15848.93192461114,1.0003415072489652,-0.00404872003958362,1.0003497004843307,-0.23189411053676784,0.0016844567425703053,0.0016844567425703053
12589.254117941662,1.0017469659366065,-0.001117436029419033,1.0017475891792684,-0.06391268851640312,0.0016848952739692412,0.0016848952739692412
10000.0,1.0004193855094785,0.0009315947832140275,1.0004198192618952,0.05335405794749277,0.0016854476745695344,0.0016854476745695344
7943.282347242814,0.9970636179596299,-0.0014494872755300699,0.9970646715595277,-0.08329402792774894,0.0016861436159839552,0.0016861436159839552
6309.57344480193,1.0037558500585697,-0.0036594829782439628,1.003762520889513,-0.20888745094012087,0.001687020561995189,0.001687020561995189
5011.87233627272,1.0010775930339246,-0.001275873421311619,1.0010784060839506,-0.07302343311010473,0.0016881258496401963,0.0016881258496401963
3981.071705534969,1.0008189545438129,-0.0024107792617516447,1.0008218580900496,-0.13801418254045045,0.001689519345761641,0.001689519345761641
3162.2776601683795,0.9987285465210317,-0.004444722078927201,0.9987384368243627,-0.25498633823705064,0.0016912768489307903,0.0016912768489307903
2511.88643150958,0.9975753293759458,-0.006993862484214573,0.9975998455753564,-0.4016861943487191,0.0016934944623402631,0.0016934944623402631
1995.2623149688789,1.000407107878833,-0.0080005792409684,1.000439098977385,-0.4582031137995048,0.0016962942396908161,0.0016962942396908161
1584.8931924611124,0.9998383663344996,-0.008286462995894318,0.9998727040295796,-0.4748452376841776,0.0016998315117660188,0.0016998315117660188
1258.9254117941662,1.0018443496682583,-0.01370546432761535,1.0019380922565282,-0.7837707333021712,0.0017043044482871316,0.0017043044482871316
1000.0,1.00143206592757,-0.018659681286921893,1.0016058937394938,-1.0674685962897597,0.0017099666142642235,0.0017099666142642235
794.3282347242813,0.9983996798892788,-0.020149553561012827,0.9986029868329668,-1.1561779279714592,0.0017171435641560782,0.0017171435641560782
630.957344480193,1.0008060117115878,-0.025978571979790574,1.001143126271246,-1.486929875935472,0.0017262549070387288,0.0017262549070387288
501.18723362727195,1.0002068868872231,-0.031728004738145264,1.0007099893881815,-1.8168954924499614,0.0017378437976471272,0.0017378437976471272
398.1071705534969,1.0012050717330612,-0.03947706226996036,1.0019830508094787,-2.25797695587134,0.0017526164715592368,0.0017526164715592368
316.22776601683796,1.0050559055202015,-0.05221910964439047,1.00641155032774,-2.974209410478387,0.001771495200674692,0.001771495200674692
251.18864315095797,1.0039233165992039,-0.06381757478325302,1.0059496550338698,-3.6372941746552225,0.0017956886946694651,0.0017956886946694651
199.52623149688787,1.010092258995286,-0.08251097884356373,1.0134566755969014,-4.669927505594886,0.0018267839368693883,0.0018267839368693883
158.48931924611125,1.00722522598566,-0.1003070120599835,1.0122075639562598,-5.687189981770964,0.0018668613023993536,0.0018668613023993536
125.89254117941663,1.0140341773874242,-0.12517740667649155,1.0217312249569561,-7.03727302236373,0.001918627412530007,0.001918627412530007
100.0,1.0230906823631325,-0.15618172950079473,1.0349431274075496,-8.679579937200563,0.001985541153574333,0.001985541153574333
79.43282347242805,1.04092320178587,-0.19616441424932532,1.0592457644163267,-10.672358138815454,0.002071866322768466,0.002071866322768466
63.0957344480193,1.0561278217461083,-0.23358046425687162,1.0816495777970956,-12.47117208140041,0.0021825041544741223,0.0021825041544741223
50.11872336272725,1.089100737540212,-0.28728381408248366,1.1263535885078064,-14.77693359387709,0.002322334814787774,0.002322334814787774
39.81071705534969,1.1343899971660063,-0.342677039072297,1.185018235630848,-16.808540157204792,0.0024946816317802547,0.0024946816317802547
31.622776601683793,1.1971205854709686,-0.40300048806857297,1.2631338367496385,-18.6053695707835,0.0026986184635432557,0.0026986184635432557
25.11886431509577,1.2856728243172415,-0.4539052963183464,1.3634458658904351,-19.445519894328882,0.0029255936419848236,0.0029255936419848236
19.952623149688787,1.3876696959965118,-0.48844995966133486,1.4711256058815003,-19.391709464190885,0.0031574450209619275,0.0031574450209619275
15.84893192461111,1.505126429450673,-0.5023786792005739,1.5867545197497452,-18.457895736686783,0.0033690492610832217,0.0033690492610832217
12.589254117941662,1.6165489893852787,-0.4877013498616359,1.6885150996480391,-16.78818980961686,0.0035366497056912717,0.0035366497056912717
10.0,1.7194402039112595,-0.44967940937175904,1.7772693059970759,-14.656116847181806,0.003647282614209031,0.003647282614209031
