Freq,Zreal,Zimag,Zmod,Zphz
1000000.0,1.000000000253303,-1.591549430515809e-05,1.0000000003799543,-0.0009118906522420759
794328.2347242822,1.0000000004014582,-2.0036420219060357e-05,1.0000000006021872,-0.0011480023144882468
630957.344480193,1.0000000006362684,-2.5224358569238637e-05,1.0000000009544026,-0.001445249285715937
501187.2336272725,1.0000000010084173,-3.1755585987204645e-05,1.000000001512626,-0.0018194610505852357
398107.1705534969,1.0000000015982335,-3.9977914142127115e-05,1.0000000023973503,-0.002290565749199105
316227.7660168379,1.0000000025330296,-5.032921197700166e-05,1.0000000037995442,-0.002883651422762303
251188.6431509582,1.0000000040145813,-6.33607238195505e-05,1.000000006021872,-0.0036303020423220787
199526.2314968879,1.0000000063626826,-7.976642513880457e-05,1.0000000095440238,-0.0045702794685274165
158489.3192461114,1.0000000100841724,-0.00010041997924150614,1.0000000151262582,-0.005753640911968698
125892.54117941661,1.000000015982336,-0.00012642126297332168,1.0000000239735036,-0.00724340465472947
100000.0,1.0000000253302952,-0.00015915493906045364,1.0000000379954421,-0.009118905988846368
79432.82347242821,1.000000040145812,-0.00020036419422725786,1.000000060218716,-0.011480022080261639
63095.7344480193,1.0000000636268225,-0.0002522435698034231,1.000000095440229,-0.014452490732961683
50118.72336272725,1.000000100841714,-0.000317555828169398,1.0000001512625598,-0.01819460626752118
39810.71705534969,1.0000001598233368,-0.00039977907816617515,1.0000002397349765,-0.0229056490354099
31622.776601683792,1.0000002533028949,-0.0005032919935595191,1.00000037995427,-0.02883649735452957
25118.864315095823,1.0000004014579744,-0.0006336069863724934,1.0000006021867802,-0.03630298675698665
19952.62314968879,1.0000006362678613,-0.0007976637489351998,1.0000009544013364,-0.04570272751234825
15848.93192461114,1.0000010084162265,-0.0010041987898902096,1.0000015126231958,-0.057536275092213186
12589.254117941662,1.00000159823107,-0.0012642106294343518,1.0000023973437313,-0.07243377912775036
10000.0,1.0000025330231748,-0.001591545399487361,1.000003799527544,-0.09118852631766317
7943.282347242814,1.0000040145652385,-0.002003633978958802,1.0000060218297264,-0.11479915619313877
6309.57344480193,1.000006362642177,-0.0025224198091720273,1.0000095439177221,-0.14452278316783124
5011.87233627272,1.0000100840707447,-0.00317552657936516,1.0000151259917192,-0.18194182445757834
3981.071705534969,1.0000159820808117,-0.003997727527576564,1.0000239728338691,-0.2290480341320209
3162.2776601683795,1.000025329654303,-0.005032793728294309,1.0000379937596915,-0.28834810158730506
2511.88643150958,1.00004014420193,-0.006335818050821568,1.0000602144900026,-0.3629962049262436
1995.2623149688789,1.0000636227784885,-0.00797613506847033,1.0000954296143272,-0.456960113550952
1584.8931924611124,1.0001008315563145,-0.010040985475126453,1.0001512358983233,-0.5752287593469243
1258.9254117941662,1.000159797823001,-0.012640106315090176,1.000239668014123,-0.7240704852346811
1000.0,1.0002532388129652,-0.01591146388830292,1.0003797861007067,-0.9113520512003092
794.3282347242813,1.000401297031559,-0.02002837967114396,1.0006017644870895,-1.146928086659133
630.957344480193,1.000635863686154,-0.025208319331657177,1.000953341099605,-1.443107254081132
501.18723362727195,1.0010074013625196,-0.031723595398604185,1.0015099620510814,-1.8151913487138178
398.1071705534969,1.0015956833494812,-0.039914122113975624,1.0023906673789635,-2.2820598597312025
316.22776601683796,1.0025266295636082,-0.05020204882927072,1.0037827895968452,-2.866721769484767
251.18864315095797,1.0039985289354587,-0.06310737438533616,1.0059799137191439,-3.59665429018655
199.52623149688787,1.0063224548863157,-0.07926210601874142,1.009439133706905,-4.503554174574231
158.48931924611125,1.0099834971277128,-0.09941743766972623,1.0148647650712574,-5.621783181951511
125.89254117941663,1.0157309193993929,-0.12443254226384158,1.0233243660727416,-6.984243377131201
100.0,1.0247045230318577,-0.15522309613464763,1.036394504566467,-8.613726072375169
79.43282347242805,1.038596332387887,-0.19263087892155484,1.056309139013604,-10.507382735244025
63.0957344480193,1.0598206297664337,-0.23715421569261813,1.0860303353494787,-12.613192791126272
50.11872336272725,1.0916041989621075,-0.2884664099936389,1.1290759925205753,-14.802558093955652
39.81071705534969,1.1377997439989842,-0.3446896786281809,1.1888646819537338,-16.853873104910658
