Freq,Zreal,Zimag,Zmod,Zphz,sigma_re,sigma_im
15.915494309189533,0.0015928065849057666,-0.08001480271520965,0.08003065466663908,-88.8595979725352,0.003149529055337585,0.003149529055337585
12.642126499382869,0.010652894102349146,-0.10044382454818614,0.10100715837317009,-83.94594281083623,0.00400521633027425,0.00400521633027425
10.041998025415857,0.008222892789213773,-0.12936476608298844,0.1296258410562077,-86.36296587354543,0.005105579173170006,0.005105579173170006
7.976642564633297,0.027047450250255584,-0.16211480575112158,0.16435563515974722,-80.52794091484937,0.006522729698673885,0.006522729698673885
6.336072407391734,0.04100920750553786,-0.18807540636689307,0.19249445077794897,-77.69937843829322,0.008346785036698768,0.008346785036698768
5.032921210448704,0.05343879085602052,-0.23513287664984084,0.2411289573024832,-77.19584962352886,0.010684388727908535,0.010684388727908535
3.997791420602112,0.06277274789153335,-0.28214518342076667,0.2890438070697798,-77.45690809764704,0.013648792503260067,0.013648792503260067
3.1755586019227526,0.10793678737087,-0.33730622171961566,0.3541551034203897,-72.25551382811858,0.01733366131869038,0.01733366131869038
2.5224358585288083,0.19516099233389916,-0.412064532694646,0.4559440667818907,-64.6569438126538,0.02176264858581403,0.02176264858581403
2.0036420227104164,0.287417599988236,-0.47647332674056836,0.5564491961340425,-58.90083641690255,0.026817454368296273,0.026817454368296273
1.5915494309189535,0.39899220771676264,-0.481483723767374,0.6253170060629993,-50.3523995553085,0.032176858657744827,0.032176858657744827
1.2642126499382869,0.47379061607065626,-0.5462701028078527,0.7231103464190745,-49.06426895645214,0.037334210745802635,0.037334210745802635
1.0041998025415853,0.567340154985332,-0.5373588269119487,0.7814277703786615,-43.44538465538737,0.04174362536143844,0.04174362536143844
0.7976642564633296,0.7201109014822338,-0.4870817968316149,0.8693724099822067,-34.074354077562504,0.04503698411920192,0.04503698411920192
0.6336072407391731,0.8447445222319301,-0.536896959707048,1.0009253984106525,-32.43894493354069,0.047157542550654734,0.047157542550654734
0.5032921210448704,0.9761513301860332,-0.4225835933907842,1.0636955921818185,-23.4081662229127,0.04832080073709431,0.04832080073709431
0.3997791420602112,0.8897823455257181,-0.45613310628791964,0.9998850099191982,-27.141241422215717,0.048868835691803204,0.048868835691803204
0.3175558601922753,1.0373143613335813,-0.3625955366301357,1.0988615051101716,-19.267186929822316,0.04913720721596959,0.04913720721596959
0.2522435858528808,1.0284894566899045,-0.3442543601696964,1.0845743990239407,-18.506342489581762,0.049389516827401274,0.049389516827401274
0.20036420227104154,1.0413766165442373,-0.3495053815868437,1.0984622293202841,-18.552711406283656,0.04980770978724487,0.04980770978724487
0.15915494309189535,1.0603015313403275,-0.2724249864658449,1.0947395629160204,-14.409420011724919,0.05050740859785991,0.05050740859785991
0.1264212649938287,1.0314940017716814,-0.2552139043005412,1.062597766155794,-13.897118401212301,0.051556784831405564,0.051556784831405564
0.10041998025415853,1.124418557536141,-0.24642756004995178,1.1511053969484413,-12.361503331642687,0.052989754849138274,0.052989754849138274
0.07976642564633293,1.2517561997348394,-0.3748580226868167,1.3066798080429947,-16.671153656818362,0.05481154371948382,0.05481154371948382
0.06336072407391728,1.2520352111502253,-0.28075684043210897,1.2831276528114457,-12.638950438615634,0.05699791350804581,0.05699791350804581
0.050329212104487035,1.1643572493123673,-0.37975234413339054,1.22472023209428,-18.063613506879836,0.05949100286139921,0.05949100286139921
0.03997791420602112,1.242698663503704,-0.31955424538559624,1.2831269945012653,-14.420909806932187,0.06219601880925437,0.06219601880925437
0.031755586019227525,1.2376690429369086,-0.38984675297403515,1.2976151781821765,-17.48362733182738,0.06498374484419386,0.06498374484419386
0.02522435858528807,1.3940153768441754,-0.3011324660778434,1.4261695667080168,-12.189620607537446,0.067702754098528,0.067702754098528
0.020036420227104144,1.5150120019566373,-0.44121804805803894,1.5779527027147562,-16.23718279086364,0.07020136813241686,0.07020136813241686
0.015915494309189534,1.502798637431621,-0.3272018651100166,1.5380067637035313,-12.283212187681096,0.07235385413820446,0.07235385413820446
0.012642126499382868,1.617240082508066,-0.29824906480879154,1.6445114743078002,-10.449002414593503,0.07408164301101804,0.07408164301101804
0.010041998025415853,1.7314647649558137,-0.2849362899055935,1.754753236665673,-9.34504912637518,0.07536180157233537,0.07536180157233537
0.007976642564633292,1.7053111525888922,-0.4812089052489633,1.7719052281753,-15.758135797777259,0.07622106703157518,0.07622106703157518
0.006336072407391728,1.8162817888329514,-0.2630789611280171,1.8352357004576885,-8.241677493107575,0.07672009308240853,0.07672009308240853
0.005032921210448704,1.8178957890419734,-0.14456560453017772,1.8236349179124955,-4.546797698655807,0.07693515632620468,0.07693515632620468
0.003997791420602112,1.817182988145266,-0.18926196055497854,1.8270123431760585,-5.9459917464802,0.07694303978154608,0.07694303978154608
0.0031755586019227527,2.0773840915247788,-0.12241978795989439,2.0809880509518495,-3.372527356734331,0.07681151390076471,0.07681151390076471
0.0025224358585288066,2.005561366884102,-0.11686500024082536,2.00896337065147,-3.334880849820796,0.07659511954906444,0.07659511954906444
0.002003642022710414,1.883814172203689,-0.072991297990642,1.8852277223130973,-2.218903758605021,0.07633468829774351,0.07633468829774351
0.0015915494309189536,1.850440427909521,-0.047145421304303756,1.8510409147266118,-1.4594630396155086,0.07605891955697663,0.07605891955697663
