Freq,Zreal,Zimag,Zmod,Zphz
1000000.0,1.0002834501634439,-0.0008697942313756223,1.0002838283271844,-0.049821404057093406
794328.2347242822,1.0003409464546489,-0.0010456027412626778,1.0003414929107335,-0.059888183640265505
630957.344480193,1.0004101453356542,-0.0012569175689182274,1.0004109349323804,-0.0719865090703927
501187.2336272725,1.0004934463296487,-0.001510896500961688,1.0004945871701727,-0.08652523142066419
398107.1705534969,1.0005937487242773,-0.0018161344152329863,1.000595396916414,-0.103994975867929
316227.7660168379,1.000714559043106,-0.002182949170585186,1.0007169399724976,-0.12498426734184499
251188.6431509582,1.0008601230707854,-0.002623723171272381,1.0008635620685504,-0.15019873057585675
199526.2314968879,1.0010355886312352,-0.0031533108940646364,1.001040555160418,-0.18048390106085935
158489.3192461114,1.0012472071054237,-0.0037895243030567497,1.0012543783828636,-0.21685225251904092
125892.54117941661,1.0015025840499234,-0.004553709839532288,1.0015129365774447,-0.2605151110890903
100000.0,1.001810992449962,-0.005471432490613597,1.0018259335668434,-0.31292017660922544
79432.82347242821,1.0021837663988578,-0.006573284177762905,1.0022053231241002,-0.37579539097016823
63095.7344480193,1.0026347987301416,-0.00789583513425142,1.0026658884379676,-0.4511998563437128
50118.72336272725,1.0031811738653347,-0.009482747677010048,1.0032259915399604,-0.5415823707787595
39810.71705534969,1.0038439775779664,-0.011386071203982991,1.0039085485924577,-0.6498478504939399
31622.776601683792,1.0046493394230331,-0.013667734379826033,1.0047423063483563,-0.7794313471716996
25118.864315095823,1.0056297823899718,-0.01640124376837877,1.0057635209266897,-0.9343783917810885
19952.62314968879,1.0068259792884877,-0.019673585237398247,1.0070181738808468,-1.1194287731811716
15848.93192461114,1.0082890479937412,-0.023587301625540184,1.0085649037628164,-1.3400982475802323
12589.254117941662,1.0100835593536253,-0.028262681843717323,1.0104788845203485,-1.6027485778950603
10000.0,1.0122914829292258,-0.03383993442710284,1.012856943291145,-1.9146300278767596
7943.282347242814,1.0150173553705675,-0.040481120291265195,1.0158242726000875,-2.283871075020361
6309.57344480193,1.0183950181211938,-0.04837146758293645,1.019543138768632,-2.7193765895909596
5011.87233627272,1.0225963201477697,-0.0577194622502802,1.0242239844400352,-3.230577084434181
3981.071705534969,1.0278421853237492,-0.06875477142601491,1.030139202498839,-3.826947696530894
3162.2776601683795,1.034416341049409,-0.08172258116174184,1.0376395071997715,-4.51718846578545
2511.88643150958,1.0426816845436921,-0.0968722952792816,1.0471720665084359,-5.307934586064402
1995.2623149688789,1.0530985454087844,-0.11443777219523665,1.0592981403019202,-6.201863733003859
1584.8931924611124,1.0662427214703767,-0.13460550760951462,1.0747056265635584,-7.19511945786363
1258.9254117941662,1.082818792297955,-0.1574667718923925,1.0942085364334408,-8.274123604748695
1000.0,1.1036605980067982,-0.18295045960132794,1.1187214069021207,-9.412158602687718
794.3282347242813,1.1297060990244907,-0.21073665394427188,1.149193546574623,-10.56657280908417
630.957344480193,1.1619294637328648,-0.24015847580593438,1.1864890105651937,-11.677985676728282
501.18723362727195,1.2012126854460203,-0.27011308551629526,1.2312079412688879,-12.673129800233422
398.1071705534969,1.248148428144403,-0.29902036598149295,1.283467053706892,-13.472498457716394
316.22776601683796,1.3027916790133043,-0.3248820035478887,1.3426892697625892,-14.002465911434518
251.18864315095797,1.364419887110539,-0.3454882154086498,1.4074813445758312,-14.209349334728776
199.52623149688787,1.4314020821218145,-0.3587766892759276,1.4756803967900574,-14.071129855635252
158.48931924611125,1.5012806549832916,-0.36326970419427135,1.5446062550088466,-13.602584701921039
125.89254117941663,1.5711039475434678,-0.3584407478649267,1.6114736683286621,-12.851822856440117
100.0,1.6379300379361919,-0.34485514957723,1.6738398619233528,-11.889588326941508
79.43282347242805,1.6993270123468063,-0.32401928237006333,1.7299424239665129,-10.795292997630735
63.0957344480193,1.7536970607292761,-0.2980083957694277,1.7788373688338037,-9.644231504091543
50.11872336272725,1.8003492336637605,-0.26903005916715056,1.820339126616019,-8.498943567664648
39.81071705534969,1.8393626103880378,-0.2390700024807818,1.854834029928192,-7.405468221596064
31.622776601683793,1.8713445526012356,-0.20969123075261217,1.8830562516305411,-6.393538488273148
25.11886431509577,1.8971834597122506,-0.18197955378325417,1.9058912974776123,-5.479099966118456
19.952623149688787,1.917854022790997,-0.1565875118278062,1.9242358747295076,-4.66768932439865
15.84893192461111,1.9342912879053933,-0.13382427143688355,1.9389150889330657,-3.9577116369100542
12.589254117941662,1.9473246286935337,-0.11375361790975874,1.9506442769259515,-3.343152860530067
10.0,1.9576538185903487,-0.09627975955831543,1.9600199655977948,-2.8156064038902566
7.943282347242805,1.9658501709882346,-0.08121374593972204,1.9675270181890852,-2.365673865776056
6.30957344480193,1.972370141202384,-0.06832067955098428,1.9735530621599766,-1.9838680555910555
5.011872336272715,1.9775734315132285,-0.05735102459620565,1.9784048668180234,-1.6611524306236871
3.981071705534969,1.9817412110263095,-0.04806000332023624,1.9823238866035906,-1.3892306908729588
3.1622776601683795,1.9850923929993567,-0.04021864729975712,1.985499772937417,-1.1606731933319703
2.511886431509577,1.987797264145303,-0.03361929749158564,1.9880815427208662,-0.9689419837296301
1.9952623149688788,1.989988459634218,-0.028077580425309456,1.9901865289464473,-0.8083565055185155
1.584893192461111,1.9917695870857655,-0.02343225894438111,1.99190741722577,-0.6740275665462875
1.2589254117941662,1.993221900421678,-0.01954388589592696,1.9933177137116196,-0.561777037036563
1.0,1.9944094180164242,-0.01629285711253514,1.9944759672318695,-0.4680539384742899
0.7943282347242805,1.9953828296822484,-0.01357723407371911,1.9954290211069472,-0.3898531114309353
0.630957344480193,1.9961824750238861,-0.011310557100291132,1.996214518105308,-0.3246397856546866
0.5011872336272715,1.9968406163009305,-0.009419773257729764,1.9968628343071806,-0.27028158573187216
0.3981071705534969,1.9973831779132951,-0.007843342044191086,1.9973985775066119,-0.22498842062924543
0.31622776601683794,1.9978310832972865,-0.006529544311211563,1.9978417535775252,-0.18726007530153402
0.2511886431509577,1.9982012877082087,-0.005434997474182863,1.9982086791414675,-0.15584098104886956
0.1995262314968879,1.998507580664136,-0.004523367418555054,1.9985126996906528,-0.12968147942783773
0.1584893192461111,1.998761213212846,-0.003764260978681054,1.9987647578203904,-0.1079048415846861
0.12589254117941662,1.998971391285429,-0.003132280104378446,1.9989738453407178,-0.08977931556890044
0.1,1.999145666075338,-0.0026062183182576234,1.999147364893776,-0.07469451979657216
0.07943282347242805,1.999290244728978,-0.002168380837448685,1.9992914206147918,-0.06214156347541227
0.0630957344480193,1.9994102389615491,-0.00180401117824804,1.9994110528154558,-0.051696343574229454
0.050118723362727144,1.9995098649993481,-0.0015008088057306727,1.9995104282440697,-0.04300553639730986
0.03981071705534969,1.999592605110745,-0.0012485242066513458,1.9995929948932785,-0.035774866431255374
0.03162277660168379,1.9996613386381357,-0.0010386195227488802,1.999661608366419,-0.029759294072589596
0.02511886431509577,1.99971844867409,-0.0008639845130248662,1.999718635317666,-0.024754816416078424
0.01995262314968879,1.999765909184616,-0.0007186990853617227,1.9997660383318216,-0.02059162143384524
0.01584893192461111,1.9998053563600062,-0.0005978349403972482,1.999805445720355,-0.017128375919627594
0.012589254117941661,1.999838147188111,-0.0004972900075865471,1.9998382090174516,-0.014247462016626695
0.01,1.9998654076368312,-0.0004136503358290632,1.9998654504163598,-0.01185100657708431
