,Freq,Zreal,Zimag,Zmod,Zphz,sigma_re,sigma_im
49,12.589254117941662,2.714578333399783,-0.3473406884531729,2.7367099009611278,-7.291593462447579,0.007612613401068548,0.007612613401068548
50,10.0,2.777902899294869,-0.31653559580542184,2.795878985457477,-6.500682898049038,0.007612613401068548,0.007612613401068548
51,7.943282347242805,2.828208325930413,-0.3131421382292625,2.845491228873655,-6.318113347945447,0.007612613401068548,0.007612613401068548
52,6.30957344480193,2.8618919474021687,-0.29026950272679397,2.8765746822946623,-5.791461636332628,0.007612613401068548,0.007612613401068548
53,5.011872336272715,2.9023081697552633,-0.2530418720971354,2.913318194303974,-4.982814070755241,0.007612613401068548,0.007612613401068548
54,3.981071705534969,2.9364478065455804,-0.24985751099796502,2.9470586177353937,-4.863488890318427,0.007612613401068548,0.007612613401068548
55,3.1622776601683795,2.970927399823149,-0.22018598939689968,2.979075609135597,-4.238644503154411,0.007612613401068548,0.007612613401068548
56,2.511886431509577,2.9963630727521378,-0.1988218727409118,3.0029521809101185,-3.796262048220583,0.007612613401068548,0.007612613401068548
57,1.9952623149688788,3.011391635893946,-0.19807856342940738,3.01789905431283,-3.763290212009578,0.007612613401068548,0.007612613401068548
58,1.584893192461111,3.035211676168772,-0.17573268452525706,3.0402947053800067,-3.3136117196316395,0.007612613401068548,0.007612613401068548
59,1.2589254117941662,3.062247350963421,-0.17891237927073053,3.067469393154364,-3.3437155917122845,0.007612613401068548,0.007612613401068548
60,1.0,3.0682705944682818,-0.16045052179908675,3.072462987706173,-2.993468563498242,0.007612613401068548,0.007612613401068548
61,0.7943282347242805,3.069070433859171,-0.1902543737837117,3.0749617972801473,-3.5472764734231825,0.007612613401068548,0.007612613401068548
62,0.630957344480193,3.0949103062349375,-0.17401512371801944,3.0997985526356113,-3.2181369933464556,0.007612613401068548,0.007612613401068548
63,0.5011872336272715,3.09781570068268,-0.18896251248352985,3.10357357678535,-3.4906389579612895,0.007612613401068548,0.007612613401068548
64,0.3981071705534969,3.135446095164176,-0.19942053010218258,3.141781463359047,-3.6392222568911032,0.007612613401068548,0.007612613401068548
65,0.31622776601683794,3.151013897083272,-0.23490931306314922,3.1597580548161766,-4.2635357761803165,0.007612613401068548,0.007612613401068548
66,0.2511886431509577,3.184028223840482,-0.2882073954486404,3.197045391139147,-5.172124131290774,0.007612613401068548,0.007612613401068548
67,0.1995262314968879,3.1753398498836485,-0.310729228004346,3.19050714078425,-5.588998290513611,0.007612613401068548,0.007612613401068548
68,0.1584893192461111,3.2122473536099174,-0.3491517508745784,3.2311669727689254,-6.203349708545155,0.007612613401068548,0.007612613401068548
69,0.12589254117941662,3.2289457937422603,-0.4042899910316843,3.25415754624361,-7.136752776244583,0.007612613401068548,0.007612613401068548
70,0.1,3.2475228809550414,-0.48001993360168704,3.2828073350383358,-8.408071478805846,0.007612613401068548,0.007612613401068548
71,0.07943282347242805,3.2849050348610995,-0.5663624709932362,3.333371796935554,-9.782399137535041,0.007612613401068548,0.007612613401068548
72,0.0630957344480193,3.320270368624122,-0.6879953375119542,3.390801218768442,-11.706625142134087,0.007612613401068548,0.007612613401068548
73,0.050118723362727144,3.369063261708818,-0.7981741700943995,3.4623213697174244,-13.32836591529348,0.007612613401068548,0.007612613401068548
74,0.03981071705534969,3.415010225136171,-0.9816990018532407,3.5533122249563505,-16.038138883550054,0.007612613401068548,0.007612613401068548
75,0.03162277660168379,3.4850769841157905,-1.1733986059279653,3.677312316571344,-18.607983385867445,0.007612613401068548,0.007612613401068548
76,0.02511886431509577,3.5659339360054636,-1.4050388344435893,3.832756053057645,-21.50528675481048,0.007612613401068548,0.007612613401068548
77,0.01995262314968879,3.669155374056708,-1.69300544457759,4.040911851839704,-24.769335966267878,0.007612613401068548,0.007612613401068548
78,0.01584893192461111,3.7706171573192755,-2.03148418971083,4.283045850807058,-28.314322961441746,0.007612613401068548,0.007612613401068548
79,0.012589254117941661,3.9043789923172847,-2.432795741657204,4.600290255654959,-31.926792477745703,0.007612613401068548,0.007612613401068548
80,0.01,4.072865536212099,-2.9344308329818865,5.019872308098985,-35.77211294698699,0.007612613401068548,0.007612613401068548
