Freq,Zreal,Zimag,Zmod,Zphz,sigma_re,sigma_im
1000000.0,0.9917695415878359,0.006952934765247101,0.9917939135340547,0.40167324585659325,0.023886929596845716,0.023886929596845716
794328.2347242822,0.9566771715400985,-0.007971699054449126,0.9567103838318981,-0.4774172042790509,0.023893376909372314,0.023893376909372314
630957.344480193,1.0454500247695933,0.02609936320700051,1.0457757556238116,1.430075834323482,0.023901128764511722,0.023901128764511722
501187.2336272725,1.0195452351154017,0.005475136914803263,1.0195599362326648,0.3076854377079021,0.02391044923595735,0.02391044923595735
398107.1705534969,1.029294331771664,-0.0006345717757877845,1.029294527382039,-0.0353235015700045,0.023921655901982523,0.023921655901982523
316227.7660168379,1.0042869378316115,0.011956390605561825,1.0043581078357997,0.682094261191028,0.02393513070682985,0.02393513070682985
251188.6431509582,0.9533333250306661,0.008873307335356144,0.9533746190229176,0.5332745290884585,0.02395133303530576,0.02395133303530576
199526.2314968879,0.953761518338318,0.024563598001370757,0.9540777768137075,1.4752948424236008,0.023970815454640065,0.023970815454640065
158489.3192461114,0.9761052103988378,-0.0012217096740760177,0.9761059749547111,-0.07171232241881695,0.023994242671727707,0.023994242671727707
125892.54117941661,1.0184066586997125,-0.01947242148354895,1.018592802685325,-1.0953891805404994,0.024022414367473335,0.024022414367473335
100000.0,1.039144255108977,0.008988545220554487,1.0391831296124723,0.49559323320483856,0.024056292706954537,0.024056292706954537
79432.82347242821,0.9819471626012494,-0.023271333777566405,0.9822228795525135,-1.3576083504752836,0.024097035488837647,0.024097035488837647
63095.7344480193,1.0084010445382616,0.0026682440735522894,1.0084045746387176,0.15160512592272718,0.024146036094525505,0.024146036094525505
50118.72336272725,1.0012889703543948,0.0217934905818104,1.0015261146795442,1.2468707278030353,0.024204971631259408,0.024204971631259408
39810.71705534969,0.9745271827301223,-0.02360877660583989,0.9748131124542456,-1.3877691143373931,0.024275860936892258,0.024275860936892258
31622.776601683792,1.0329576923445214,-0.02329907038744286,1.0332204222016896,-1.2921265715294337,0.024361134426939587,0.024361134426939587
25118.864315095823,0.9898180304172005,0.02130060926242271,0.9900471954881426,1.2327989921077127,0.024463718109116527,0.024463718109116527
