tau,gamma
1e-07,1.5390765132542965e-06
1.1097524964120721e-07,1.3221909408953298e-05
1.2315506032928263e-07,6.637180219588884e-05
1.3667163564620074e-07,0.00019686576434348968
1.5167168884709241e-07,0.0003571191113856577
1.6831803533309585e-07,0.00043436059126501287
1.867913599020781e-07,0.00041969393907072484
2.0729217795953698e-07,0.00037543281693729004
2.300430119772917e-07,0.00033031623984221373
2.5529080682395163e-07,0.00029382098491582184
2.833096101839324e-07,0.000263400787191133
3.1440354715915e-07,0.00023989630694434342
3.489101213406774e-07,0.00022057453349614244
3.872038781812557e-07,0.00020552233821942203
4.2970047043208437e-07,0.00019285554571504826
4.768611697714474e-07,0.00018211362161881894
5.291978735958437e-07,0.00017242425578736288
5.872786613189477e-07,0.00016274414518832177
6.517339604882421e-07,0.00015350608171379386
7.232633896483533e-07,0.00014329593265032328
8.026433522257174e-07,0.00013360473565765746
8.907354638610439e-07,0.00012328717821282574
9.884959046625586e-07,0.00011384301343078646
1.096985797892384e-06,0.00010480515877946309
1.217382727739662e-06,9.693319867979557e-05
1.3509935211980278e-06,9.023556692619187e-05
1.499268432786047e-06,8.478885491536002e-05
1.6638168860761274e-06,8.082620848853567e-05
1.8464249428955464e-06,7.806917448831354e-05
2.049074689815846e-06,7.692921065940575e-05
2.2739657523579273e-06,7.703490354276718e-05
2.523539170434766e-06,7.902099684699527e-05
2.800503894183631e-06,8.263309728832362e-05
3.107866187782014e-06,8.888630216097899e-05
3.4489622604057595e-06,9.806388519602958e-05
3.827494478516315e-06,0.00011239210203264091
4.247571552536894e-06,0.00013498365132149381
4.713753134116729e-06,0.000185580876786827
5.2310993080562585e-06,0.00042281691034771487
5.805225516094895e-06,0.0016791314141278613
6.44236350872137e-06,0.005899593517413644
7.149428986597577e-06,0.01325932082187023
7.934096665797492e-06,0.017755146170177972
8.804883581643465e-06,0.013983087483635921
9.771241535346501e-06,0.006554372970833587
1.0843659686896109e-05,0.002005027244481924
1.2033778407775906e-05,0.0006388194996314622
1.3354515629298974e-05,0.00039071922650388687
1.48202070579886e-05,0.00030615025405899475
1.6446761779946626e-05,0.0002431234986584434
1.8251834943190462e-05,0.00020040030773966767
2.0255019392306664e-05,0.00017418151718049592
2.2478058335487252e-05,0.0001574987993458331
2.4945081352303165e-05,0.00014790398118843753
2.7682866303920665e-05,0.00014274895012344248
3.072112998861759e-05,0.00014189936606690042
3.409285069746814e-05,0.00014419937679444595
3.783462617131933e-05,0.00014991635197487418
4.1987070844439056e-05,0.0001582322621034171
4.659525668664687e-05,0.00016894025308097693
5.170920242896755e-05,0.0001809592673542818
5.7384416483024044e-05,0.0001926769959574005
6.368249944718586e-05,0.00020339217567729218
7.067181273927492e-05,0.000209779619466388
7.842822061337681e-05,0.00021340245049106775
8.703591361485166e-05,0.0002116870420639526
9.658832241158708e-05,0.00020745278776245263
0.00010718913192051276,0.00020128971876442507
0.00011895340673703195,0.00019493913232628728
0.0001320088400831418,0.0001903711589948921
0.00014649713983072864,0.00018806941286151417
0.0001625755666443795,0.00018990320648303494
0.00018041864093920718,0.00019586187793943315
0.00020022003718155845,0.00020816849293638082
0.0002221946860939524,0.00022730730893727563
0.0002465811075822604,0.0002570706061742727
0.0002736439997074672,0.00029995747087637105
0.00030367711180354605,0.00036378484672104075
0.00033700643292719284,0.000456591310337985
0.0003739937302478798,0.0005967811407388574
0.0004150404757850477,0.000815947128698284
0.00046059220411451084,0.0013243701528766268
0.0005111433483440171,0.0040871986680846165
0.0005672426068491978,0.021464563091713785
0.0006294988990221888,0.09433759907940172
0.0006985879746785249,0.28979841655772703
0.0007752597488629464,0.6804322782733975
0.000860346441668451,1.3198922023583883
0.0009547716114208065,1.9607719632425094
0.001059560179277617,2.043442860741397
0.0011758495540521582,1.550690215290185
0.0013049019780144017,0.9527908597259034
0.001448118227674533,0.4673564047610443
0.0016070528182616384,0.159761042439714
0.0017834308769319094,0.03470326716093294
0.0019791668678535573,0.005059500742163731
0.002196385372416547,0.0008944503417048528
0.002437444150122222,0.0004486899059079029
0.002704959730463137,0.00035163316098351435
0.0030018358135755923,0.0003018333987720461
0.003331294787934677,0.0002751869346189239
0.0036969127071950323,0.00026562736111815767
0.00410265810582719,0.0002785499465078683
0.004552935074866948,0.00044065721107089606
0.00505263106533568,0.0023544772847329948
0.005607169938205458,0.01719511896749303
0.006222570836730231,0.08592599103638265
0.006905513520162331,0.28719801166416875
0.007663410868007463,0.7281172530934097
0.008504489341802686,1.5079732674867001
0.009437878277775391,2.316544248115245
0.010473708979594508,2.3082924819819852
0.011623224686798541,1.389562016233531
0.01289890261253308,0.49246549853880633
0.014314589375234785,0.10201624451895629
0.015885651294280528,0.012425685647391101
0.01762914118095948,0.0009742842183496635
0.01956398343517065,0.0001168338657137524
0.021711179456945052,6.286676834681786e-05
0.02409403560239527,4.9538581392998285e-05
0.026738416158399492,4.118175622609847e-05
0.029673024081888724,3.522921136985177e-05
0.032929712550971546,3.0989201489840435e-05
