freq,Zreal,Zimag
15.915494309189533,0.008164975266816324,-0.05157928298406714
12.642126499382869,0.012821021072282213,-0.0796797596954814
10.041998025415856,0.020030802360207767,-0.11123693829764907
7.976642564633298,0.031061029109709665,-0.14723613759968893
6.3360724073917325,0.04764625646787462,-0.18836043383289164
5.032921210448705,0.07199499423041934,-0.23472023086723176
3.9977914206021117,0.10663444218162842,-0.28550834623325083
3.1755586019227526,0.15401517875070675,-0.33868304323863263
2.5224358585288083,0.2158685205176652,-0.39085515640376345
2.0036420227104164,0.29245211848038,-0.43756558785657085
1.5915494309189535,0.3819525206172597,-0.47403636511404357
1.2642126499382869,0.4803677711934608,-0.49626838590093003
1.0041998025415853,0.5820619046074058,-0.5021276242859276
0.7976642564633296,0.6808815509988158,-0.4919753248188383
0.6336072407391731,0.7714291900023926,-0.46858353254135204
0.5032921210448704,0.8500377896285244,-0.4364254921319195
0.3997791420602112,0.9152002634736136,-0.4006700607676422
0.3175558601922753,0.9674659118655302,-0.36622244308178403
0.2522435858528808,1.0089733493459643,-0.3370328148705587
0.20036420227104154,1.042836892950679,-0.3157478247898932
0.15915494309189535,1.0725691867288396,-0.3036553646978089
0.1264212649938287,1.1016329966214204,-0.3008049557858254
0.10041998025415852,1.1331201826133213,-0.30619575043939407
0.07976642564633292,1.1695111836832892,-0.317985277303402
0.06336072407391727,1.2124850876103852,-0.3337258156802153
0.050329212104487035,1.2627905985963697,-0.350644427427389
0.03997791420602112,1.3202090290637205,-0.3659567768685364
0.031755586019227525,1.3836295679606905,-0.37717635803815397
0.02522435858528807,1.451229427050943,-0.3823714692402608
0.020036420227104144,1.5207267945190936,-0.38033345904752375
0.015915494309189534,1.58966323131014,-0.37064104361923483
0.012642126499382868,1.6556742626919472,-0.353625957640639
0.010041998025415852,1.716717006222399,-0.33025878979234236
0.007976642564633292,1.771235694835338,-0.30197976118526504
0.006336072407391728,1.8182561027952544,-0.2704998862132259
0.005032921210448704,1.8574073545504435,-0.23759656532138343
0.003997791420602112,1.888875683967595,-0.20492606070492952
0.003175558601922753,1.9133010703787334,-0.17387330574828472
0.0025224358585288066,1.931634726489431,-0.145455448203839
0.002003642022710414,1.9449815651741142,-0.1202878484159714
0.0015915494309189536,1.9544541223749405,-0.09861008670664154
