tau,ftp,ftp_lo,ftp_hi
-15.7946556044508,3.52587575174714e-18,3.04557420046343e-77,8.24054854576876e-13
-15.7099451160798,3.53700051149954e-18,3.13019011910688e-77,8.24054881784055e-13
-15.6252346277088,3.54815941873714e-18,3.21714923616794e-77,8.24054908988974e-13
-15.5405241393377,3.55935257518767e-18,3.30651622515474e-77,8.24054936191632e-13
-15.4558136509667,3.57058008287218e-18,3.39835753863342e-77,8.24054963392029e-13
-15.3711031625957,3.58184204410581e-18,3.49274145700203e-77,8.24054990590165e-13
-15.2863926742247,3.5931385614986e-18,3.58973813859598e-77,8.2405501778604e-13
-15.2016821858537,3.60446973795634e-18,3.68941967116444e-77,8.24055044979655e-13
-15.1169716974826,3.61583567668138e-18,3.79186012475086e-77,8.24055072171009e-13
-15.0322612091116,3.62723648117347e-18,3.89713560601907e-77,8.24055099360102e-13
-14.9475507207406,3.63867225523053e-18,4.00532431406245e-77,8.24055126546934e-13
-14.8628402323696,3.65014310294957e-18,4.11650659773787e-77,8.24055153731506e-13
-14.7781297439986,3.66164912872743e-18,4.23076501456486e-77,8.24055180913816e-13
-14.6934192556276,3.67319043726166e-18,4.34818439123291e-77,8.24055208093866e-13
-14.6087087672565,3.68476713355135e-18,4.46885188576147e-77,8.24055235271656e-13
-14.5239982788855,3.69637932289797e-18,4.59285705135553e-77,8.24055262447184e-13
-14.4392877905145,3.70802711090619e-18,4.72029190200555e-77,8.24055289620451e-13
-14.3545773021435,3.71971060348476e-18,4.85125097987735e-77,8.24055316791458e-13
-14.2698668137725,3.73142990684733e-18,4.98583142454136e-77,8.24055343960204e-13
-14.1851563254014,3.74318512751326e-18,5.12413304409047e-77,8.24055371126689e-13
-14.1004458370304,3.75497637230854e-18,5.26625838819989e-77,8.24055398290914e-13
-14.0157353486594,3.7668037483666e-18,5.41231282317896e-77,8.24055425452877e-13
-13.9310248602884,3.77866736312914e-18,5.56240460907123e-77,8.2405545261258e-13
-13.8463143719174,3.79056732434709e-18,5.71664497885773e-77,8.24055479770022e-13
-13.7616038835464,3.8025037400813e-18,5.87514821982068e-77,8.24055506925203e-13
-13.6768933951753,3.81447671870357e-18,6.03803175712589e-77,8.24055534078124e-13
-13.5921829068043,3.82648636889739e-18,6.20541623968541e-77,8.24055561228784e-13
-13.5074724184333,3.83853279965887e-18,6.37742562836094e-77,8.24055588377183e-13
-13.4227619300623,3.85061612029755e-18,6.55418728657306e-77,8.24055615523321e-13
-13.3380514416913,3.86273644043736e-18,6.73583207338e-77,8.24055642667198e-13
-13.2533409533202,3.87489387001742e-18,6.92249443909396e-77,8.24055669808815e-13
-13.1686304649492,3.88708851929291e-18,7.11431252350473e-77,8.2405569694817e-13
-13.0839199765782,3.89932049883599e-18,7.31142825678013e-77,8.24055724085265e-13
-12.9992094882072,3.91158991953666e-18,7.51398746311553e-77,8.24055751220099e-13
-12.9144989998362,3.92389689260358e-18,7.72213996721012e-77,8.24055778352673e-13
-12.8297885114652,3.93624152956509e-18,7.93603970364255e-77,8.24055805482985e-13
-12.7450780230941,3.94862394226997e-18,8.15584482922751e-77,8.24055832611037e-13
-12.6603675347231,3.96104424288839e-18,8.38171783843462e-77,8.24055859736828e-13
-12.5756570463521,3.97350254391277e-18,8.61382568194776e-77,8.24055886860358e-13
-12.4909465579811,3.98599895815871e-18,8.85233988846033e-77,8.24055913981627e-13
-12.4062360696101,3.99853359876584e-18,9.09743668977943e-77,8.24055941100636e-13
-12.321525581239,4.0111065791987e-18,9.34929714934622e-77,8.24055968217384e-13
-12.236815092868,4.02371801324779e-18,9.60810729424841e-77,8.24055995331871e-13
-12.152104604497,4.03636801503023e-18,9.87405825083304e-77,8.24056022444097e-13
-12.067394116126,4.0490566989909e-18,1.01473463840071e-76,8.24056049554062e-13
-11.982683627755,4.0617841799032e-18,1.04281734403347e-76,8.24056076661767e-13
-11.897973139384,4.07455057286999e-18,1.07167466950262e-76,8.24056103767211e-13
-11.8132626510129,4.08735599332451e-18,1.10132791029293e-76,8.24056130870394e-13
-11.7285521626419,4.10020055703131e-18,1.13179894536316e-76,8.24056157971316e-13
-11.6438416742709,4.11308438008719e-18,1.16311025307824e-76,8.24056185069978e-13
-11.5591311858999,4.12600757892202e-18,1.19528492757486e-76,8.24056212166378e-13
-11.4744206975289,4.13897027029975e-18,1.22834669557266e-76,8.24056239260518e-13
-11.3897102091578,4.15197257131934e-18,1.26231993364266e-76,8.24056266352397e-13
-11.3049997207868,4.16501459941559e-18,1.29722968594532e-76,8.24056293442016e-13
-11.2202892324158,4.1780964723602e-18,1.33310168245146e-76,8.24056320529373e-13
-11.1355787440448,4.19121830826257e-18,1.36996235765847e-76,8.2405634761447e-13
-11.0508682556738,4.20438022557087e-18,1.40783886981569e-76,8.24056374697305e-13
-10.9661577673027,4.21758234307285e-18,1.44675912067241e-76,8.24056401777881e-13
-10.8814472789317,4.23082477989686e-18,1.4867517757633e-76,8.24056428856195e-13
-10.7967367905607,4.24410765551276e-18,1.52784628524501e-76,8.24056455932248e-13
-10.7120263021897,4.25743108973285e-18,1.57007290529903e-76,8.24056483006041e-13
-10.6273158138187,4.27079520271283e-18,1.61346272011731e-76,8.24056510077573e-13
-10.5426053254477,4.28420011495283e-18,1.65804766448436e-76,8.24056537146844e-13
-10.4578948370766,4.2976459472982e-18,1.70386054697382e-76,8.24056564213854e-13
-10.3731843487056,4.31113282094056e-18,1.75093507377543e-76,8.24056591278604e-13
-10.2884738603346,4.3246608574188e-18,1.799305873169e-76,8.24056618341092e-13
-10.2037633719636,4.33823017861995e-18,1.84900852066395e-76,8.2405664540132e-13
-10.1190528835926,4.35184090678011e-18,1.90007956482139e-76,8.24056672459287e-13
-10.0343423952215,4.36549316448561e-18,1.95255655377824e-76,8.24056699514994e-13
-9.94963190685053,4.37918707467373e-18,2.00647806249136e-76,8.24056726568439e-13
-9.86492141847951,4.39292276063385e-18,2.06188372072195e-76,8.24056753619624e-13
-9.78021093010849,4.40670034600833e-18,2.11881424177991e-76,8.24056780668548e-13
-9.69550044173747,4.42051995479353e-18,2.17731145204888e-76,8.24056807715211e-13
-9.61078995336645,4.43438171134078e-18,2.23741832131295e-76,8.24056834759613e-13
-9.52607946499543,4.44828574035726e-18,2.2991789939067e-76,8.24056861801755e-13
-9.44136897662441,4.46223216690717e-18,2.36263882071121e-76,8.24056888841635e-13
-9.3566584882534,4.47622111641254e-18,2.42784439201836e-76,8.24056915879255e-13
-9.27194799988238,4.49025271465438e-18,2.49484357128768e-76,8.24056942914614e-13
-9.18723751151136,4.50432708777348e-18,2.56368552981862e-76,8.24056969947713e-13
-9.10252702314034,4.51844436227154e-18,2.63442078236489e-76,8.2405699697855e-13
-9.01781653476932,4.53260466501219e-18,2.70710122371385e-76,8.24057024007127e-13
-8.9331060463983,4.54680812322177e-18,2.78178016626029e-76,8.24057051033443e-13
-8.84839555802729,4.56105486449068e-18,2.8585123785978e-76,8.24057078057498e-13
-8.76368506965627,4.575345016774e-18,2.93735412515837e-76,8.24057105079292e-13
-8.67897458128525,4.58967870839286e-18,3.01836320692676e-76,8.24057132098825e-13
-8.59426409291423,4.60405606803514e-18,3.10159900325934e-76,8.24057159116098e-13
-8.50955360454321,4.61847722475668e-18,3.18712251483712e-76,8.2405718613111e-13
-8.42484311617219,4.63294230798215e-18,3.27499640778377e-76,8.24057213143861e-13
-8.34013262780118,4.64745144750626e-18,3.36528505897944e-76,8.24057240154351e-13
-8.25542213943016,4.66200477349457e-18,3.45805460260435e-76,8.24057267162581e-13
-8.17071165105914,4.67660241648463e-18,3.55337297794282e-76,8.24057294168549e-13
-8.08600116268812,4.69124450738699e-18,3.65130997848462e-76,8.24057321172257e-13
-8.0012906743171,4.70593117748621e-18,3.75193730235645e-76,8.24057348173704e-13
-7.91658018594608,4.72066255844189e-18,3.85532860412031e-76,8.2405737517289e-13
-7.83186969757506,4.73543878228966e-18,3.96155954797628e-76,8.24057402169816e-13
-7.74715920920405,4.75025998144234e-18,4.07070786240663e-76,8.24057429164481e-13
-7.66244872083303,4.76512628869086e-18,4.18285339630072e-76,8.24057456156884e-13
-7.57773823246201,4.78003783720535e-18,4.29807817660045e-76,8.24057483147027e-13
-7.49302774409099,4.79499476053616e-18,4.41646646750808e-76,8.24057510134909e-13
-7.40831725571997,4.80999719261494e-18,4.53810483129663e-76,8.24057537120531e-13
-7.32360676734896,4.82504526775565e-18,4.66308219076893e-76,8.24057564103892e-13
-7.23889627897794,4.84013912065564e-18,4.79148989340697e-76,8.24057591084991e-13
-7.15418579060692,4.85527888639668e-18,4.92342177725999e-76,8.2405761806383e-13
-7.0694753022359,4.87046470044605e-18,5.0589742386155e-76,8.24057645040408e-13
-6.98476481386488,4.88569669865759e-18,5.19824630150324e-76,8.24057672014726e-13
-6.90005432549386,4.90097501727274e-18,5.34133968908083e-76,8.24057698986782e-13
-6.81534383712284,4.91629979292161e-18,5.48835889695202e-76,8.24057725956578e-13
-6.73063334875183,4.93167116262408e-18,5.63941126846911e-76,8.24057752924113e-13
-6.64592286038081,4.94708926379083e-18,5.79460707207448e-76,8.24057779889387e-13
-6.56121237200979,4.96255423422447e-18,5.95405958073442e-76,8.240578068524e-13
-6.47650188363877,4.97806621212052e-18,6.11788515352378e-76,8.24057833813153e-13
-6.39179139526775,4.99362533606861e-18,6.28620331941616e-76,8.24057860771645e-13
-6.30708090689673,5.00923174505347e-18,6.459136863344e-76,8.24057887727875e-13
-6.22237041852572,5.02488557845609e-18,6.63681191458398e-76,8.24057914681846e-13
-6.1376599301547,5.04058697605471e-18,6.81935803753659e-76,8.24057941633555e-13
-6.05294944178368,5.05633607802601e-18,7.00690832495746e-76,8.24057968583003e-13
-5.96823895341266,5.07213302494611e-18,7.19959949371428e-76,8.24057995530191e-13
-5.88352846504164,5.0879779577918e-18,7.3975719831306e-76,8.24058022475118e-13
-5.79881797667062,5.10387101794151e-18,7.60097005599006e-76,8.24058049417784e-13
-5.7141074882996,5.11981234717645e-18,7.80994190227168e-76,8.24058076358189e-13
-5.62939699992859,5.13580208768177e-18,8.02463974568987e-76,8.24058103296334e-13
-5.54468651155757,5.15184038204757e-18,8.24521995311368e-76,8.24058130232217e-13
-5.45997602318655,5.16792737327012e-18,8.47184314694634e-76,8.2405815716584e-13
-5.37526553481553,5.18406320475291e-18,8.70467432053879e-76,8.24058184097202e-13
-5.29055504644451,5.20024802030774e-18,8.94388295672614e-76,8.24058211026303e-13
-5.20584455807349,5.21648196415594e-18,9.18964314956502e-76,8.24058237953143e-13
-5.12113406970248,5.2327651809294e-18,9.44213372936045e-76,8.24058264877723e-13
-5.03642358133146,5.24909781567173e-18,9.70153839107378e-76,8.24058291800042e-13
-4.95171309296044,5.26548001383933e-18,9.96804582619468e-76,8.24058318720099e-13
-4.86700260458942,5.28191192130272e-18,1.0241849858181e-75,8.24058345637897e-13
-4.7822921162184,5.2983936843474e-18,1.05231495815544e-75,8.24058372553433e-13
-4.69758162784738,5.31492544967518e-18,1.08121495047517e-75,8.24058399466708e-13
-4.61287113947637,5.33150736440528e-18,1.1109059696837e-75,8.24058426377723e-13
-4.52816065110535,5.34813957607543e-18,1.14140959381732e-75,8.24058453286477e-13
-4.44345016273433,5.36482223264304e-18,1.17274798751652e-75,8.2405848019297e-13
-4.35873967436331,5.38155548248639e-18,1.20494391791743e-75,8.24058507097202e-13
-4.27402918599229,5.39833947440569e-18,1.23802077097327e-75,8.24058533999174e-13
-4.18931869762127,5.41517435762434e-18,1.27200256821553e-75,8.24058560898884e-13
-4.10460820925026,5.43206028179004e-18,1.30691398396797e-75,8.24058587796334e-13
-4.01989772087924,5.44899739697594e-18,1.34278036302512e-75,8.24058614691523e-13
-3.93518723250822,5.46598585368184e-18,1.37962773880792e-75,8.24058641584451e-13
-3.8504767441372,5.48302580283534e-18,1.4174828520091e-75,8.24058668475118e-13
-3.76576625576618,5.50011739579294e-18,1.45637316974194e-75,8.24058695363525e-13
-3.68105576739516,5.51726078434136e-18,1.4963269052054e-75,8.2405872224967e-13
-3.59634527902414,5.53445612069863e-18,1.53737303787984e-75,8.24058749133555e-13
-3.51163479065313,5.55170355751527e-18,1.57954133426763e-75,8.24058776015179e-13
-3.42692430228211,5.56900324787552e-18,1.62286236919281e-75,8.24058802894543e-13
-3.34221381391109,5.58635534529843e-18,1.66736754767572e-75,8.24058829771645e-13
-3.25750332554007,5.60376000373918e-18,1.71308912739702e-75,8.24058856646487e-13
-3.17279283716905,5.6212173775901e-18,1.76006024176756e-75,8.24058883519067e-13
-3.08808234879803,5.63872762168212e-18,1.80831492362063e-75,8.24058910389387e-13
-3.00337186042701,5.6562908912857e-18,1.85788812954243e-75,8.24058937257447e-13
-2.918661372056,5.67390734211224e-18,1.90881576485869e-75,8.24058964123245e-13
-2.83395088368498,5.69157713031513e-18,1.96113470929471e-75,8.24058990986782e-13
-2.74924039531396,5.70930041249108e-18,2.01488284332696e-75,8.24059017848059e-13
-2.66452990694294,5.72707734568123e-18,2.07009907524508e-75,8.24059044707075e-13
-2.57981941857192,5.74490808737245e-18,2.12682336894232e-75,8.2405907156383e-13
-2.49510893020091,5.76279279549852e-18,2.18509677245624e-75,8.24059098418324e-13
-2.41039844182989,5.78073162844135e-18,2.24496144727665e-75,8.24059125270558e-13
-2.32568795345887,5.79872474503222e-18,2.30646069844446e-75,8.2405915212053e-13
-2.24097746508785,5.81677230455295e-18,2.36963900546052e-75,8.24059178968242e-13
-2.15626697671683,5.8348744667373e-18,2.43454205402706e-75,8.24059205813693e-13
-2.07155648834581,5.85303139177191e-18,2.5012167686443e-75,8.24059232656883e-13
-1.98684599997479,5.87124324029785e-18,2.56971134608461e-75,8.24059259497812e-13
-1.90213551160378,5.88951017341162e-18,2.64007528976801e-75,8.24059286336481e-13
-1.81742502323276,5.90783235266662e-18,2.71235944506357e-75,8.24059313172889e-13
-1.73271453486174,5.92620994007412e-18,2.78661603554052e-75,8.24059340007036e-13
-1.64800404649072,5.94464309810482e-18,2.8628987001955e-75,8.24059366838922e-13
-1.5632935581197,5.96313198968984e-18,2.94126253168272e-75,8.24059393668547e-13
-1.47858306974868,5.98167677822206e-18,3.02176411557125e-75,8.24059420495911e-13
-1.39387258137767,6.00027762755752e-18,3.10446157066036e-75,8.24059447321015e-13
-1.30916209300665,6.01893470201647e-18,3.18941459037923e-75,8.24059474143857e-13
-1.22445160463563,6.03764816638479e-18,3.27668448530035e-75,8.24059500964439e-13
-1.13974111626461,6.05641818591517e-18,3.36633422679699e-75,8.24059527782761e-13
-1.05503062789359,6.07524492632845e-18,3.45842849187473e-75,8.24059554598821e-13
-0.970320139522575,6.09412855381483e-18,3.55303370920983e-75,8.2405958141262e-13
-0.885609651151557,6.11306923503524e-18,3.65021810642466e-75,8.24059608224159e-13
-0.800899162780537,6.1320671371225e-18,3.75005175863552e-75,8.24059635033437e-13
-0.716188674409519,6.15112242768271e-18,3.85260663830564e-75,8.24059661840454e-13
-0.631478186038501,6.17023527479655e-18,3.95795666643854e-75,8.2405968864521e-13
-0.546767697667482,6.18940584702046e-18,4.06617776514846e-75,8.24059715447705e-13
-0.462057209296464,6.20863431338807e-18,4.17734791164295e-75,8.2405974224794e-13
-0.377346720925446,6.22792084341139e-18,4.29154719365776e-75,8.24059769045913e-13
-0.292636232554428,6.24726560708217e-18,4.40885786638129e-75,8.24059795841626e-13
-0.207925744183408,6.26666877487321e-18,4.52936441090838e-75,8.24059822635078e-13
-0.12321525581239,6.28613051773968e-18,4.65315359426689e-75,8.2405984942627e-13
-0.0385047674413725,6.30565100712039e-18,4.78031453105489e-75,8.240598762152e-13
0.0462057209296453,6.32523041493911e-18,4.91093874673523e-75,8.24059903001869e-13
0.130916209300665,6.34486891360604e-18,5.04512024263149e-75,8.24059929786278e-13
0.215626697671685,6.36456667601878e-18,5.18295556266736e-75,8.24059956568426e-13
0.300337186042701,6.38432387556408e-18,5.32454386190229e-75,8.24059983348313e-13
0.385047674413721,6.4041406861189e-18,5.46998697690508e-75,8.24060010125939e-13
0.469758162784736,6.42401728205186e-18,5.61938949801817e-75,8.24060036901305e-13
0.554468651155756,6.44395383822451e-18,5.7728588435638e-75,8.24060063674409e-13
0.639179139526776,6.46395052999268e-18,5.93050533604128e-75,8.24060090445253e-13
0.723889627897792,6.4840075332079e-18,6.09244228037049e-75,8.24060117213836e-13
0.808600116268812,6.50412502421865e-18,6.25878604423582e-75,8.24060143980158e-13
0.893310604639832,6.5243031798718e-18,6.42965614058784e-75,8.24060170744219e-13
0.978021093010848,6.54454217751386e-18,6.6051753123588e-75,8.2406019750602e-13
1.06273158138187,6.5648421949925e-18,6.78546961945084e-75,8.2406022426556e-13
1.14744206975289,6.58520341065775e-18,6.97066852806031e-75,8.24060251022838e-13
1.2321525581239,6.60562600336344e-18,7.16090500239822e-75,8.24060277777856e-13
1.31686304649492,6.62611015246861e-18,7.35631559887217e-75,8.24060304530614e-13
1.40157353486594,6.64665603783873e-18,7.55704056279314e-75,8.2406033128111e-13
1.48628402323696,6.66726383984729e-18,7.76322392768068e-75,8.24060358029345e-13
1.57099451160798,6.68793373937707e-18,7.97501361722781e-75,8.2406038477532e-13
1.65570499997899,6.70866591782143e-18,8.19256155000279e-75,8.24060411519034e-13
1.74041548835001,6.72946055708591e-18,8.41602374695874e-75,8.24060438260487e-13
1.82512597672103,6.75031783958946e-18,8.6455604418252e-75,8.24060464999679e-13
1.90983646509205,6.77123794826591e-18,8.88133619446252e-75,8.2406049173661e-13
1.99454695346307,6.79222106656528e-18,9.12352000725067e-75,8.24060518471281e-13
2.07925744183409,6.81326737845531e-18,9.37228544460478e-75,8.2406054520369e-13
2.16396793020511,6.8343770684228e-18,9.62781075568816e-75,8.24060571933839e-13
2.24867841857613,6.85555032147495e-18,9.8902790004184e-75,8.24060598661727e-13
2.33338890694715,6.87678732314094e-18,1.01598781788504e-74,8.24060625387354e-13
2.41809939531816,6.89808825947322e-18,1.04368013640246e-74,8.24060652110721e-13
2.50280988368918,6.91945331704894e-18,1.07212468383772e-74,8.24060678831826e-13
2.5875203720602,6.94088268297141e-18,1.10134182338039e-74,8.24060705550671e-13
2.67223086043122,6.9623765448715e-18,1.13135246754784e-74,8.24060732267255e-13
2.75694134880224,6.98393509090911e-18,1.16217809295211e-74,8.24060758981578e-13
2.84165183717325,7.00555850977463e-18,1.19384075546245e-74,8.2406078569364e-13
2.92636232554427,7.02724699069021e-18,1.22636310577404e-74,8.24060812403441e-13
3.01107281391529,7.04900072341147e-18,1.25976840539349e-74,8.24060839110982e-13
3.09578330228631,7.07081989822868e-18,1.29408054305261e-74,8.24060865816262e-13
3.18049379065733,7.09270470596841e-18,1.32932405156155e-74,8.2406089251928e-13
3.26520427902835,7.11465533799488e-18,1.36552412511335e-74,8.24060919220038e-13
3.34991476739936,7.13667198621146e-18,1.40270663705141e-74,8.24060945918536e-13
3.43462525577038,7.15875484306211e-18,1.44089815811305e-74,8.24060972614772e-13
3.5193357441414,7.18090410153286e-18,1.48012597516094e-74,8.24060999308747e-13
3.60404623251242,7.20311995515329e-18,1.52041811041619e-74,8.24061026000462e-13
3.68875672088344,7.22540259799793e-18,1.56180334120582e-74,8.24061052689916e-13
3.77346720925445,7.24775222468783e-18,1.60431122023927e-74,8.24061079377109e-13
3.85817769762547,7.27016903039202e-18,1.64797209642659e-74,8.24061106062041e-13
3.94288818599649,7.29265321082902e-18,1.69281713625428e-74,8.24061132744712e-13
4.02759867436751,7.31520496226816e-18,1.73887834573266e-74,8.24061159425123e-13
4.11230916273853,7.33782448153133e-18,1.78618859293042e-74,8.24061186103273e-13
4.19701965110955,7.36051196599433e-18,1.83478163111187e-74,8.24061212779161e-13
4.28173013948057,7.38326761358827e-18,1.88469212249276e-74,8.24061239452789e-13
4.36644062785159,7.40609162280137e-18,1.93595566263199e-74,8.24061266124157e-13
4.4511511162226,7.42898419268013e-18,1.98860880547463e-74,8.24061292793263e-13
4.53586160459362,7.45194552283117e-18,2.04268908906538e-74,8.24061319460108e-13
4.62057209296464,7.47497581342243e-18,2.09823506194895e-74,8.24061346124693e-13
4.70528258133566,7.4980752651849e-18,2.15528631027605e-74,8.24061372787017e-13
4.78999306970668,7.52124407941412e-18,2.21388348563468e-74,8.2406139944708e-13
4.8747035580777,7.54448245797163e-18,2.27406833362394e-74,8.24061426104882e-13
4.95941404644871,7.56779060328649e-18,2.33588372319293e-74,8.24061452760423e-13
5.04412453481973,7.59116871835702e-18,2.39937367676258e-74,8.24061479413703e-13
5.12883502319075,7.61461700675202e-18,2.46458340115261e-74,8.24061506064723e-13
5.21354551156177,7.6381356726126e-18,2.53155931933515e-74,8.24061532713482e-13
5.29825599993279,7.66172492065356e-18,2.60034910303576e-74,8.2406155935998e-13
5.38296648830381,7.68538495616508e-18,2.67100170620624e-74,8.24061586004217e-13
5.46767697667482,7.70911598501398e-18,2.74356739939057e-74,8.24061612646193e-13
5.55238746504584,7.7329182136457e-18,2.81809780500962e-74,8.24061639285909e-13
5.63709795341686,7.75679184908555e-18,2.89464593358723e-74,8.24061665923363e-13
5.72180844178788,7.78073709894042e-18,2.97326622094401e-74,8.24061692558557e-13
5.8065189301589,7.80475417140028e-18,3.05401456638427e-74,8.2406171919149e-13
5.89122941852991,7.82884327523983e-18,3.13694837190181e-74,8.24061745822162e-13
5.97593990690094,7.85300461981999e-18,3.22212658243347e-74,8.24061772450573e-13
6.06065039527195,7.87723841508955e-18,3.30960972718528e-74,8.24061799076723e-13
6.14536088364297,7.90154487158673e-18,3.39945996206389e-74,8.24061825700613e-13
6.23007137201399,7.9259242004408e-18,3.49174111323803e-74,8.24061852322241e-13
6.31478186038501,7.95037661337368e-18,3.58651872186427e-74,8.24061878941609e-13
6.39949234875603,7.9749023227015e-18,3.68386009000463e-74,8.24061905558716e-13
6.48420283712705,7.99950154133622e-18,3.78383432777042e-74,8.24061932173562e-13
6.56891332549806,8.02417448278718e-18,3.88651240172265e-74,8.24061958786148e-13
6.65362381386908,8.04892136116291e-18,3.99196718456457e-74,8.24061985396472e-13
6.7383343022401,8.07374239117253e-18,4.1002735061591e-74,8.24062012004536e-13
6.82304479061112,8.09863778812743e-18,4.21150820590629e-74,8.24062038610339e-13
6.90775527898214,8.12360776794303e-18,4.32575018651792e-74,8.2406206521388e-13
