tau,ftp,ftp_lo,ftp_hi
-22.0310269169978,1.01277898130479e-09,9.34678076471535e-10,1.08008200660565e-09
-20.6362202829899,1.58290226800284e-08,1.47743100273348e-08,1.66985105646956e-08
-19.3007671227696,1.76771674278068e-07,1.66678069550742e-07,1.84909813209801e-07
-18.0246674363369,1.45145815863058e-06,1.38098178871338e-06,1.50728577963447e-06
-16.8079212236918,9.00517213447732e-06,8.6356854977133e-06,9.29326338314476e-06
-15.6505284848342,4.33297129152098e-05,4.18369106764733e-05,4.44684013286169e-05
-14.5524892197642,0.000165746667505259,0.000160999926532298,0.00016927425786822
-13.5138034284817,0.000516031457340958,0.000503876043242695,0.000524846972871922
-13.1079849175168,0.000776393414988926,0.000759497195972948,0.000788498367572135
-12.5344711109868,0.00133701230236811,0.00131104166147169,0.00135522432031971
-11.9810945221087,0.00217582046611712,0.00213815077304637,0.00220174743876587
-11.6144922672795,0.00294392229455486,0.00289698410152337,0.00297612614828719
-10.902156909484,0.00505821103692653,0.00499025021892261,0.00510384764798257
-10.7538668973598,0.00561825489327706,0.00554557302367386,0.0056669193791707
-9.95259500122762,0.00946590484993055,0.00936785422097539,0.00953011709584006
-9.87117207964261,0.00993822286718382,0.00983783151903173,0.010003890611779
-9.21067657888301,0.0143238427631919,0.0142066078805506,0.0143976198315561
-8.88814003258454,0.016799954690377,0.016677601834359,0.016875967654826
-8.52811163032597,0.0197785886231405,0.0196532823252691,0.0198555630612904
-7.95306076830977,0.0248540100310469,0.0247319749421398,0.0249281327484422
-7.91216480924201,0.0252228847616202,0.0251014459373704,0.0252967067503319
-7.90490015555652,0.0252884501821057,0.0251671437656005,0.0253622639065714
-7.38186320893982,0.0299827965925612,0.0298646893352216,0.0300500153821516
-7.34104215457461,0.0303420188004851,0.0302232772728351,0.0304089314751577
-7.06593428681832,0.0327071446697549,0.0325899857710029,0.0327701421868224
-6.8741276341824,0.0342802301555333,0.0341647609000272,0.0343379228298682
-6.83653762738028,0.0345794581010641,0.0344639542535074,0.0346361060294319
-6.39138657397352,0.0378405106046832,0.0377207782524691,0.0378929108392302
-6.38895808496976,0.0378566758047224,0.0377369562729451,0.0379090830966943
-6.22676058811021,0.0388907813977302,0.0387712661907104,0.0389441439368665
-6.00558899435432,0.0401464863561805,0.0400273258144574,0.0402030753707317
-5.9263545613019,0.0405501463255133,0.0404314711792047,0.0406077903705924
-5.6791448885227,0.0416448476874137,0.0415291221388658,0.0417078763323846
-5.4863170631788,0.0423223080098559,0.042209969787383,0.0423874151987977
-5.4355396721854,0.0424752086182525,0.0423639991113397,0.0425407843138522
-5.41205425647864,0.0425424068542399,0.042431784881324,0.0426078236545358
-5.30401569743035,0.0428235403948423,0.0427156670794246,0.04289090660599
-5.20431709822215,0.0430439016123222,0.042938989790263,0.0431155858742184
-5.06884559060047,0.0432887270493702,0.0431874455797018,0.0433663137725379
-5.05593341375323,0.0433090904685552,0.0432081045504222,0.0433872825727688
-5.04700847571229,0.0433228874191286,0.0432223109402366,0.0434014996636596
-4.96690320307188,0.0434371991459514,0.0433384395261859,0.0435194415289304
-4.93722646617809,0.0434755812400485,0.0433773671891352,0.0435583808651917
-4.90754972928431,0.0435120848385371,0.043414236133509,0.0435961059883907
-4.81851951860295,0.0436122786364657,0.0435158071147074,0.043700420956573
-4.80093773151415,0.0436307646235446,0.0435345376263864,0.0437202786059085
-4.69227153904393,0.043740245236798,0.043644495103598,0.0438379687947795
-4.67394014356693,0.0437585309877971,0.0436626232572352,0.0438576769223743
-4.67013583413403,0.0437623418459306,0.043666568999472,0.0438616853963274
-4.56580346483593,0.0438724661917336,0.0437761501791633,0.0439788567644738
-4.46239867587754,0.0440055784283458,0.0439067324242651,0.0441229734683574
-4.34160567567763,0.0442263181729896,0.0441206938814698,0.0443580099961139
-4.30160072207815,0.0443243879301992,0.044215643290102,0.0444615885968827
-4.19530804383349,0.0446793332551892,0.0445599458909134,0.0448331211115534
-4.12834436403924,0.0450025182974567,0.044872759251617,0.0451687608090231
-3.99695618868578,0.0459989111667753,0.045832627907175,0.0462054015949441
-3.95182732613415,0.0465012073639937,0.0463147041857018,0.0467289013170684
-3.92601952992076,0.0468376601885746,0.0466384192147229,0.0470780648208637
-3.86886393800186,0.0477365007562391,0.0475037864054871,0.0480071747213876
-3.73463117332221,0.0509899157027167,0.0506445139886587,0.0513730515841877
-3.62461995573493,0.05544579784531,0.0549598637909556,0.0559780128920109
-3.55417929424357,0.0595297419579048,0.0589276549397892,0.060185125059035
-3.48306635838266,0.0649312536795114,0.0641972261436394,0.0657276567035425
-3.38466389268486,0.0750776673121794,0.0741355747364763,0.0761034048209587
-3.34959362111094,0.0795846199989381,0.0785605951196077,0.0806959553072936
-3.31997861088047,0.0838016591135239,0.0827080461049135,0.0849837691768772
-3.22608496864606,0.0999217128746593,0.0986233127679515,0.101302578484331
-3.07844252212717,0.134845013804959,0.133298294689207,0.136431611875247
-3.0379153049759,0.146631941646313,0.14503731733655,0.148252912785329
-3.0379032915708,0.146635577581331,0.145040940406448,0.148256540117287
-2.9417365531282,0.178363004120857,0.176726283642981,0.17997211639907
-2.81596706164915,0.226893833444398,0.225402433192039,0.228361574287309
-2.77839399780589,0.242574382434498,0.241170165833623,0.243992794056277
-2.75018383631943,0.254588283104428,0.253263825997935,0.255968748966411
-2.70113404769002,0.275791911974945,0.274644263133831,0.277112751922528
-2.59723751125081,0.32068021619607,0.319871977018889,0.322104110802183
-2.54145072958577,0.34380786935478,0.342732654558189,0.345446402210775
-2.53341077778157,0.347037814302622,0.345912023941124,0.34871151505533
-2.50427745233151,0.358467909633735,0.35716143626045,0.360266963184851
-2.42225387093213,0.387748890322799,0.385902757803581,0.389881580859805
-2.35116676705267,0.408637026706063,0.406353530371402,0.411011619921873
-2.32707348691041,0.414580584915753,0.412169133839097,0.417010188623192
-2.29101614069312,0.42228802736355,0.419734102224576,0.424791258871239
-2.24180199185349,0.430362361409613,0.427627017354067,0.432960276981177
-2.20352432053378,0.434586983439438,0.431779218871488,0.437262769037
-2.19872683431123,0.43498610512224,0.432170299205495,0.437660664244359
-2.17618312673399,0.436467765869033,0.433613810977001,0.439153570388068
-2.15977841045411,0.43713549964462,0.434283906596692,0.439833207235035
-2.15431017169416,0.437280972824971,0.434430424937755,0.439980023459269
-2.1488419329342,0.437387856091675,0.434531877270782,0.440078369106049
-2.13526226977983,0.437486375938483,0.434634782639152,0.440164871175135
-2.13243721665432,0.437476982138495,0.434629204916299,0.44014821556315
-2.10509602285453,0.436855678111413,0.434045984248338,0.439489171195919
-2.06681835153482,0.434385835553754,0.431634089214493,0.436969013691786
-2.01760420269519,0.428542640667199,0.425920478460053,0.430995349437428
-1.96955277679966,0.420091378340073,0.417647441110753,0.422411013845666
-1.96601707819403,0.419367920462457,0.416936255732777,0.421669136609087
-1.95745357633564,0.417560171971642,0.415164917558015,0.41981688965966
-1.88636647245618,0.399708893484812,0.397655626882778,0.401655983624712
-1.81933791215299,0.378836728372511,0.37713674146893,0.380495133484512
-1.8043428910568,0.373723232040371,0.372083524204842,0.375323820120585
-1.7113828321375,0.339329089325455,0.338110613028583,0.340584712119141
-1.69522477165674,0.332995641592541,0.331835553418514,0.334186847146511
-1.69522261508637,0.332994791306149,0.331834713171459,0.334185984894816
-1.60748629569829,0.297716097717822,0.296732770591947,0.298585067844779
-1.59367765670525,0.292109454627451,0.2911491583246,0.292923207809906
-1.51469656729854,0.260362922767256,0.259313394936634,0.261115233601486
-1.49265328173916,0.251703475888481,0.250604077276737,0.252525250243175
-1.45828150343661,0.238469674122779,0.237299205694265,0.239391069198937
-1.42443246511945,0.225820150810078,0.224604006844602,0.226829507985152
-1.41314945234706,0.221698943947205,0.220464698347713,0.222732338538253
-1.40186643957467,0.217628788741559,0.216380048097522,0.218686960273894
-1.36801740125751,0.205742397638731,0.20446233290316,0.206865388802019
-1.36688379026011,0.205353075283402,0.204071258246684,0.206478014134382
-1.34634130203021,0.198400429106091,0.197102962595102,0.199555833420838
-1.31160233739557,0.187099130913924,0.185800030690004,0.188293856738559
-1.23967117864481,0.165614291611765,0.164342252793139,0.16685372964384
-1.23262124798886,0.163651163479117,0.162384275887424,0.164893599099078
-1.23017782126114,0.162976751411308,0.161712159413878,0.16421730664359
