freq,Zreal,Zimag
1000000,1.02517571056962,-0.000110142657154773
794328.234724282,1.02517576012529,-0.000138661074550731
630957.344480193,1.02517583865148,-0.000174563322305082
501187.233627272,1.02517596307188,-0.000219760953407152
398107.170553497,1.02517616017859,-0.000276660169192284
316227.766016838,1.02517647236228,-0.000348289606928795
251188.643150958,1.02517696663954,-0.000438460944690354
199526.231496888,1.02517774883974,-0.000551970579201029
158489.319246111,1.02517898583139,-0.000694852566303462
125892.541179417,1.0251809402083,-0.000874695288700187
100000,1.02518402416374,-0.00110103690097613
79432.8234724282,1.02518888267535,-0.00138585737828878
63095.7344480193,1.02519652099988,-0.00174418772030522
50118.7233627273,1.02520849834654,-0.0021948591030159
39810.7170553497,1.0252272190311,-0.00276141571090257
31622.7766016838,1.02525636481197,-0.00347321340473265
25118.8643150958,1.02530152784878,-0.00436672067069931
19952.6231496888,1.02537112270334,-0.00548702570358375
15848.9319246111,1.02547767618974,-0.00688953116028389
12589.2541179417,1.02563961408616,-0.0086417834929617
10000,1.02588367917666,-0.0108253313889255
7943.28234724281,1.0262481159909,-0.0135374380522537
6309.57344480193,1.02678674041031,-0.0168923858284463
5011.87233627272,1.02757395937362,-0.0210220064626317
3981.07170553497,1.02871070448736,-0.0260749710824647
3162.27766016838,1.03033109729378,-0.0322142846842051
2511.88643150958,1.03260944253425,-0.0396123817592788
1995.26231496888,1.03576688916992,-0.0484432617462814
1584.89319246111,1.04007680791047,-0.0588712320661209
1258.92541179417,1.04586765284462,-0.0710361246470142
1000,1.05352189186051,-0.0850352792973583
794.328234724281,1.06346953313986,-0.100903168034577
630.957344480193,1.076174977268,-0.11859019815421
501.187233627272,1.09211638817312,-0.137942883014226
398.107170553497,1.11175756522547,-0.158688092782226
316.227766016838,1.13551333737358,-0.180424324170263
251.188643150958,1.16371069170399,-0.202622736941319
199.526231496888,1.19654898541547,-0.22463999028457
158.489319246111,1.23406342221931,-0.245743685696689
125.892541179417,1.27609622098565,-0.265149631553328
100,1.32227937416029,-0.282068546562599
79.4328234724281,1.37203169606601,-0.295758752877765
63.0957344480193,1.42457170170745,-0.305581244988944
50.1187233627273,1.47894777034652,-0.311053558192078
39.8107170553497,1.53408754358351,-0.311897024417409
31.6227766016838,1.58886588866939,-0.30806800334734
25.1188643150958,1.64218285626587,-0.299763105987636
19.9526231496888,1.69303670410283,-0.287396399639778
15.8489319246111,1.74058036675287,-0.271556639217849
12.5892541179417,1.78415832761181,-0.252954961594155
10,1.8233255050057,-0.232369803925906
7.94328234724281,1.8578498478645,-0.210592955208893
6.30957344480193,1.88769999124177,-0.188380275174719
5.01187233627271,1.91302019370256,-0.166410690290643
3.98107170553497,1.93409607866014,-0.145256323918333
3.16227766016838,1.95131551020278,-0.12536514425431
2.51188643150958,1.96512895400465,-0.107055867587121
1.99526231496888,1.97601302086723,-0.0905234688466154
1.58489319246111,1.98443983281171,-0.0758527474251144
1.25892541179417,1.99085365124845,-0.0630370211879851
1,1.99565509903645,-0.0519991164247652
0.79432823472428,1.99919241652582,-0.0426122498464416
0.630957344480193,2.00175861459688,-0.0347190285371709
0.501187233627271,2.00359309375239,-0.0281474554265999
0.398107170553497,2.00488627053554,-0.0227234584101186
0.316227766016838,2.00578590340199,-0.018279935905648
0.251188643150958,2.00640405641792,-0.0146626646404194
0.199526231496888,2.00682394219134,-0.0117335983593126
0.158489319246111,2.00710614928121,-0.00937215488494556
0.125892541179417,2.00729400089759,-0.00747507326467262
0.1,2.00741796287582,-0.00595533964224501
0.0794328234724281,2.00749913449229,-0.00474058616538409
0.0630957344480193,2.00755192693761,-0.00377126084152951
0.0501187233627271,2.00758606101577,-0.002998772264181
0.0398107170553497,2.00760802085097,-0.00238373808311746
0.0316227766016838,2.00762208924189,-0.00189440685019586
0.0251188643150958,2.00763107082032,-0.00150528249431047
0.0199526231496888,2.00763678871443,-0.00119595437452429
0.0158489319246111,2.0076404206667,-0.000950120022923071
0.0125892541179417,2.00764272355695,-0.000754779885071598
0.01,2.0076441817315,-0.00059958053214598
