tau,gamma,sigma_gamma
1e-07,0.08187780509319964,0.4233579840980429
1.1097524964120721e-07,0.06801158353027859,0.3376827139508574
1.2315506032928263e-07,0.05276513923718085,0.2875490683951671
1.3667163564620074e-07,0.0372483320579704,0.270059564916231
1.5167168884709241e-07,0.02247757615577939,0.26985473104066837
1.6831803533309585e-07,0.009298108751863765,0.2707069865703933
1.867913599020781e-07,-0.0016745327507123875,0.26343439913003097
2.0729217795953698e-07,-0.010087363889397238,0.24551592723121216
2.300430119772917e-07,-0.015853652806072205,0.21876349518636581
2.5529080682395163e-07,-0.01912759201695735,0.1876300784005455
2.833096101839324e-07,-0.020253839473298285,0.15806248907626924
3.1440354715915e-07,-0.019699222238159564,0.13607052347659854
3.489101213406774e-07,-0.01797638754487707,0.1249407615438899
3.872038781812557e-07,-0.01557033855078771,0.12257604329467463
4.2970047043208437e-07,-0.012878346062279888,0.12331699921739725
4.768611697714474e-07,-0.010171656056627398,0.12234995702388596
5.291978735958437e-07,-0.007583949908621435,0.11763396205726012
5.872786613189477e-07,-0.005127137152157957,0.10960224457552661
6.517339604882421e-07,-0.002730434042859997,0.100297738754818
7.232633896483533e-07,-0.00029455988078552764,0.09233785187308176
8.026433522257174e-07,0.0022500068434965215,0.08760591613098524
8.907354638610439e-07,0.004892858162747871,0.08614079263074265
9.884959046625586e-07,0.00751269822831091,0.08632693507246511
1.096985797892384e-06,0.009873629613139201,0.08624350992057662
1.217382727739662e-06,0.011651946340862196,0.0847734252033474
1.3509935211980278e-06,0.012490964307289687,0.08189224901625053
1.499268432786047e-06,0.012075674804691516,0.0784075154170919
1.6638168860761274e-06,0.010214259725216834,0.07541706977579017
1.8464249428955464e-06,0.006910710993906832,0.07367409664092313
2.049074689815846e-06,0.002412601626929245,0.07317293490467462
2.2739657523579273e-06,-0.0027792391651928483,0.07327114550315963
2.523539170434766e-06,-0.007946999616706307,0.0731943035804953
2.800503894183631e-06,-0.012238553063980362,0.0724939544942207
3.107866187782014e-06,-0.014788636406137812,0.07120083211130959
3.4489622604057595e-06,-0.0148627564058188,0.06971119354778618
3.827494478516315e-06,-0.012001975227576622,0.06850811588204873
4.247571552536894e-06,-0.006143723453305938,0.06786954662275514
4.713753134116729e-06,0.0023053168260958046,0.06773253765817383
5.2310993080562585e-06,0.012463161388950539,0.06778707154542357
5.805225516094895e-06,0.02304339250213161,0.06770123618340397
6.44236350872137e-06,0.03250151940392243,0.06731089822532473
7.149428986597577e-06,0.039242800682586676,0.06667596221197993
7.934096665797492e-06,0.04186576103074913,0.06600527648359374
8.804883581643465e-06,0.03940677050650265,0.06551096079308036
9.771241535346501e-06,0.0315468136468553,0.0652842954999702
1.0843659686896109e-05,0.018743139702564804,0.06526041658922394
1.2033778407775906e-05,0.0022562216290680226,0.06528234842351653
1.3354515629298974e-05,-0.015944228203807143,0.06520611512548148
1.48202070579886e-05,-0.03339308010072273,0.06498195537803561
1.6446761779946626e-05,-0.04744330491666915,0.06466376773969625
1.8251834943190462e-05,-0.055641202605329454,0.06435924751727404
2.0255019392306664e-05,-0.05611168759969587,0.06415936102666447
2.2478058335487252e-05,-0.047895100360619836,0.06408516900469341
2.4945081352303165e-05,-0.031178724646451883,0.06408901375469117
2.7682866303920665e-05,-0.007377079929938191,0.06409146076357133
3.072112998861759e-05,0.020965703459296492,0.06403300432076607
3.409285069746814e-05,0.05045279943806236,0.06390643653577129
3.783462617131933e-05,0.07726434756659728,0.0637490109556784
4.1987070844439056e-05,0.0976870510567096,0.0636134504573091
4.659525668664687e-05,0.1086706795176724,0.06353583272793041
5.170920242896755e-05,0.10832808941086114,0.06351539205289505
5.7384416483024044e-05,0.0962974492667854,0.06352100197991609
6.368249944718586e-05,0.07390060915167851,0.06351560943161542
7.067181273927492e-05,0.04405863137799315,0.06347588884911924
7.842822061337681e-05,0.010960962301396648,0.06340685243438625
8.703591361485166e-05,-0.020476544104894856,0.06333071385370384
9.658832241158708e-05,-0.045293641873286106,0.06327259378783225
0.00010718913192051276,-0.05920969313228852,0.06324389265303941
0.00011895340673703195,-0.05927870993400575,0.06324033059759875
0.0001320088400831418,-0.044368826242134674,0.06324419179193252
0.00014649713983072864,-0.015381597331725061,0.06323666856106115
0.0001625755666443795,0.024836215421601082,0.06321253725902803
0.00018041864093920718,0.07188844019219687,0.06317594671905705
0.00020022003718155845,0.1204828867867036,0.06313980158422157
0.0002221946860939524,0.16524774297795375,0.06311652029910947
0.0002465811075822604,0.20158501936020912,0.06310818892845152
0.0002736439997074672,0.22642300012375927,0.0631091965229036
0.00030367711180354605,0.23873994829045841,0.06311081162598424
0.00033700643292719284,0.23976344217226142,0.06310495802734968
0.0003739937302478798,0.23279938187624793,0.06309113338418447
0.0004150404757850477,0.2227043707462144,0.06307215282027953
0.00046059220411451084,0.21507522300817072,0.06305647178088099
0.0005111433483440171,0.21527962190884864,0.06304808157912138
0.0005672426068491978,0.2274835021889885,0.06304789906761306
0.0006294988990221888,0.2538374280484277,0.06305059137286484
0.0006985879746785249,0.2939639528085536,0.06305139282580742
0.0007752597488629464,0.3448430993812508,0.06304773098450997
0.000860346441668451,0.40113040513097076,0.06303926248999549
0.0009547716114208065,0.4558714466766105,0.06303035674383436
0.001059560179277617,0.5015100775272003,0.0630249797710031
0.0011758495540521582,0.5310361552474205,0.06302446377749471
0.0013049019780144017,0.5390913954979624,0.06302858258948367
0.001448118227674533,0.5228543371085834,0.06303317090390707
0.0016070528182616384,0.4825574868791591,0.06303467340560721
0.0017834308769319094,0.4215467191133939,0.06303278211148984
0.0019791668678535573,0.34586577970731014,0.0630272818407839
0.002196385372416547,0.26342531129557756,0.06302406545389153
0.002437444150122222,0.18288339192986314,0.06302562106613628
0.002704959730463137,0.112411785266886,0.06303143338282231
0.0030018358135755923,0.05854092093613872,0.0630407175416747
