freq,Zreal,Zimag
1000000.0,1.0023646509683897,-0.002412635459622865
794328.2347242822,1.0027522721518283,-0.0029257052571212464
630957.344480193,1.0031973321086252,-0.003436306583973638
501187.2336272725,1.0036913386408022,-0.0039541218968233306
398107.17055349686,1.0042299695470787,-0.004495531858255752
316227.7660168379,1.004816250165757,-0.0050803002715868375
251188.6431509582,1.005461090569764,-0.005727314434967887
199526.2314968879,1.00618137034779,-0.006450851768962391
158489.3192461114,1.0069961302730333,-0.007258379603521195
125892.5411794166,1.0079216197339596,-0.00815080229604445
100000.0,1.0089665837416084,-0.00912603691796236
79432.82347242821,1.0101301433125967,-0.01018597365350237
63095.7344480193,1.0114048844586028,-0.011344853514409545
50118.72336272724,1.0127860239814277,-0.012634863566058373
39810.71705534969,1.014283844810214,-0.014104250809852968
31622.776601683792,1.0159332296428067,-0.015806605366581183
25118.864315095827,1.0177938272681935,-0.01778448476890808
19952.623149688792,1.019937989611029,-0.020054864724044445
15848.93192461114,1.0224297057916416,-0.022605990190667967
12589.254117941662,1.0253039390223404,-0.025410386879177786
10000.0,1.0285586299799887,-0.028451395594735918
7943.282347242814,1.0321674242275138,-0.031751227516499024
6309.57344480193,1.0361099360607826,-0.035384647422611236
5011.8723362727205,1.0404048474747263,-0.03946880950613789
3981.0717055349687,1.0451281255254576,-0.044133282615386196
3162.2776601683795,1.0504065063839065,-0.04948570664895731
2511.8864315095802,1.0563895507214969,-0.05559097810844324
1995.2623149688789,1.0632145445433905,-0.062475246358859864
1584.8931924611124,1.0709828774250858,-0.07015419078997823
1258.9254117941662,1.0797627077602612,-0.07867257847377065
1000.0,1.0896210871867416,-0.08813397050511232
794.3282347242813,1.1006729008630753,-0.09870076161050964
630.957344480193,1.1131215265797028,-0.11055760014400112
501.187233627272,1.1272654051863633,-0.12385150878560397
398.10717055349687,1.143459740419489,-0.13863963271153223
316.227766016838,1.1620490464459965,-0.15487873156700172
251.18864315095797,1.1833115171918287,-0.17247229003830378
199.5262314968879,1.2074635524909536,-0.19135514363263756
158.48931924611125,1.2347504265704181,-0.2115579592603062
125.89254117941664,1.265599397791302,-0.23317849179175604
100.0,1.3007548083498297,-0.25621165233166576
79.43282347242804,1.3412828131809595,-0.28025709957521383
63.09573444801929,1.3883550599025347,-0.3042081362337494
50.11872336272725,1.442804293462578,-0.32608712020943664
39.81071705534969,1.5045671023486435,-0.34318632968287055
31.622776601683796,1.5722353263658628,-0.35257656834441276
25.118864315095767,1.6429610491072557,-0.3518798053542693
19.95262314968879,1.7128566320321659,-0.3400382835730476
15.848931924611108,1.7778188685002785,-0.31774987581145636
12.589254117941664,1.8344846940024473,-0.28734800827479723
10.0,1.880932734760112,-0.25215794499594735
7.943282347242805,1.9168671221239868,-0.21561826447397392
6.30957344480193,1.9432931370591944,-0.18054374783337135
5.011872336272715,1.9619302289301415,-0.14876802675420006
3.981071705534969,1.974654443497224,-0.12116513927749159
3.1622776601683795,1.983138925159046,-0.09788928122358465
2.5118864315095766,1.9887064216036128,-0.0786595080986097
1.9952623149688788,1.9923241365558928,-0.06298928060151601
1.584893192461111,1.9946638446521465,-0.05033489217090571
1.2589254117941662,1.996176653872055,-0.04017604684313447
1.0,1.9971589379541876,-0.032051666372211574
0.7943282347242805,1.9978027076989013,-0.025570310619210647
0.6309573444801929,1.9982312691688842,-0.020407966823751136
0.5011872336272715,1.9985233740317767,-0.016300527738502928
0.3981071705534969,1.9987291473015227,-0.013034754598282327
0.31622776601683794,1.9988804269525904,-0.01043950458034219
0.2511886431509577,1.9989974171027303,-0.008377943231683999
0.1995262314968879,1.999092952280247,-0.006740936688305853
0.1584893192461111,1.9991752280149653,-0.005441577099776334
0.12589254117941662,1.9992495483421049,-0.004410705111225175
0.1,1.9993194385883424,-0.0035932724667481603
0.07943282347242805,1.9993873410201597,-0.0029453974364990424
0.0630957344480193,1.999455027052853,-0.0024319857031690094
0.05011872336272714,1.999523806774791,-0.0020248099164708955
0.039810717055349686,1.9995945829787436,-0.0017009707527602985
0.031622776601683784,1.9996677797145792,-0.0014416956546683313
0.02511886431509577,1.9997431774847434,-0.001231464800844698
0.019952623149688792,1.9998197139759082,-0.0010574799673255854
0.01584893192461111,1.9998953710005345,-0.0009094819136483286
0.01258925411794166,1.999967310307829,-0.0007798391802415794
0.01,2.0000323887036755,-0.0006636764631053871
