freq,Zreal,Zimag
1000000.0,0.0014252732282922888,-0.0014252415379441966
794328.2347242822,0.001599207413898456,-0.0015991443016790394
630957.344480193,0.001794376336473501,-0.0017942610790598742
501187.2336272725,0.002013375507403689,-0.0020131767386714176
398107.17055349686,0.00225911867578339,-0.002258789755017241
316227.7660168379,0.0025348771566488354,-0.0025343497202749785
251188.6431509582,0.0028443241136016702,-0.0028434991440791486
199526.2314968879,0.0031915844475486226,-0.0031903199601239457
158489.3192461114,0.0035812910366365782,-0.0035793851733366936
125892.5411794166,0.004018648181052931,-0.004015816086065313
100000.0,0.004509503233031268,-0.004505345530971296
79432.82347242821,0.005060427540546462,-0.00505438750506815
63095.7344480193,0.005678808006827479,-0.005670113534048471
50118.72336272724,0.006372950771686676,-0.00636053598586341
39810.71705534969,0.007152198760223947,-0.007134598380285117
31622.776601683792,0.008027065125889457,-0.008002272484033814
25118.864315095827,0.009009384944931007,-0.00897466160866493
19952.623149688792,0.010112487904877057,-0.010064109000694307
15848.93192461114,0.011351395177331287,-0.011284309477503135
12589.254117941662,0.012743044179356214,-0.01265042144880448
10000.0,0.014306545507687316,-0.014179175080536555
7943.282347242814,0.01606347696588057,-0.01588897048667395
6309.57344480193,0.018038220268284107,-0.017799957319968
5011.8723362727205,0.020258346637282095,-0.019934083776766164
3981.0717055349687,0.02275505799891793,-0.0223150985833522
3162.2776601683795,0.025563690633405845,-0.02496848368437163
2511.8864315095802,0.028724287581301394,-0.027921287676756702
1995.2623149688789,0.0322822438700567,-0.031201820469217212
1584.8931924611124,0.03628902585478278,-0.034839159743863125
1258.9254117941662,0.04080296853971712,-0.038862401167809056
1000.0,0.04589013625895739,-0.04329953423279252
794.3282347242813,0.051625127734291294,-0.048175801863645694
630.957344480193,0.058091615760477805,-0.05351155280784183
501.187233627272,0.06538262668864522,-0.05931978858851605
398.10717055349687,0.07360098036392622,-0.06560333748112507
316.227766016838,0.0828601883116511,-0.07235078715700045
251.18864315095797,0.09328499264603181,-0.07952983512522263
199.5262314968879,0.10500929369419468,-0.08707756396370409
158.48931924611125,0.11816892752632076,-0.09488925256665327
125.89254117941664,0.13288848493029368,-0.10280908993583407
100.0,0.14926383790497558,-0.1106257433919586
79.43282347242804,0.1673427921162297,-0.11807373555646579
63.09573444801929,0.1871051190435076,-0.12484068337754678
50.11872336272725,0.2084426732873702,-0.1305815649511197
39.81071705534969,0.23114195867072687,-0.1349422299850751
31.622776601683796,0.2548741741979228,-0.13759320280340956
25.118864315095767,0.279199188586031,-0.13827130252662517
19.95262314968879,0.3035885328752028,-0.136822170248929
15.848931924611108,0.3274680916611515,-0.13323354877341229
12.589254117941664,0.35027488779878646,-0.1276491424496596
10.0,0.37151672743125913,-0.12035704166157846
7.943282347242805,0.3908213559671907,-0.11175390426854366
6.30957344480193,0.40796457224455873,-0.10229331278427481
5.011872336272715,0.4228732856818182,-0.0924307113076394
3.981071705534969,0.43560669805971186,-0.08257660635243523
3.1622776601683795,0.4463236373802836,-0.07306533666332171
2.5118864315095766,0.4552452866823597,-0.06414119785285399
1.9952623149688788,0.46262079197404243,-0.05595933952389724
1.584893192461111,0.4687001214764377,-0.04859666745537529
1.2589254117941662,0.4737155595293155,-0.04206779221121048
1.0,0.47787114075330506,-0.0363420799504172
0.7943282347242805,0.4813382974782098,-0.031359279561835866
0.6309573444801929,0.48425577071214637,-0.027042493967185128
0.5011872336272715,0.48673209953581764,-0.023308198724911258
0.3981071705534969,0.48884946468198726,-0.020073517647882524
0.31622776601683794,0.4906680246784865,-0.017261139825010586
0.2511886431509577,0.4922300921572435,-0.014802437952533552
0.1995262314968879,0.4935639292572168,-0.012639585705481831
0.1584893192461111,0.49468764137643306,-0.010727220939169094
0.12589254117941662,0.4956138254043916,-0.009033275247734085
0.1,0.4963547525371086,-0.007537895344420218
0.07943282347242805,0.4969266653035196,-0.00622987631300983
0.0630957344480193,0.49735150877006173,-0.005101481873337883
0.05011872336272714,0.49765555776438325,-0.0041436828465585196
0.039810717055349686,0.49786607634964564,-0.00334360812322582
0.031622776601683784,0.49800794014834043,-0.00268457353824613
0.02511886431509577,0.4981015796855282,-0.0021477213811097163
0.019952623149688792,0.4981624694802539,-0.0017139859643800304
0.01584893192461111,0.4982016548477171,-0.0013655835092554187
0.01258925411794166,0.4982266972436268,-0.0010868214355431293
0.01,0.4982426280206989,-0.00086435745687942
