freq,Zreal,Zimag,sigma_im
1000020.0,2569.0584514961233,-976.5949374236061,74239030607.552
857753.9,2557.759471812047,-1226.1446571596475,52947840634.04883
735644.5,2559.467181766857,-1505.689589986856,39694537939.03003
630996.1,2573.8056277228798,-1816.7995512007124,32322407803.65918
541230.5,2599.42737829543,-2162.5131486959453,28801299104.226562
464238.3,2633.919497250295,-2546.831052063567,27481642026.219727
398144.5,2673.8092782797357,-2975.906096808928,27180611584.809814
341543.0,2714.4280087636844,-3456.6330194977463,27177549953.894043
292910.2,2750.4169306043286,-4001.5192980463835,27128399832.34424
251191.4,2775.5552886494743,-4624.463035415482,26943260475.940186
215449.2,2783.4446375010734,-5343.31878880996,26664476656.086426
184863.3,2768.1952857963124,-6180.18224876334,26371532997.883545
158496.1,2724.7784134884014,-7171.308728452392,26122897342.92456
135996.1,2651.0229304969466,-8342.009909092352,25943910893.35547
116660.2,2547.3150986591972,-9741.018530192207,25823207797.414307
100019.5,2418.575376808253,-11420.957897516251,25734186769.185303
85839.84,2277.2332336153727,-13417.113409390506,25650195494.458496
73652.34,2139.789687775624,-15801.763351056488,25552916124.56836
63105.47,2030.1402688125459,-18662.215677049724,25437476837.875
54199.22,1981.5067621749854,-21986.56645817931,25315506859.441895
46464.84,2028.3220360772461,-25928.986258161414,25200927361.342285
39902.34,2207.4035508031375,-30462.550032031315,25117002279.59546
34160.16,2563.5824548807595,-35804.539384580625,25081813478.836426
29355.47,3109.5914446884235,-41777.30787619879,25111517613.646484
25136.72,3890.009162821716,-48741.9563046977,25214733202.81128
21621.09,4863.731425673554,-56412.200465247515,25382831732.56909
18574.22,6042.5434884964025,-65156.21041953043,25607215578.901123
15878.91,7426.030334643903,-75397.5404739366,25873422525.95703
13652.34,8863.12996151477,-86634.19756317203,26134436215.62207
11660.16,10404.310419867352,-100085.7251513176,26378810503.388916
10019.53,11869.122614859043,-115038.96387988576,26558152296.686768
8613.280999999999,13290.53616974254,-132382.95083009836,26661962132.303223
7349.536999999999,14783.307292750915,-153803.06842511203,26678911062.195557
6307.871,16370.510271593927,-178268.78915404447,26606664111.26172
5381.944,18489.726284319673,-208524.65320825457,26451221649.528564
4630.335,21422.976152396506,-242620.1510830971,26246690478.630127
3993.0559999999996,25857.92774782463,-282192.2954421609,26012217728.610596
3414.3520000000003,33197.633299019726,-331407.903708477,25752599613.56665
2915.3959999999997,44698.39944389398,-389583.49155497894,25502557799.43213
