freq,Zreal,Zimag,sigma_im
999.0404050000001,0.11459818980359632,0.002165485469203127,9.298127842590365e-05
891.425842,0.11437595676232824,0.001915791503536133,7.263341176418645e-05
794.237671,0.11418138248600025,0.0016441562602480544,5.754404109844244e-05
707.50946,0.11401987213546419,0.0013566180954006637,4.702410947183882e-05
631.009521,0.11389489163351955,0.0010605902781855882,4.017822313435136e-05
562.339172,0.11380537077501637,0.0007549916200514664,3.596097202168778e-05
500.80123899999995,0.11375267674119106,0.00044412019663960726,3.3616286598921446e-05
446.85879500000004,0.1137372653385044,0.00013907740928677573,3.250910906846e-05
397.582581,0.11375809605886429,-0.00016894965314502737,3.2081832312120476e-05
354.659485,0.1138128553679078,-0.0004618643819627021,3.199150686212897e-05
316.315765,0.1138997554250049,-0.0007437610427081085,3.1992932131808156e-05
281.894287,0.11401715478538224,-0.0010131923136699962,3.1960365433687365e-05
251.044281,0.114162591156423,-0.0012673039233184738,3.184434712658708e-05
223.640198,0.11433172035292533,-0.0015020279529374425,3.164879076480347e-05
199.29838600000002,0.11452092323795453,-0.0017162534810416957,3.140493185920098e-05
177.556778,0.11472783156004607,-0.001910565524037714,3.114988611078789e-05
158.629395,0.11494320915741603,-0.0020803908398084672,3.09228769059494e-05
141.31134,0.11517481044056214,-0.002234666104087137,3.073415221852916e-05
125.84568,0.11541496848016093,-0.0023699574351237606,3.0598593149621604e-05
112.189957,0.11565816182010638,-0.002486058783367995,3.051469901380055e-05
99.9040375,0.11590661980618958,-0.002586622968005286,3.0470476120736476e-05
89.0031662,0.1161549835923807,-0.0026718334603983694,3.0452784068479236e-05
79.3147354,0.1164018827310481,-0.002743768574614866,3.0447349150604982e-05
70.83874509999998,0.11664185617502307,-0.0028034771608079424,3.044288706391526e-05
63.004020700000005,0.11688737044951347,-0.0028560372185220486,3.0431581920803245e-05
56.2418137,0.1171211236703175,-0.002899776705991873,3.0410816679286076e-05
50.0801239,0.1173552724967987,-0.0029391385527052904,3.0379693673176274e-05
44.614521,0.117583304472558,-0.0029749146950568783,3.0341274087438645e-05
39.7582626,0.11780536032456657,-0.003009108305464138,3.0299356979871135e-05
35.419357299999994,0.11802264906673798,-0.003043825709333735,3.025769338031682e-05
31.5869217,0.11823281138831582,-0.003080541657176017,3.022013899483091e-05
28.1700668,0.11843810736320474,-0.00312143054713415,3.0188674518523504e-05
25.1044273,0.11864039747720638,-0.003168713683043764,3.016440696945342e-05
22.3853874,0.11883812262229257,-0.003223773056170999,3.0147858002509218e-05
19.929845800000002,0.11903594616729386,-0.0032896794239993836,3.0138241049443293e-05
17.755678200000002,0.11923135327848981,-0.003367185808606477,3.0134742775387875e-05
15.8361454,0.11942524972726845,-0.0034575249546771247,3.0135984757833148e-05
14.1189728,0.1196220352386863,-0.0035633832521614096,3.0140755487919734e-05
12.573761900000001,0.11982535760555924,-0.003687259111412259,3.0148206121917952e-05
11.224855400000001,0.1200314461020342,-0.0038262570180424365,3.0157483009415724e-05
9.990410800000001,0.12025319855651649,-0.00398807134473739,3.0168812926047346e-05
8.89805984,0.12048703852683874,-0.0041685328732519854,3.0181950176785995e-05
7.93953419,0.12073365789031976,-0.004365226915998591,3.0196927946039148e-05
7.07654047,0.12100266922460212,-0.004582356638671524,3.0214308663309517e-05
6.30040264,0.12129825318515935,-0.00481920059670593,3.0234147091830112e-05
5.61242723,0.12161989420804102,-0.005070583590034818,3.025577515963036e-05
5.00801229,0.12196679736000897,-0.005331000838648103,3.0278036198167196e-05
4.45918846,0.12235362960556945,-0.00560595566671108,3.030024051710366e-05
3.98190546,0.12276573032912658,-0.005879751209830007,3.0319614491997656e-05
3.54791069,0.12322294304183516,-0.006160182697945197,3.0334935534959747e-05
3.16039586,0.1237197931707402,-0.006437692840040966,3.0343708991624908e-05
2.81430078,0.12425699740734465,-0.006707114140550867,3.0344157387379896e-05
2.51044273,0.12482359615994021,-0.006958512027558499,3.033546158332477e-05
2.23853803,0.12542769419018038,-0.007191470243096102,3.0317670562972094e-05
1.99095273,0.12607946934564063,-0.007404355325014076,3.029135749462201e-05
1.77395499,0.12675119711253624,-0.007584033125194117,3.025988026467098e-05
1.58083737,0.12744724975170535,-0.00772949608721946,3.0226353779877306e-05
1.41121697,0.128152141070973,-0.007836014896363517,3.019520179707927e-05
1.25805092,0.12887946769302155,-0.00790396365645761,3.0169587246075148e-05
1.11926901,0.1296272060462393,-0.007930032705427291,3.0153331820419876e-05
0.998529792,0.13035831619856403,-0.007912735160016757,3.014957553933292e-05
0.888996482,0.13109656367349246,-0.007851962763062296,3.0159160087307648e-05
0.793953419,0.13180272371507373,-0.007752259987595046,3.0180839826099166e-05
0.707013488,0.13250809476815173,-0.007610732964602939,3.0213312672566946e-05
0.63065052,0.13317866440059506,-0.007435561127486298,3.025155596566697e-05
0.561969399,0.13382511431399075,-0.007227039510765514,3.0291400912064396e-05
0.500801146,0.13443653532549985,-0.006991538156135459,3.0327059018795625e-05
0.44653058100000004,0.13500705402469176,-0.0067355887846546275,3.035335175967423e-05
0.39697656,0.13554987398706542,-0.0064567941307405955,3.0366629705277925e-05
0.35459780700000004,0.136028834198789,-0.0061796341039931126,3.0364092948539662e-05
0.31532523,0.1364823688302759,-0.0058878016292416,3.034543496418683e-05
0.281247705,0.13688078068144333,-0.005605939488846819,3.0313670145836955e-05
0.250400603,0.1372425282562445,-0.005328145480129583,3.0271956671963987e-05
0.22326526,0.13755899222474052,-0.005067892503852887,3.0227201975489143e-05
0.199491799,0.13783266806537492,-0.004831009650555287,3.018612447788869e-05
0.177298903,0.13808324376350534,-0.004607525070167193,3.0152687412991416e-05
0.158038959,0.13829564008260178,-0.0044182743796912245,3.0134829585462628e-05
0.141060576,0.13847853726021236,-0.00426281505788536,3.013463066829777e-05
0.125845671,0.13863943786329924,-0.004141548474718116,3.0152416599925e-05
0.11197824,0.13878514805828387,-0.004056538147730131,3.018694034238878e-05
0.09974589939999999,0.13891566648387582,-0.004013682122735901,3.0232592157540712e-05
0.0891024247,0.13903464607534718,-0.004013437989590692,3.028197170598006e-05
0.0792889595,0.1391543371782567,-0.004057851457677742,3.033158553374148e-05
0.0707500353,0.13927326595494782,-0.004146068268087058,3.0373858928904336e-05
0.0630518198,0.13940108614465396,-0.004280870751828013,3.040886956851875e-05
0.056078348300000004,0.13954480021075935,-0.00446518681319198,3.0439668396675407e-05
0.0500288084,0.13970376470074375,-0.004689979252306592,3.0472970789140186e-05
0.0445750952,0.1398893944819494,-0.004961696105244225,3.052202994334452e-05
0.039762307000000004,0.14010352681427174,-0.005273040940962578,3.059933429485186e-05
0.0353750028,0.14035980751676141,-0.005632912545232613,3.0720031828284505e-05
