freq,Zimag
0.01,-0.02312770888045934
0.01258925411794166,-0.003056754610135215
0.01584893192461111,0.012666593844796736
0.019952623149688792,0.02340810873634691
0.02511886431509577,0.02904055356758839
0.031622776601683784,0.0299330443985264
0.039810717055349686,0.026871923340729964
0.05011872336272714,0.020928058000787786
0.0630957344480193,0.013294947412400226
0.07943282347242805,0.0051261435605312045
0.1,-0.002601818336826156
0.12589254117941662,-0.009183124166851186
0.1584893192461111,-0.014227477664217503
0.1995262314968879,-0.01766337719761424
0.2511886431509577,-0.019716867729279386
0.31622776601683794,-0.02088566361982025
0.3981071705534969,-0.021923159623639776
0.5011872336272715,-0.023834376164871607
0.6309573444801929,-0.02787042003728768
0.7943282347242805,-0.03549564821390572
1.0,-0.048298492597975695
1.2589254117941662,-0.0678265774244653
1.584893192461111,-0.0953488023212623
1.9952623149688788,-0.13157603993518086
2.5118864315095766,-0.17639883399461365
3.1622776601683795,-0.22871480807643874
3.981071705534969,-0.28641273177755977
5.011872336272715,-0.3465522228404261
6.30957344480193,-0.40573281590092813
7.943282347242805,-0.46059482188601075
10.0,-0.5083516465119255
12.589254117941664,-0.5472327637559871
15.848931924611108,-0.5767268503285186
19.95262314968879,-0.5975558781921557
25.118864315095767,-0.6113743725404408
31.622776601683796,-0.620257595966391
39.81071705534969,-0.6260992413708157
50.11872336272725,-0.6300668994892287
63.09573444801929,-0.6322531207347015
79.43282347242804,-0.6316127463556582
100.0,-0.6262052185186617
125.89254117941664,-0.613682996351417
158.48931924611125,-0.5919050882941317
199.5262314968879,-0.5595248524217751
251.18864315095797,-0.516411158554579
316.227766016838,-0.4638078814996094
398.10717055349687,-0.4042045997721173
501.187233627272,-0.34096182306166867
630.957344480193,-0.27778805282741903
794.3282347242813,-0.2181905907177537
1000.0,-0.1650138348236716
1258.9254117941662,-0.12014405285349383
1584.8931924611124,-0.084411196348956
1995.2623149688789,-0.05767107077505074
2511.8864315095802,-0.0390171259099894
3162.2776601683795,-0.027056295405289532
3981.0717055349687,-0.020186996584010686
5011.8723362727205,-0.016833821732102905
6309.57344480193,-0.015614745391298257
7943.282347242814,-0.015435929634600498
10000.0,-0.015522442736891406
12589.254117941662,-0.015399745870761095
15848.93192461114,-0.01484233673444102
19952.623149688792,-0.013804948183112842
25118.864315095827,-0.012349937787917042
31622.776601683792,-0.010582777847526259
39810.71705534969,-0.008604973590458087
50118.72336272724,-0.006490190641478932
63095.7344480193,-0.004284120641068867
79432.82347242821,-0.0020229766063373233
100000.0,0.0002392313937331636
125892.5411794166,0.0024066196493546244
158489.3192461114,0.004330994913033237
199526.2314968879,0.005820837020703351
251188.6431509582,0.0066690064713457176
316227.7660168379,0.006692232712912194
398107.17055349686,0.005771827986761124
501187.2336272725,0.00388454460316634
630957.344480193,0.001115627230269034
794328.2347242822,-0.0023489146948385553
1000000.0,-0.006248235368583099
