freq,Zimag
0.01,-0.0024266490442883537
0.01258925411794166,-0.0008383680438051044
0.01584893192461111,-0.00043418544443785123
0.019952623149688792,-0.0006822635720986625
0.02511886431509577,-0.0010842002659519068
0.031622776601683784,-0.0014125678065610714
0.039810717055349686,-0.0017727888513157097
0.05011872336272714,-0.0024573546287030013
0.0630957344480193,-0.0037026980613763527
0.07943282347242805,-0.005522329913297597
0.1,-0.0077219070446084
0.12589254117941662,-0.010060013328786255
0.1584893192461111,-0.012420483920859482
0.1995262314968879,-0.01488160534222871
0.2511886431509577,-0.017673026197956077
0.31622776601683794,-0.021102661513317855
0.3981071705534969,-0.02553616283019622
0.5011872336272715,-0.03142997315785223
0.6309573444801929,-0.03933910648265648
0.7943282347242805,-0.0498278118773392
1.0,-0.06331571819742532
1.2589254117941662,-0.08000790825303561
1.584893192461111,-0.10006004914783606
1.9952623149688788,-0.12396302758655242
2.5118864315095766,-0.15288388850686996
3.1622776601683795,-0.18857037627409312
3.981071705534969,-0.2325783994914783
5.011872336272715,-0.2849886358227849
6.30957344480193,-0.3432011105442676
7.943282347242805,-0.40153573947012156
10.0,-0.4520812045941227
12.589254117941664,-0.4866516845152056
15.848931924611108,-0.49914860839189146
19.95262314968879,-0.487391115470567
25.118864315095767,-0.45369607913016274
31.622776601683796,-0.4040357529527814
39.81071705534969,-0.34619229909129956
50.11872336272725,-0.2876731390823952
63.09573444801929,-0.23411487213366566
79.43282347242804,-0.18857160893475822
100.0,-0.1516787304927245
125.89254117941664,-0.1224024472955847
158.48931924611125,-0.09899229840620638
199.5262314968879,-0.07979929341135783
251.18864315095797,-0.06374018787552505
316.227766016838,-0.050344826268433174
398.10717055349687,-0.039490397142167843
501.187233627272,-0.031044418681225316
630.957344480193,-0.02464213390623371
794.3282347242813,-0.019707374802650612
1000.0,-0.015662553843840854
1258.9254117941662,-0.012163899148573298
1584.8931924611124,-0.009198300051871833
1995.2623149688789,-0.006974260070816252
2511.8864315095802,-0.005670926194274006
3162.2776601683795,-0.0052029811472333876
3981.0717055349687,-0.005158892181293506
5011.8723362727205,-0.004966500069877533
6309.57344480193,-0.004191425821045591
7943.282347242814,-0.002780467533232578
10000.0,-0.0010936030028600996
12589.254117941662,0.0002972079355139101
15848.93192461114,0.000923366876993903
19952.623149688792,0.0006735257413055251
25118.864315095827,-0.00014351783602428725
31622.776601683792,-0.0009537717439638271
39810.71705534969,-0.001214358942458027
50118.72336272724,-0.0007051673519322676
63095.7344480193,0.00034202908754554784
79432.82347242821,0.0013673269748197825
100000.0,0.0018114203063452905
125892.5411794166,0.0014623074200192931
158489.3192461114,0.0005971221072549326
199526.2314968879,-0.00018481956754001772
251188.6431509582,-0.00033543836934057936
316227.7660168379,0.00030655201612272975
398107.17055349686,0.0014288270452258445
501187.2336272725,0.0024387383300652488
630957.344480193,0.002786772845572827
794328.2347242822,0.002217157479322829
1000000.0,0.0008294834478084212
