freq,Zreal,Zimag
1000000.0,0.9981608993659322,0.013045211182180657
794328.2347242822,0.9983512172512967,0.009879110058285453
630957.344480193,0.9985657259997074,0.007318053733066083
501187.2336272725,0.9987987780482657,0.005234587283978003
398107.17055349686,0.9990442837518645,0.0035235161339799144
316227.7660168379,0.999296556793705,0.0020966699743971426
251188.6431509582,0.9995507783978652,0.0008786648144802158
199526.2314968879,0.9998031014933928,-0.00019641255948120158
158489.3192461114,1.0000505452345307,-0.0011881129678366562
125892.5411794166,1.0002908703949698,-0.0021525719808902976
100000.0,1.0005226004246635,-0.0031454329900765616
79432.82347242821,1.0007452957573248,-0.00422487240715802
63095.7344480193,1.0009601370173136,-0.005454589945319273
50118.72336272724,1.001170856509375,-0.006907041859624482
39810.71705534969,1.001385093782904,-0.008666784883955336
31622.776601683792,1.0016163411080552,-0.010834258436792261
25118.864315095827,1.0018867752837026,-0.013529879176870001
19952.623149688792,1.0022314189667236,-0.01689852072425545
15848.93192461114,1.002704197163501,-0.021113932307047653
12589.254117941662,1.0033864781458524,-0.026382430634266672
10000.0,1.0043984836402242,-0.03294452783660943
7943.282347242814,1.0059133523838424,-0.04107269036511148
6309.57344480193,1.0081725490631164,-0.05106312218980206
5011.8723362727205,1.0114999183282123,-0.06322000673452319
3981.0717055349687,1.0163106056291193,-0.0778321370204004
3162.2776601683795,1.0231111031409812,-0.0951441013308063
2511.8864315095802,1.0324881806189314,-0.11532611482115733
1995.2623149688789,1.045086885701563,-0.13844729167069109
1584.8931924611124,1.0615800737265848,-0.16445636759247034
1258.9254117941662,1.0826332833985701,-0.19317221251698868
1000.0,1.1088691277506153,-0.22428464849543928
794.3282347242813,1.1408350261457272,-0.2573645260769015
630.957344480193,1.1789773712892215,-0.29188076402100316
501.187233627272,1.2236242050479897,-0.3272210137825975
398.10717055349687,1.2749770235881,-0.3627116797899098
316.227766016838,1.3331100556282303,-0.3976324159197502
251.18864315095797,1.3979719104073003,-0.43122075075572014
199.5262314968879,1.4693803267575327,-0.46266581928854744
158.48931924611125,1.5469984012877178,-0.49109801672363196
125.89254117941664,1.6302853461667497,-0.5155928984505816
100.0,1.7184313978065746,-0.5352156288258569
79.43282347242804,1.8103112648810158,-0.5491235752929489
63.09573444801929,1.904504573417174,-0.5567118702691063
50.11872336272725,1.9994117400918174,-0.5577456802759613
39.81071705534969,2.093440355872266,-0.552410219008785
31.622776601683796,2.185188926664658,-0.5412474515058651
25.118864315095767,2.2735550087182212,-0.5250122804354396
19.95262314968879,2.357743472985283,-0.5045189564436819
15.848931924611108,2.4372046256075683,-0.48053568103976374
12.589254117941664,2.5115526955405545,-0.4537438972867961
10.0,2.580501755514554,-0.42474515124540957
7.943282347242805,2.643831554665496,-0.394088519077199
6.30957344480193,2.7013787276371493,-0.36229837394156333
5.011872336272715,2.7530432283723383,-0.32989290672650273
3.981071705534969,2.7988010092642193,-0.29739127415922045
3.1622776601683795,2.838716964930195,-0.26531065053991676
2.5118864315095766,2.8729545741206306,-0.23415541689993086
1.9952623149688788,2.9017800833505043,-0.20440080559050086
1.584893192461111,2.925559866429503,-0.17647334529196895
1.2589254117941662,2.9447502281018387,-0.15073062218521568
1.0,2.9598796804057033,-0.12744307387226197
0.7943282347242805,2.9715246817479732,-0.10678055079556856
0.6309573444801929,2.9802809025311237,-0.08880601876603923
0.5011872336272715,2.986733058890475,-0.07347791116012856
0.3981071705534969,2.99142693711916,-0.06066126541342924
0.31622776601683794,2.9948470650999566,-0.05014609227240099
0.2511886431509577,2.9974023344168876,-0.041669938242092724
0.1995262314968879,2.999419968587781,-0.034941027736524743
0.1584893192461111,3.001146433716653,-0.029659113247627197
0.12589254117941662,3.0027531140830472,-0.025532671308338906
0.1,3.0043449352797804,-0.022292366092897375
0.07943282347242805,3.005970896289858,-0.0197011587827381
0.0630957344480193,3.007635953878307,-0.017561217760327034
0.05011872336272714,3.009313729476342,-0.015717632769124835
0.039810717055349686,3.01095930269564,-0.014058707202195143
0.031622776601683784,3.0125211579651863,-0.012513062860989395
0.02511886431509577,3.013951300917527,-0.011043776779918777
0.019952623149688792,3.0152127129308868,-0.00964055817699213
0.01584893192461111,3.0162836482839324,-0.008310810695668726
0.01258925411794166,3.017158727254385,-0.007070938190917405
0.01,3.017847243682862,-0.005938870206852405
