freq,Zreal,Zimag
1000000.0,0.9980464256905875,0.00011788857922654652
794328.2347242822,0.9985691369035667,-0.0008407771754146093
630957.344480193,0.999124414089354,-0.0016212450915911668
501187.2336272725,0.9996861823544525,-0.0022585723863646472
398107.17055349686,1.0002318483372317,-0.002793995210271087
316227.7660168379,1.0007461830200175,-0.003273182245782766
251188.6431509582,1.0012227174576196,-0.0037435347122968883
199526.2314968879,1.0016631297396341,-0.004252072794165023
158489.3192461114,1.0020756786637017,-0.004844633751511897
125892.5411794166,1.00247361955144,-0.005566314213485969
100000.0,1.00287411248467,-0.006462751736382484
79432.82347242821,1.0032977513806438,-0.007581812175506634
63095.7344480193,1.0037686362886897,-0.008975426683610767
50118.72336272724,1.004314860054206,-0.010701467402902991
39810.71705534969,1.0049693171908074,-0.012825651808343379
31622.776601683792,1.005770813291926,-0.015423552562520962
25118.864315095827,1.0067655270841196,-0.01858274741315192
19952.623149688792,1.0080089373944427,-0.022405126849652044
15848.93192461114,1.0095683574626575,-0.027009291727150445
12589.254117941662,1.0115261961419244,-0.03253287820397922
10000.0,1.0139839690622663,-0.039134580432044694
7943.282347242814,1.0170669323644688,-0.04699568533746459
6309.57344480193,1.020929130379638,-0.0563211817152207
5011.8723362727205,1.0257589017736237,-0.06734093533068512
3981.0717055349687,1.0317857836322293,-0.0803117058799789
3162.2776601683795,1.0392913055077517,-0.09552018996961761
2511.8864315095802,1.0486276264338317,-0.11328493650043372
1995.2623149688789,1.0602476086612107,-0.13395066590496407
1584.8931924611124,1.0747456122178538,-0.15786366158728266
1258.9254117941662,1.0928991057113606,-0.18531503407551694
1000.0,1.1156894393182386,-0.21644430640069595
794.3282347242813,1.144272205825081,-0.2511113126012319
630.957344480193,1.179871661287041,-0.28876646734094064
501.187233627272,1.2235941878868335,-0.328368136948147
398.10717055349687,1.2761887329301604,-0.3683989161666015
316.227766016838,1.33781501097686,-0.40701280608195534
251.18864315095797,1.407897454475268,-0.44230523284119894
199.5262314968879,1.485132903216586,-0.4726498877271975
158.48931924611125,1.5676802806344476,-0.49700871277916625
125.89254117941664,1.653500391341936,-0.5151125646120593
100.0,1.7407550818134792,-0.5274408083980349
79.43282347242804,1.8281439180263663,-0.5349918516223345
63.09573444801929,1.9150699790774235,-0.5389090796870013
50.11872336272725,2.0015804239260633,-0.5400780877076828
39.81071705534969,2.0881008548961315,-0.5388223128806338
31.622776601683796,2.1750488146059688,-0.5347930705627334
25.118864315095767,2.262449985410522,-0.5270885386539351
19.95262314968879,2.349679788863958,-0.5145641726283405
15.848931924611108,2.435413334178979,-0.49623649192652874
12.589254117941664,2.517799522058886,-0.47165274085780823
10.0,2.594802001824371,-0.4411121030880349
7.943282347242805,2.664597097966044,-0.4056771244598186
6.30957344480193,2.7259076166913667,-0.36698674520027413
5.011872336272715,2.778184476380785,-0.3269448566854209
3.981071705534969,2.821607673209856,-0.28738684247971924
3.1622776601683795,2.856937396699909,-0.2498157043753538
2.5118864315095766,2.8852839246292206,-0.21526056421906611
1.9952623149688788,2.90787254790217,-0.18426273718694136
1.584893192461111,2.9258609773077335,-0.15695660437903625
1.2589254117941662,2.9402343439648733,-0.1331954930415619
1.0,2.9517725337091036,-0.11267727449102671
0.7943282347242805,2.961066796093582,-0.09504191701768935
0.6309573444801929,2.9685592670392653,-0.07993256629289872
0.5011872336272715,2.9745854268450143,-0.06702512859981302
0.3981071705534969,2.979408882806965,-0.05603677450376367
0.31622776601683794,2.9832454908600745,-0.046723352015279454
0.2511886431509577,2.986278088445294,-0.03887269226040471
0.1995262314968879,2.9886645499923237,-0.03229765336994564
0.1584893192461111,2.990541758833491,-0.026830525936751996
0.12589254117941662,2.992027434054395,-0.02231917464123806
0.1,2.993221076163377,-0.01862470728947744
0.07943282347242805,2.9942047595945356,-0.015620248050825037
0.0630957344480193,2.9950441065090176,-0.013190362649552142
0.05011872336272714,2.9957894978052866,-0.011230762252997017
0.039810717055349686,2.996477401368246,-0.009648065820046507
0.031622776601683784,2.997131638536354,-0.008359601033669162
0.02511886431509577,2.9977644997351183,-0.00729340736048212
0.019952623149688792,2.998377865774855,-0.006388717987780126
0.01584893192461111,2.9989647932557495,-0.005596977757181437
0.01258925411794166,2.999512130955054,-0.0048830453755884275
0.01,3.0000043739991407,-0.00422566672150205
