tau,gamma,sigma_gamma
1.5915494309189534e-08,-101452.09075550208,1007081.4414836252
1.7867812560421838e-08,-86690.35204186596,958018.8980325202
2.0059617344717335e-08,-71753.0599651362,909466.0882057406
2.252028594187271e-08,-56725.37495209073,861563.3601007971
2.5282799277189108e-08,-41696.283691090415,814453.9793286994
2.8384183972642706e-08,-26758.058707078017,768283.9748353169
3.1866008623488106e-08,-12005.659719908464,723202.0294694306
3.577494095200778e-08,2463.9208322234917,679359.4056741876
4.0163373306071395e-08,16552.365017863718,636909.881016112
4.509012488621082e-08,30160.785587129125,596009.6433685373
5.062123011332682e-08,43190.52658508581,556817.0576369993
5.683082370370718e-08,55544.00318834078,519492.16077724384
6.380213431422649e-08,67125.57486209777,484195.66638988635
7.162860007579055e-08,77842.44527321245,451087.1655803071
8.041512096678426e-08,87605.58176773216,420322.1087781023
9.027946481238243e-08,96330.64663823394,392047.07575888606
1.0135384575466524e-07,103938.93187599507,366392.8511436886
1.1378669635014843e-07,110358.28863464415,343465.01738719636
1.2774465704657216e-07,115524.0422340825,323332.2650943333
1.4341480970437763e-07,119379.88321440632,306013.449365929
1.6100718509929065e-07,121878.72471704439,291465.4596844946
1.8075757801466409e-07,122983.5163314036,279574.81708177616
2.029307076549301e-07,122668.00450629278,270155.9751659732
2.278237657399342e-07,120917.42969170515,262958.156888001
2.5577039983610107e-07,117729.15055246267,257680.39605838593
2.871451853139662e-07,113113.18588416066,253992.1645961568
3.2236864587078037e-07,107092.66526570416,251555.6324399897
3.6191288990944486e-07,99704.18000234273,250045.74844587033
4.063079383195007e-07,90998.02654784484,249165.62435475274
4.561488284729229e-07,81038.33534220798,248656.3522249676
5.121035896512623e-07,69903.07885864965,248301.69842540234
5.74922196800678e-07,57683.95361559492,247928.8143519484
6.454466226241629e-07,44486.13196937594,247406.25765801428
7.246221227415433e-07,30427.880653617816,246640.44599253876
8.135099051749279e-07,15640.044262432028,245571.37102900937
9.133013539717295e-07,265.3931757219252,244168.11050408438
1.025333997607853e-06,-15542.163215521548,242424.44507164278
1.15110943619935e-06,-31618.49572177336,240354.7253972513
1.2923134678052121e-06,-47790.303307751485,237990.03324158772
1.450838683578916e-06,-63876.284636980155,235374.6230883948
1.6288098346169018e-06,-79688.42660891233,232562.60445137988
1.8286123105018771e-06,-95033.40185523505,229614.8192628012
2.0529241112456025e-06,-109714.06576153991,226595.87699049557
2.304751741158771e-06,-123531.042230558,223571.32799720886
2.587470505741883e-06,-136284.38612082155,220604.9799929579
2.9048697517061447e-06,-147775.30909688285,217756.3900400411
3.261203656486841e-06,-157807.95453019763,215078.59168183114
3.661248247993413e-06,-166191.20610942494,212616.13862501713
4.110365418845124e-06,-172740.51396985765,210403.55783637566
4.614574793090707e-06,-177279.72144785646,208464.30147245928
5.180634408658257e-06,-179642.87501971965,206810.26639507373
5.816131296941888e-06,-179675.9996065994,205441.91345536138
6.529583173584297e-06,-177238.82122680196,204348.97136780762
7.330552603441569e-06,-172206.41896166152,203511.66013672404
8.229775169909627e-06,-164470.78837657883,202902.32586324593
9.23930336649704e-06,-153942.29890795262,202487.34989627765
1.0372668139256173e-05,-140551.02829078538,202229.18483640696
1.1645060245265305e-05,-124247.95785959868,202088.3774239714
1.3073533857951263e-05,-105006.01350339304,202025.46004612304
1.4677235148224411e-05,-82820.93818786996,202002.62248318456
1.647765890515174e-05,-57711.98326718458,201985.10765542404
1.849893663571733e-05,-29722.407282437664,201942.30460648728
2.0768160005138393e-05,1080.2274273941293,201848.53593113084
2.331574395288505e-05,34603.968208992155,201683.55412337885
2.6175834351333675e-05,70732.60168969864,201432.77226475743
2.938676567099965e-05,109326.0035070997,201087.26015008503
3.2991574786545186e-05,150220.71011790726,200643.53888616903
3.703857781022617e-05,193230.71248944383,200103.20656361073
4.158201768421365e-05,238148.46929480915,199472.42600890217
4.668279121162341e-05,284746.1350326509,198761.3037696791
5.240926527082344e-05,332776.99629866786,197983.18786878724
5.8838193152932947e-05,381977.1072718939,197153.91082781777
6.605574330440243e-05,432067.11336922296,196291.00397809502
7.41586542631553e-05,482754.24998951284,195412.90901130796
8.325553126817479e-05,533734.5013380668,194538.21276346737
9.34683019213017e-05,584694.9025147925,193684.93094937777
0.00010493385041182426,635315.9663867154,192869.865552416
0.00011780585220775954,685274.2152674538,192108.0584436333
0.00013225683380462935,734244.7961104664,191412.36023134447
0.00014848048513903294,781904.1568064115,190793.1283248442
0.00016669425566084373,827932.7602711304,190258.06179588594
0.00018714226885980175,872017.8123319079,189812.17329933093
0.00021009859431059567,913855.9789753612,189457.89059670625
0.00023587092109242816,953156.0683164848,189195.27285281618
0.0002648046818187811,989641.6526906127,189022.3205058493
0.0002972876825527304,1023053.6065584067,188935.35276328027
0.0003337553006636634,1053152.5364478095,188929.4240003228
0.00037469632029350715,1079721.0799324014,188998.74973100433
0.00042065948364660636,1102566.0516549312,189137.1142285643
0.0004722608459117441,1121520.4156398368,189338.23508743913
0.0005301920323960711,1136445.0645861856,189596.06456275555
0.0005952295085432703,1147230.3884791534,189905.01302496906
0.000668244987084209,1153797.6166869646,190260.08581986302
0.0007502171118095913,1156099.9197022906,190656.93090861445
0.000842244574564987,1154123.2588229596,191091.80051538558
0.0009455608412784363,1147886.9743232965,191561.4354079487
0.001061550684397074,1137444.1050222702,192062.8851795326
0.0011917687433209434,1122881.43458304,192593.2817707222
0.0013379603616039037,1104319.2623556403,193149.58639157456
0.0015020849802075775,1081910.8990746988,193728.33177602768
0.0016863424003536755,1055841.8902224852,194325.38225788428
0.0018932022679819418,1026328.9723372122,194935.73347535892
0.0021254371750009096,993618.7699640999,195553.3715395177
0.0023861598209953846,957986.2432865924,196171.2084348791
0.0026788647334778496,919732.8987149,196781.1063757044
0.0030074751058702166,879184.7768255821,197373.9991280236
0.003376395380996514,836690.2340201177,197940.11318722213
0.003790570284875552,792617.536081807,198469.28655741515
0.004255551102057486,747352.2834429531,198951.3779029181
0.004777570080808367,701294.6894129692,199376.754329047
0.005363623965413007,654856.7338496926,199736.84205027085
0.006021567775199462,608459.2157707829,200024.72077006282
0.0067602200872276435,562528.7291914606,200235.7396287873
0.007589481233770937,517494.5870332131,200368.12993041708
0.00852046599881972,473785.7182728108,200423.58737539808
0.009565652592169526,431827.5635909126,200407.79404334145
0.010739049897828902,392038.9946368304,200330.84786976455
0.012056385238417105,354829.2816547728,200207.56491104758
0.01353531517220237,320595.13362352364,200057.61769084606
0.01519566214814357,289717.83425463736,199905.4719505777
0.017059680190878886,262560.49618480075,199780.0851876849
0.01915235317670053,239465.45449822862,199714.33468732674
0.021501729698379143,220751.81933937594,199744.15173129717
0.02413929900711065,206713.2058406463,199907.35355736804
0.027100413070424708,197615.65791118797,200242.18608039094
0.030424760402997054,193695.78062973637,200785.617878122
